code,display_name,date,weight
002044.XSHE,美年健康,2017-07-06,0.198
000413.XSHE,东旭光电,2017-07-06,0.253
000415.XSHE,渤海租赁,2017-07-06,0.12
002426.XSHE,胜利精密,2017-07-06,0.151
601009.XSHG,南京银行,2017-07-06,0.391
600999.XSHG,招商证券,2017-07-06,0.378
002049.XSHE,紫光国微,2017-07-06,0.108
000826.XSHE,启迪桑德,2017-07-06,0.173
600256.XSHG,广汇能源,2017-07-06,0.125
000709.XSHE,河钢股份,2017-07-06,0.171
000559.XSHE,万向钱潮,2017-07-06,0.14
000156.XSHE,华数传媒,2017-07-06,0.082
000157.XSHE,中联重科,2017-07-06,0.189
000623.XSHE,吉林敖东,2017-07-06,0.205
002450.XSHE,ST康得新,2017-07-06,0.534
000555.XSHE,神州信息,2017-07-06,0.046
600498.XSHG,烽火通信,2017-07-06,0.127
600893.XSHG,航发动力,2017-07-06,0.255
601877.XSHG,正泰电器,2017-07-06,0.082
600909.XSHG,华安证券,2017-07-06,0.105
601872.XSHG,招商轮船,2017-07-06,0.105
600089.XSHG,特变电工,2017-07-06,0.371
600895.XSHG,张江高科,2017-07-06,0.126
601117.XSHG,中国化学,2017-07-06,0.132
600085.XSHG,同仁堂,2017-07-06,0.184
601229.XSHG,上海银行,2017-07-06,0.162
002841.XSHE,视源股份,2017-07-06,0.032
000792.XSHE,盐湖股份,2017-07-06,0.14
000793.XSHE,华闻传媒,2017-07-06,0.196
300027.XSHE,华谊兄弟,2017-07-06,0.13
600436.XSHG,片仔癀,2017-07-06,0.177
600000.XSHG,浦发银行,2017-07-06,1.366
000959.XSHE,首钢股份,2017-07-06,0.107
600649.XSHG,城投控股,2017-07-06,0.128
300124.XSHE,汇川技术,2017-07-06,0.245
600415.XSHG,小商品城,2017-07-06,0.189
601633.XSHG,长城汽车,2017-07-06,0.154
600008.XSHG,首创股份,2017-07-06,0.152
600009.XSHG,上海机场,2017-07-06,0.345
300144.XSHE,宋城演艺,2017-07-06,0.146
600066.XSHG,宇通客车,2017-07-06,0.28
600060.XSHG,海信电器,2017-07-06,0.114
600061.XSHG,国投资本,2017-07-06,0.166
000425.XSHE,徐工机械,2017-07-06,0.151
601988.XSHG,中国银行,2017-07-06,0.749
601989.XSHG,中国重工,2017-07-06,0.569
000738.XSHE,航发控制,2017-07-06,0.086
600958.XSHG,东方证券,2017-07-06,0.416
600068.XSHG,葛洲坝,2017-07-06,0.298
000423.XSHE,东阿阿胶,2017-07-06,0.361
601155.XSHG,新城控股,2017-07-06,0.161
300251.XSHE,光线传媒,2017-07-06,0.069
000630.XSHE,铜陵有色,2017-07-06,0.172
601390.XSHG,中国中铁,2017-07-06,0.621
002152.XSHE,广电运通,2017-07-06,0.097
601788.XSHG,光大证券,2017-07-06,0.28
601398.XSHG,工商银行,2017-07-06,1.088
601021.XSHG,春秋航空,2017-07-06,0.078
600153.XSHG,建发股份,2017-07-06,0.176
600150.XSHG,中国船舶,2017-07-06,0.151
601866.XSHG,中远海发,2017-07-06,0.11
600718.XSHG,东软集团,2017-07-06,0.13
600157.XSHG,永泰能源,2017-07-06,0.17
300315.XSHE,掌趣科技,2017-07-06,0.152
000627.XSHE,天茂集团,2017-07-06,0.099
601901.XSHG,方正证券,2017-07-06,0.393
600309.XSHG,万华化学,2017-07-06,0.376
000876.XSHE,新希望,2017-07-06,0.166
600795.XSHG,国电电力,2017-07-06,0.408
000783.XSHE,长江证券,2017-07-06,0.302
600010.XSHG,包钢股份,2017-07-06,0.288
600016.XSHG,民生银行,2017-07-06,1.867
600015.XSHG,华夏银行,2017-07-06,0.568
601318.XSHG,中国平安,2017-07-06,5.162
600019.XSHG,宝钢股份,2017-07-06,0.57
600018.XSHG,上港集团,2017-07-06,0.198
600549.XSHG,厦门钨业,2017-07-06,0.089
601766.XSHG,中国中车,2017-07-06,0.946
600074.XSHG,*ST保千,2017-07-06,0.12
601992.XSHG,金隅集团,2017-07-06,0.207
000725.XSHE,京东方A,2017-07-06,0.95
600372.XSHG,中航电子,2017-07-06,0.088
600373.XSHG,中文传媒,2017-07-06,0.124
000538.XSHE,云南白药,2017-07-06,0.469
000728.XSHE,国元证券,2017-07-06,0.207
600376.XSHG,首开股份,2017-07-06,0.113
000686.XSHE,东北证券,2017-07-06,0.136
000338.XSHE,潍柴动力,2017-07-06,0.307
002027.XSHE,分众传媒,2017-07-06,0.162
002024.XSHE,苏宁易购,2017-07-06,0.402
601211.XSHG,国泰君安,2017-07-06,0.888
002081.XSHE,金螳螂,2017-07-06,0.167
600919.XSHG,江苏银行,2017-07-06,0.113
601958.XSHG,金钼股份,2017-07-06,0.067
002352.XSHE,顺丰控股,2017-07-06,0.107
601628.XSHG,中国人寿,2017-07-06,0.432
600820.XSHG,隧道股份,2017-07-06,0.183
002131.XSHE,利欧股份,2017-07-06,0.089
601919.XSHG,中远海控,2017-07-06,0.196
601718.XSHG,际华集团,2017-07-06,0.111
600383.XSHG,金地集团,2017-07-06,0.249
600900.XSHG,长江电力,2017-07-06,0.975
601857.XSHG,中国石油,2017-07-06,0.359
600703.XSHG,三安光电,2017-07-06,0.463
002456.XSHE,欧菲光,2017-07-06,0.332
002292.XSHE,奥飞娱乐,2017-07-06,0.085
600871.XSHG,石化油服,2017-07-06,0.058
600547.XSHG,山东黄金,2017-07-06,0.206
600705.XSHG,中航资本,2017-07-06,0.244
600704.XSHG,物产中大,2017-07-06,0.121
600570.XSHG,恒生电子,2017-07-06,0.222
600048.XSHG,保利地产,2017-07-06,0.681
002797.XSHE,第一创业,2017-07-06,0.034
002415.XSHE,海康威视,2017-07-06,1.145
002195.XSHE,二三四五,2017-07-06,0.135
600660.XSHG,福耀玻璃,2017-07-06,0.351
600663.XSHG,陆家嘴,2017-07-06,0.167
601099.XSHG,太平洋,2017-07-06,0.263
000839.XSHE,中信国安,2017-07-06,0.263
000625.XSHE,长安汽车,2017-07-06,0.27
002475.XSHE,立讯精密,2017-07-06,0.238
600688.XSHG,上海石化,2017-07-06,0.139
600352.XSHG,浙江龙盛,2017-07-06,0.208
600682.XSHG,南京新百,2017-07-06,0.156
600362.XSHG,江西铜业,2017-07-06,0.168
600208.XSHG,新湖中宝,2017-07-06,0.186
000917.XSHE,电广传媒,2017-07-06,0.123
603160.XSHG,汇顶科技,2017-07-06,0.047
002508.XSHE,老板电器,2017-07-06,0.198
000750.XSHE,国海证券,2017-07-06,0.156
600685.XSHG,中船防务,2017-07-06,0.086
600369.XSHG,西南证券,2017-07-06,0.152
002500.XSHE,山西证券,2017-07-06,0.156
002470.XSHE,金正大,2017-07-06,0.114
600446.XSHG,金证股份,2017-07-06,0.085
600674.XSHG,川投能源,2017-07-06,0.208
603993.XSHG,洛阳钼业,2017-07-06,0.189
601225.XSHG,陕西煤业,2017-07-06,0.204
600177.XSHG,雅戈尔,2017-07-06,0.209
600170.XSHG,上海建工,2017-07-06,0.163
601006.XSHG,大秦铁路,2017-07-06,0.479
002424.XSHE,贵州百灵,2017-07-06,0.077
601169.XSHG,北京银行,2017-07-06,1.071
600271.XSHG,航天信息,2017-07-06,0.222
600977.XSHG,中国电影,2017-07-06,0.101
002839.XSHE,张家港行,2017-07-06,0.03
600276.XSHG,恒瑞医药,2017-07-06,0.821
300072.XSHE,三聚环保,2017-07-06,0.319
300070.XSHE,碧水源,2017-07-06,0.337
601088.XSHG,中国神华,2017-07-06,0.424
002831.XSHE,裕同科技,2017-07-06,0.032
601166.XSHG,兴业银行,2017-07-06,2.018
600196.XSHG,复星医药,2017-07-06,0.299
002673.XSHE,西部证券,2017-07-06,0.239
600690.XSHG,青岛海尔,2017-07-06,0.441
002230.XSHE,科大讯飞,2017-07-06,0.373
601186.XSHG,中国铁建,2017-07-06,0.532
002236.XSHE,大华股份,2017-07-06,0.318
600050.XSHG,中国联通,2017-07-06,0.608
601933.XSHG,永辉超市,2017-07-06,0.26
002202.XSHE,金风科技,2017-07-06,0.233
002007.XSHE,华兰生物,2017-07-06,0.196
002008.XSHE,大族激光,2017-07-06,0.284
001979.XSHE,招商蛇口,2017-07-06,0.486
601939.XSHG,建设银行,2017-07-06,0.397
000983.XSHE,西山煤电,2017-07-06,0.133
601375.XSHG,中原证券,2017-07-06,0.078
002736.XSHE,国信证券,2017-07-06,0.313
600606.XSHG,绿地控股,2017-07-06,0.274
601997.XSHG,贵阳银行,2017-07-06,0.105
300024.XSHE,机器人,2017-07-06,0.205
600926.XSHG,杭州银行,2017-07-06,0.057
300104.XSHE,乐视网,2017-07-06,0.353
603858.XSHG,步长制药,2017-07-06,0.052
002739.XSHE,万达电影,2017-07-06,0.23
600518.XSHG,康美药业,2017-07-06,0.62
600519.XSHG,贵州茅台,2017-07-06,2.277
601998.XSHG,中信银行,2017-07-06,0.185
000858.XSHE,五粮液,2017-07-06,1.015
600221.XSHG,海航控股,2017-07-06,0.203
600028.XSHG,中国石化,2017-07-06,0.599
600029.XSHG,南方航空,2017-07-06,0.293
600522.XSHG,中天科技,2017-07-06,0.248
000503.XSHE,国新健康,2017-07-06,0.172
002310.XSHE,东方园林,2017-07-06,0.172
600021.XSHG,上海电力,2017-07-06,0.099
600188.XSHG,兖州煤业,2017-07-06,0.045
601688.XSHG,华泰证券,2017-07-06,0.562
601377.XSHG,兴业证券,2017-07-06,0.335
600583.XSHG,海油工程,2017-07-06,0.132
002465.XSHE,海格通信,2017-07-06,0.177
000060.XSHE,中金岭南,2017-07-06,0.167
600827.XSHG,百联股份,2017-07-06,0.125
000776.XSHE,广发证券,2017-07-06,0.49
000063.XSHE,中兴通讯,2017-07-06,0.542
000671.XSHE,阳光城,2017-07-06,0.091
600588.XSHG,用友网络,2017-07-06,0.12
000069.XSHE,华侨城A,2017-07-06,0.317
002241.XSHE,歌尔股份,2017-07-06,0.34
002602.XSHE,世纪华通,2017-07-06,0.107
601669.XSHG,中国电建,2017-07-06,0.349
601668.XSHG,中国建筑,2017-07-06,1.394
000333.XSHE,美的集团,2017-07-06,1.871
601985.XSHG,中国核电,2017-07-06,0.35
300059.XSHE,东方财富,2017-07-06,0.297
000100.XSHE,TCL集团,2017-07-06,0.241
600118.XSHG,中国卫星,2017-07-06,0.158
600297.XSHG,广汇汽车,2017-07-06,0.155
600115.XSHG,东方航空,2017-07-06,0.192
601216.XSHG,君正集团,2017-07-06,0.159
600111.XSHG,北方稀土,2017-07-06,0.237
600038.XSHG,中直股份,2017-07-06,0.104
601127.XSHG,小康股份,2017-07-06,0.034
600332.XSHG,白云山,2017-07-06,0.157
601899.XSHG,紫金矿业,2017-07-06,0.342
002555.XSHE,三七互娱,2017-07-06,0.102
600031.XSHG,三一重工,2017-07-06,0.299
600030.XSHG,中信证券,2017-07-06,1.287
002558.XSHE,巨人网络,2017-07-06,0.108
002142.XSHE,宁波银行,2017-07-06,0.361
600233.XSHG,圆通速递,2017-07-06,0.064
601727.XSHG,上海电气,2017-07-06,0.228
600037.XSHG,歌华有线,2017-07-06,0.097
600036.XSHG,招商银行,2017-07-06,2.369
002411.XSHE,延安必康,2017-07-06,0.128
002146.XSHE,荣盛发展,2017-07-06,0.165
600837.XSHG,海通证券,2017-07-06,1.154
000768.XSHE,中航飞机,2017-07-06,0.245
601288.XSHG,农业银行,2017-07-06,1.292
000166.XSHE,申万宏源,2017-07-06,0.324
601818.XSHG,光大银行,2017-07-06,0.619
002065.XSHE,东华软件,2017-07-06,0.197
601111.XSHG,中国国航,2017-07-06,0.187
600535.XSHG,天士力,2017-07-06,0.259
300168.XSHE,万达信息,2017-07-06,0.1
002714.XSHE,牧原股份,2017-07-06,0.091
000938.XSHE,紫光股份,2017-07-06,0.086
600741.XSHG,华域汽车,2017-07-06,0.367
601198.XSHG,东兴证券,2017-07-06,0.183
601118.XSHG,海南橡胶,2017-07-06,0.086
000540.XSHE,中天金融,2017-07-06,0.188
002183.XSHE,怡亚通,2017-07-06,0.123
600340.XSHG,华夏幸福,2017-07-06,0.381
600109.XSHG,国金证券,2017-07-06,0.238
000977.XSHE,浪潮信息,2017-07-06,0.1
601618.XSHG,中国中冶,2017-07-06,0.258
600023.XSHG,浙能电力,2017-07-06,0.214
600104.XSHG,上汽集团,2017-07-06,1.045
002252.XSHE,上海莱士,2017-07-06,0.29
600816.XSHG,安信信托,2017-07-06,0.238
600100.XSHG,同方股份,2017-07-06,0.241
601328.XSHG,交通银行,2017-07-06,1.626
601608.XSHG,中信重工,2017-07-06,0.092
000402.XSHE,金融街,2017-07-06,0.135
002299.XSHE,圣农发展,2017-07-06,0.063
000651.XSHE,格力电器,2017-07-06,1.903
601888.XSHG,中国国旅,2017-07-06,0.283
601163.XSHG,三角轮胎,2017-07-06,0.061
601333.XSHG,广深铁路,2017-07-06,0.147
601611.XSHG,中国核建,2017-07-06,0.06
601555.XSHG,东吴证券,2017-07-06,0.259
601881.XSHG,中国银河,2017-07-06,0.073
600959.XSHG,江苏有线,2017-07-06,0.158
002594.XSHE,比亚迪,2017-07-06,0.261
002304.XSHE,洋河股份,2017-07-06,0.503
000895.XSHE,双汇发展,2017-07-06,0.226
000718.XSHE,苏宁环球,2017-07-06,0.085
601800.XSHG,中国交建,2017-07-06,0.233
002174.XSHE,游族网络,2017-07-06,0.105
000568.XSHE,泸州老窖,2017-07-06,0.341
002385.XSHE,大北农,2017-07-06,0.124
600804.XSHG,鹏博士,2017-07-06,0.193
601018.XSHG,宁波港,2017-07-06,0.214
300017.XSHE,网宿科技,2017-07-06,0.167
002074.XSHE,国轩高科,2017-07-06,0.16
002466.XSHE,天齐锂业,2017-07-06,0.311
600489.XSHG,中金黄金,2017-07-06,0.166
600886.XSHG,国投电力,2017-07-06,0.309
600887.XSHG,伊利股份,2017-07-06,1.261
000002.XSHE,万科A,2017-07-06,1.633
600737.XSHG,中粮糖业,2017-07-06,0.093
601966.XSHG,玲珑轮胎,2017-07-06,0.052
000001.XSHE,平安银行,2017-07-06,0.774
300133.XSHE,华策影视,2017-07-06,0.075
600482.XSHG,中国动力,2017-07-06,0.084
600739.XSHG,辽宁成大,2017-07-06,0.212
600637.XSHG,东方明珠,2017-07-06,0.275
600485.XSHG,信威集团,2017-07-06,0.246
000008.XSHE,神州高铁,2017-07-06,0.118
000009.XSHE,中国宝安,2017-07-06,0.167
000961.XSHE,中南建设,2017-07-06,0.07
000963.XSHE,华东医药,2017-07-06,0.232
601336.XSHG,新华保险,2017-07-06,0.412
300033.XSHE,同花顺,2017-07-06,0.128
600406.XSHG,国电南瑞,2017-07-06,0.247
600585.XSHG,海螺水泥,2017-07-06,0.437
601607.XSHG,上海医药,2017-07-06,0.32
601601.XSHG,中国太保,2017-07-06,1.023
601600.XSHG,中国铝业,2017-07-06,0.285
002153.XSHE,石基信息,2017-07-06,0.07
