code,display_name,date,weight
002044.XSHE,美年健康,2017-12-04,0.175
000413.XSHE,东旭光电,2017-12-04,0.213
000415.XSHE,渤海租赁,2017-12-04,0.096
002426.XSHE,胜利精密,2017-12-04,0.111
601009.XSHG,南京银行,2017-12-04,0.365
600999.XSHG,招商证券,2017-12-04,0.385
002049.XSHE,紫光国微,2017-12-04,0.153
000826.XSHE,启迪桑德,2017-12-04,0.156
600256.XSHG,广汇能源,2017-12-04,0.119
000709.XSHE,河钢股份,2017-12-04,0.155
000559.XSHE,万向钱潮,2017-12-04,0.12
000156.XSHE,华数传媒,2017-12-04,0.067
000157.XSHE,中联重科,2017-12-04,0.17
000623.XSHE,吉林敖东,2017-12-04,0.187
002450.XSHE,ST康得新,2017-12-04,0.512
000555.XSHE,神州信息,2017-12-04,0.042
600498.XSHG,烽火通信,2017-12-04,0.15
600893.XSHG,航发动力,2017-12-04,0.217
601877.XSHG,正泰电器,2017-12-04,0.09
600909.XSHG,华安证券,2017-12-04,0.077
601872.XSHG,招商轮船,2017-12-04,0.084
600089.XSHG,特变电工,2017-12-04,0.329
600895.XSHG,张江高科,2017-12-04,0.108
601117.XSHG,中国化学,2017-12-04,0.109
600085.XSHG,同仁堂,2017-12-04,0.156
601229.XSHG,上海银行,2017-12-04,0.114
002841.XSHE,视源股份,2017-12-04,0.028
000792.XSHE,盐湖股份,2017-12-04,0.168
000793.XSHE,华闻传媒,2017-12-04,0.185
300027.XSHE,华谊兄弟,2017-12-04,0.123
600436.XSHG,片仔癀,2017-12-04,0.163
600000.XSHG,浦发银行,2017-12-04,1.275
000959.XSHE,首钢股份,2017-12-04,0.088
600649.XSHG,城投控股,2017-12-04,0.099
300124.XSHE,汇川技术,2017-12-04,0.229
600415.XSHG,小商品城,2017-12-04,0.146
601633.XSHG,长城汽车,2017-12-04,0.121
600008.XSHG,首创股份,2017-12-04,0.113
600009.XSHG,上海机场,2017-12-04,0.354
300144.XSHE,宋城演艺,2017-12-04,0.118
600066.XSHG,宇通客车,2017-12-04,0.278
600060.XSHG,海信电器,2017-12-04,0.105
600061.XSHG,国投资本,2017-12-04,0.107
000425.XSHE,徐工机械,2017-12-04,0.139
601988.XSHG,中国银行,2017-12-04,0.728
601989.XSHG,中国重工,2017-12-04,0.516
000738.XSHE,航发控制,2017-12-04,0.066
600958.XSHG,东方证券,2017-12-04,0.427
600068.XSHG,葛洲坝,2017-12-04,0.22
000423.XSHE,东阿阿胶,2017-12-04,0.277
601155.XSHG,新城控股,2017-12-04,0.197
300251.XSHE,光线传媒,2017-12-04,0.072
000630.XSHE,铜陵有色,2017-12-04,0.155
601390.XSHG,中国中铁,2017-12-04,0.567
002152.XSHE,广电运通,2017-12-04,0.071
601788.XSHG,光大证券,2017-12-04,0.258
601398.XSHG,工商银行,2017-12-04,1.122
601021.XSHG,春秋航空,2017-12-04,0.081
600153.XSHG,建发股份,2017-12-04,0.144
600150.XSHG,中国船舶,2017-12-04,0.149
601866.XSHG,中远海发,2017-12-04,0.098
600718.XSHG,东软集团,2017-12-04,0.116
600157.XSHG,永泰能源,2017-12-04,0.147
300315.XSHE,掌趣科技,2017-12-04,0.102
000627.XSHE,天茂集团,2017-12-04,0.118
601901.XSHG,方正证券,2017-12-04,0.276
600309.XSHG,万华化学,2017-12-04,0.463
000876.XSHE,新希望,2017-12-04,0.141
600795.XSHG,国电电力,2017-12-04,0.353
000783.XSHE,长江证券,2017-12-04,0.26
600010.XSHG,包钢股份,2017-12-04,0.312
600016.XSHG,民生银行,2017-12-04,1.839
600015.XSHG,华夏银行,2017-12-04,0.522
601318.XSHG,中国平安,2017-12-04,6.657
600019.XSHG,宝钢股份,2017-12-04,0.729
600018.XSHG,上港集团,2017-12-04,0.212
600549.XSHG,厦门钨业,2017-12-04,0.098
601766.XSHG,中国中车,2017-12-04,0.992
600074.XSHG,*ST保千,2017-12-04,0.089
601992.XSHG,金隅集团,2017-12-04,0.174
000725.XSHE,京东方A,2017-12-04,1.115
600372.XSHG,中航电子,2017-12-04,0.066
600373.XSHG,中文传媒,2017-12-04,0.087
000538.XSHE,云南白药,2017-12-04,0.431
000728.XSHE,国元证券,2017-12-04,0.216
600376.XSHG,首开股份,2017-12-04,0.092
000686.XSHE,东北证券,2017-12-04,0.115
000338.XSHE,潍柴动力,2017-12-04,0.346
002027.XSHE,分众传媒,2017-12-04,0.181
002024.XSHE,苏宁易购,2017-12-04,0.39
601211.XSHG,国泰君安,2017-12-04,0.801
002081.XSHE,金螳螂,2017-12-04,0.196
600919.XSHG,江苏银行,2017-12-04,0.087
601958.XSHG,金钼股份,2017-12-04,0.062
002352.XSHE,顺丰控股,2017-12-04,0.099
601628.XSHG,中国人寿,2017-12-04,0.454
600820.XSHG,隧道股份,2017-12-04,0.148
002131.XSHE,利欧股份,2017-12-04,0.074
601919.XSHG,中远海控,2017-12-04,0.211
601718.XSHG,际华集团,2017-12-04,0.079
600383.XSHG,金地集团,2017-12-04,0.246
600900.XSHG,长江电力,2017-12-04,0.955
601857.XSHG,中国石油,2017-12-04,0.349
600703.XSHG,三安光电,2017-12-04,0.523
002456.XSHE,欧菲光,2017-12-04,0.365
002292.XSHE,奥飞娱乐,2017-12-04,0.066
600871.XSHG,石化油服,2017-12-04,0.047
600547.XSHG,山东黄金,2017-12-04,0.197
600705.XSHG,中航资本,2017-12-04,0.238
600704.XSHG,物产中大,2017-12-04,0.11
600570.XSHG,恒生电子,2017-12-04,0.204
600048.XSHG,保利地产,2017-12-04,0.788
002797.XSHE,第一创业,2017-12-04,0.033
002415.XSHE,海康威视,2017-12-04,1.201
002195.XSHE,二三四五,2017-12-04,0.104
600660.XSHG,福耀玻璃,2017-12-04,0.324
600663.XSHG,陆家嘴,2017-12-04,0.141
601099.XSHG,太平洋,2017-12-04,0.225
000839.XSHE,中信国安,2017-12-04,0.226
000625.XSHE,长安汽车,2017-12-04,0.225
002475.XSHE,立讯精密,2017-12-04,0.263
600688.XSHG,上海石化,2017-12-04,0.122
600352.XSHG,浙江龙盛,2017-12-04,0.218
600682.XSHG,南京新百,2017-12-04,0.149
600362.XSHG,江西铜业,2017-12-04,0.168
600208.XSHG,新湖中宝,2017-12-04,0.189
000917.XSHE,电广传媒,2017-12-04,0.093
603160.XSHG,汇顶科技,2017-12-04,0.048
002508.XSHE,老板电器,2017-12-04,0.186
000750.XSHE,国海证券,2017-12-04,0.136
600685.XSHG,中船防务,2017-12-04,0.077
600369.XSHG,西南证券,2017-12-04,0.128
002500.XSHE,山西证券,2017-12-04,0.149
002470.XSHE,金正大,2017-12-04,0.126
600446.XSHG,金证股份,2017-12-04,0.068
600674.XSHG,川投能源,2017-12-04,0.192
603993.XSHG,洛阳钼业,2017-12-04,0.165
601225.XSHG,陕西煤业,2017-12-04,0.226
600177.XSHG,雅戈尔,2017-12-04,0.175
600170.XSHG,上海建工,2017-12-04,0.151
601006.XSHG,大秦铁路,2017-12-04,0.463
002424.XSHE,贵州百灵,2017-12-04,0.059
601169.XSHG,北京银行,2017-12-04,0.952
600271.XSHG,航天信息,2017-12-04,0.217
600977.XSHG,中国电影,2017-12-04,0.073
002839.XSHE,张家港行,2017-12-04,0.021
600276.XSHG,恒瑞医药,2017-12-04,0.968
300072.XSHE,三聚环保,2017-12-04,0.272
300070.XSHE,碧水源,2017-12-04,0.282
601088.XSHG,中国神华,2017-12-04,0.414
002831.XSHE,裕同科技,2017-12-04,0.025
601166.XSHG,兴业银行,2017-12-04,1.916
600196.XSHG,复星医药,2017-12-04,0.324
002673.XSHE,西部证券,2017-12-04,0.203
600690.XSHG,青岛海尔,2017-12-04,0.463
002230.XSHE,科大讯飞,2017-12-04,0.563
601186.XSHG,中国铁建,2017-12-04,0.475
002236.XSHE,大华股份,2017-12-04,0.31
600050.XSHG,中国联通,2017-12-04,0.555
601933.XSHG,永辉超市,2017-12-04,0.305
002202.XSHE,金风科技,2017-12-04,0.282
002007.XSHE,华兰生物,2017-12-04,0.142
002008.XSHE,大族激光,2017-12-04,0.364
001979.XSHE,招商蛇口,2017-12-04,0.407
601939.XSHG,建设银行,2017-12-04,0.421
000983.XSHE,西山煤电,2017-12-04,0.136
601375.XSHG,中原证券,2017-12-04,0.05
002736.XSHE,国信证券,2017-12-04,0.268
600606.XSHG,绿地控股,2017-12-04,0.232
601997.XSHG,贵阳银行,2017-12-04,0.087
300024.XSHE,机器人,2017-12-04,0.187
600926.XSHG,杭州银行,2017-12-04,0.043
300104.XSHE,乐视网,2017-12-04,0.322
603858.XSHG,步长制药,2017-12-04,0.036
002739.XSHE,万达电影,2017-12-04,0.215
600518.XSHG,康美药业,2017-12-04,0.554
600519.XSHG,贵州茅台,2017-12-04,2.787
601998.XSHG,中信银行,2017-12-04,0.171
000858.XSHE,五粮液,2017-12-04,1.094
600221.XSHG,海航控股,2017-12-04,0.184
600028.XSHG,中国石化,2017-12-04,0.557
600029.XSHG,南方航空,2017-12-04,0.342
600522.XSHG,中天科技,2017-12-04,0.282
000503.XSHE,国新健康,2017-12-04,0.158
002310.XSHE,东方园林,2017-12-04,0.192
600021.XSHG,上海电力,2017-12-04,0.074
600188.XSHG,兖州煤业,2017-12-04,0.047
601688.XSHG,华泰证券,2017-12-04,0.554
601377.XSHG,兴业证券,2017-12-04,0.326
600583.XSHG,海油工程,2017-12-04,0.118
002465.XSHE,海格通信,2017-12-04,0.132
000060.XSHE,中金岭南,2017-12-04,0.159
600827.XSHG,百联股份,2017-12-04,0.094
000776.XSHE,广发证券,2017-12-04,0.462
000063.XSHE,中兴通讯,2017-12-04,0.692
000671.XSHE,阳光城,2017-12-04,0.096
600588.XSHG,用友网络,2017-12-04,0.132
000069.XSHE,华侨城A,2017-12-04,0.256
002241.XSHE,歌尔股份,2017-12-04,0.324
002602.XSHE,世纪华通,2017-12-04,0.085
601669.XSHG,中国电建,2017-12-04,0.293
601668.XSHG,中国建筑,2017-12-04,1.272
000333.XSHE,美的集团,2017-12-04,2.036
601985.XSHG,中国核电,2017-12-04,0.302
300059.XSHE,东方财富,2017-12-04,0.308
000100.XSHE,TCL集团,2017-12-04,0.269
600118.XSHG,中国卫星,2017-12-04,0.131
600297.XSHG,广汇汽车,2017-12-04,0.157
600115.XSHG,东方航空,2017-12-04,0.191
601216.XSHG,君正集团,2017-12-04,0.148
600111.XSHG,北方稀土,2017-12-04,0.272
600038.XSHG,中直股份,2017-12-04,0.092
601127.XSHG,小康股份,2017-12-04,0.032
