,code,display_name,date,weight
0,600016.XSHG,民生银行,2011-10-13,2.63
1,600018.XSHG,上港集团,2011-10-13,0.13
2,600019.XSHG,宝钢股份,2011-10-13,0.56
3,600026.XSHG,中海发展,2011-10-13,0.09
4,600028.XSHG,中国石化,2011-10-13,0.59
5,600029.XSHG,南方航空,2011-10-13,0.29
6,600030.XSHG,中信证券,2011-10-13,1.65
7,600031.XSHG,三一重工,2011-10-13,0.92
8,600036.XSHG,招商银行,2011-10-13,2.9
9,600037.XSHG,歌华有线,2011-10-13,0.12
10,600048.XSHG,保利地产,2011-10-13,0.67
11,600050.XSHG,中国联通,2011-10-13,0.91
12,600058.XSHG,五矿发展,2011-10-13,0.21
13,600062.XSHG,双鹤药业,2011-10-13,0.14
14,600066.XSHG,宇通客车,2011-10-13,0.15
15,600068.XSHG,葛洲坝,2011-10-13,0.38
16,600085.XSHG,同仁堂,2011-10-13,0.19
17,600089.XSHG,特变电工,2011-10-13,0.57
18,600096.XSHG,云天化,2011-10-13,0.11
19,600100.XSHG,同方股份,2011-10-13,0.23
20,600104.XSHG,上海汽车,2011-10-13,0.59
21,600108.XSHG,亚盛集团,2011-10-13,0.15
22,600109.XSHG,国金证券,2011-10-13,0.08
23,600111.XSHG,包钢稀土,2011-10-13,0.75
24,600118.XSHG,中国卫星,2011-10-13,0.14
25,600123.XSHG,兰花科创,2011-10-13,0.28
26,600125.XSHG,铁龙物流,2011-10-13,0.19
27,600132.XSHG,重庆啤酒,2011-10-13,0.38
28,600143.XSHG,金发科技,2011-10-13,0.27
29,600150.XSHG,中国船舶,2011-10-13,0.28
30,600151.XSHG,航天机电,2011-10-13,0.09
31,600153.XSHG,建发股份,2011-10-13,0.2
32,600161.XSHG,天坛生物,2011-10-13,0.09
33,600166.XSHG,福田汽车,2011-10-13,0.21
34,600169.XSHG,太原重工,2011-10-13,0.14
35,600170.XSHG,上海建工,2011-10-13,0.07
36,600177.XSHG,雅戈尔,2011-10-13,0.26
37,600183.XSHG,生益科技,2011-10-13,0.1
38,600188.XSHG,兖州煤业,2011-10-13,0.34
39,600196.XSHG,复星医药,2011-10-13,0.19
40,600208.XSHG,新湖中宝,2011-10-13,0.15
41,600216.XSHG,浙江医药,2011-10-13,0.15
42,600219.XSHG,南山铝业,2011-10-13,0.19
43,600220.XSHG,江苏阳光,2011-10-13,0.1
44,600221.XSHG,海南航空,2011-10-13,0.14
45,600239.XSHG,云南城投,2011-10-13,0.08
46,600256.XSHG,广汇股份,2011-10-13,0.53
47,600266.XSHG,北京城建,2011-10-13,0.11
48,600269.XSHG,赣粤高速,2011-10-13,0.1
49,600271.XSHG,航天信息,2011-10-13,0.3
50,600307.XSHG,酒钢宏兴,2011-10-13,0.08
51,600309.XSHG,烟台万华,2011-10-13,0.32
52,600312.XSHG,平高电气,2011-10-13,0.11
53,600316.XSHG,洪都航空,2011-10-13,0.13
54,600320.XSHG,振华重工,2011-10-13,0.22
55,600331.XSHG,宏达股份,2011-10-13,0.2
56,600348.XSHG,阳泉煤业,2011-10-13,0.53
57,600352.XSHG,浙江龙盛,2011-10-13,0.17
58,600362.XSHG,江西铜业,2011-10-13,0.47
59,600369.XSHG,西南证券,2011-10-13,0.1
60,600376.XSHG,首开股份,2011-10-13,0.13
61,600380.XSHG,健康元,2011-10-13,0.08
62,600383.XSHG,金地集团,2011-10-13,0.44
63,600395.XSHG,盘江股份,2011-10-13,0.17
64,600415.XSHG,小商品城,2011-10-13,0.26
65,600418.XSHG,江淮汽车,2011-10-13,0.15
66,600428.XSHG,中远航运,2011-10-13,0.1
67,600432.XSHG,吉恩镍业,2011-10-13,0.12
68,600456.XSHG,宝钛股份,2011-10-13,0.11
69,600489.XSHG,中金黄金,2011-10-13,0.46
70,600497.XSHG,驰宏锌锗,2011-10-13,0.25
71,600500.XSHG,中化国际,2011-10-13,0.12
72,600508.XSHG,上海能源,2011-10-13,0.13
73,600516.XSHG,方大炭素,2011-10-13,0.19
74,600517.XSHG,置信电气,2011-10-13,0.09
75,600518.XSHG,康美药业,2011-10-13,0.45
76,600519.XSHG,贵州茅台,2011-10-13,1.61
77,600528.XSHG,中铁二局,2011-10-13,0.09
78,600547.XSHG,山东黄金,2011-10-13,0.58
79,600549.XSHG,厦门钨业,2011-10-13,0.22
80,600550.XSHG,天威保变,2011-10-13,0.2
