,code,display_name,date,weight
0,601009.XSHG,南京银行,2011-08-23,0.32
1,601857.XSHG,中国石油,2011-08-23,0.71
2,601866.XSHG,中海集运,2011-08-23,0.14
3,601898.XSHG,中煤能源,2011-08-23,0.33
4,601186.XSHG,中国铁建,2011-08-23,0.27
5,601727.XSHG,上海电气,2011-08-23,0.22
6,002294.XSHE,信立泰,2011-08-23,0.07
7,601106.XSHG,中国一重,2011-08-23,0.2
8,002385.XSHE,大北农,2011-08-23,0.06
9,601118.XSHG,海南橡胶,2011-08-23,0.15
10,000001.XSHE,深发展A,2011-08-23,0.81
11,000012.XSHE,南玻A,2011-08-23,0.39
12,000021.XSHE,长城开发,2011-08-23,0.09
13,000031.XSHE,中粮地产,2011-08-23,0.09
14,000059.XSHE,辽通化工,2011-08-23,0.12
15,000060.XSHG,中金岭南,2011-08-23,0.31
16,000061.XSHE,农产品,2011-08-23,0.16
17,000069.XSHE,华侨城A,2011-08-23,0.4
18,000338.XSHE,潍柴动力,2011-08-23,0.58
19,000402.XSHE,金融街,2011-08-23,0.31
20,000425.XSHE,徐工机械,2011-08-23,0.35
21,000527.XSHE,美的电器,2011-08-23,0.62
22,000528.XSHE,柳工,2011-08-23,0.25
23,000536.XSHE,华映科技,2011-08-23,0.06
24,000538.XSHE,云南白药,2011-08-23,0.33
25,000568.XSHE,泸州老窖,2011-08-23,0.61
26,000612.XSHE,焦作万方,2011-08-23,0.11
27,000623.XSHE,吉林敖东,2011-08-23,0.29
28,000625.XSHE,长安汽车,2011-08-23,0.15
29,000651.XSHE,格力电器,2011-08-23,0.77
30,000685.XSHE,中山公用,2011-08-23,0.05
31,000686.XSHE,东北证券,2011-08-23,0.09
32,000690.XSHE,宝新能源,2011-08-23,0.1
33,000718.XSHE,苏宁环球,2011-08-23,0.13
34,000725.XSHE,京东方A,2011-08-23,0.27
35,000729.XSHE,燕京啤酒,2011-08-23,0.2
36,000776.XSHE,广发证券,2011-08-23,0.6
37,000792.XSHE,盐湖股份,2011-08-23,0.63
38,000807.XSHE,云铝股份,2011-08-23,0.15
39,000825.XSHE,太钢不锈,2011-08-23,0.25
40,000858.XSHE,五粮液,2011-08-23,1.41
41,000876.XSHE,新希望,2011-08-23,0.15
42,000898.XSHE,鞍钢股份,2011-08-23,0.2
43,000933.XSHE,神火股份,2011-08-23,0.31
44,000951.XSHE,中国重汽,2011-08-23,0.09
45,000960.XSHE,锡业股份,2011-08-23,0.24
46,000961.XSHE,中南建设,2011-08-23,0.07
47,000969.XSHE,安泰科技,2011-08-23,0.19
48,000983.XSHE,西山煤电,2011-08-23,0.64
49,002001.XSHE,新和成,2011-08-23,0.18
50,002073.XSHE,软控股份,2011-08-23,0.32
51,002092.XSHE,中泰化学,2011-08-23,0.13
52,002122.XSHE,天马股份,2011-08-23,0.11
53,002142.XSHE,宁波银行,2011-08-23,0.22
54,002304.XSHE,洋河股份,2011-08-23,0.75
55,002310.XSHE,东方园林,2011-08-23,0.13
56,002399.XSHE,海普瑞,2011-08-23,0.1
57,002405.XSHE,四维图新,2011-08-23,0.05
58,002415.XSHE,海康威视,2011-08-23,0.08
59,002422.XSHE,科伦药业,2011-08-23,0.18
60,002493.XSHE,荣盛石化,2011-08-23,0.12
