code,display_name,date,weight
600259.XSHG,广晟有色,2013-05-15,0.12
600315.XSHG,上海家化,2013-05-15,0.44
600316.XSHG,洪都航空,2013-05-15,0.14
002122.XSHE,*ST天马,2013-05-15,0.06
600252.XSHG,中恒集团,2013-05-15,0.22
002570.XSHE,*ST因美,2013-05-15,0.2
000825.XSHE,太钢不锈,2013-05-15,0.15
600256.XSHG,广汇能源,2013-05-15,0.77
000709.XSHE,河钢股份,2013-05-15,0.19
000559.XSHE,万向钱潮,2013-05-15,0.08
000157.XSHE,中联重科,2013-05-15,0.66
002236.XSHE,大华股份,2013-05-15,0.41
000623.XSHE,吉林敖东,2013-05-15,0.24
600827.XSHG,百联股份,2013-05-15,0.12
600588.XSHG,用友网络,2013-05-15,0.09
000703.XSHE,恒逸石化,2013-05-15,0.06
002375.XSHE,亚厦股份,2013-05-15,0.12
000629.XSHE,攀钢钒钛,2013-05-15,0.26
600893.XSHG,航发动力,2013-05-15,0.15
600125.XSHG,铁龙物流,2013-05-15,0.12
600123.XSHG,兰花科创,2013-05-15,0.24
600089.XSHG,特变电工,2013-05-15,0.35
600895.XSHG,张江高科,2013-05-15,0.09
000012.XSHE,南玻A,2013-05-15,0.2
600085.XSHG,同仁堂,2013-05-15,0.29
002415.XSHE,海康威视,2013-05-15,0.29
601238.XSHG,广汽集团,2013-05-15,0.02
601369.XSHG,陕鼓动力,2013-05-15,0.07
000792.XSHE,盐湖股份,2013-05-15,0.31
600005.XSHG,武钢股份,2013-05-15,0.21
600340.XSHG,华夏幸福,2013-05-15,0.18
600000.XSHG,浦发银行,2013-05-15,2.2
600550.XSHG,保变电气,2013-05-15,0.09
600649.XSHG,城投控股,2013-05-15,0.18
601117.XSHG,中国化学,2013-05-15,0.35
600415.XSHG,小商品城,2013-05-15,0.16
601633.XSHG,长城汽车,2013-05-15,0.29
600642.XSHG,申能股份,2013-05-15,0.25
600009.XSHG,上海机场,2013-05-15,0.24
002092.XSHE,中泰化学,2013-05-15,0.12
600066.XSHG,宇通客车,2013-05-15,0.27
601558.XSHG,ST锐电,2013-05-15,0.08
600062.XSHG,华润双鹤,2013-05-15,0.14
600309.XSHG,万华化学,2013-05-15,0.4
000937.XSHE,冀中能源,2013-05-15,0.16
601988.XSHG,中国银行,2013-05-15,0.38
600432.XSHG,退市吉恩,2013-05-15,0.08
601555.XSHG,东吴证券,2013-05-15,0.1
000933.XSHE,神火股份,2013-05-15,0.12
000422.XSHE,*ST宜化,2013-05-15,0.12
000423.XSHE,东阿阿胶,2013-05-15,0.44
601101.XSHG,昊华能源,2013-05-15,0.09
000630.XSHE,铜陵有色,2013-05-15,0.21
601390.XSHG,中国中铁,2013-05-15,0.28
601377.XSHG,兴业证券,2013-05-15,0.36
600718.XSHG,东软集团,2013-05-15,0.14
601398.XSHG,工商银行,2013-05-15,1.27
600153.XSHG,建发股份,2013-05-15,0.18
600150.XSHG,中国船舶,2013-05-15,0.2
601866.XSHG,中远海发,2013-05-15,0.1
000024.XSHE,招商地产,2013-05-15,0.35
600157.XSHG,永泰能源,2013-05-15,0.11
601098.XSHG,中南传媒,2013-05-15,0.09
601901.XSHG,方正证券,2013-05-15,0.44
600096.XSHG,云天化,2013-05-15,0.09
600100.XSHG,同方股份,2013-05-15,0.22
000780.XSHE,平庄能源,2013-05-15,0.06
600011.XSHG,华能国际,2013-05-15,0.53
600010.XSHG,包钢股份,2013-05-15,0.3
600016.XSHG,民生银行,2013-05-15,4.41
600015.XSHG,华夏银行,2013-05-15,0.71
601318.XSHG,中国平安,2013-05-15,2.65
600655.XSHG,豫园股份,2013-05-15,0.17
600019.XSHG,宝钢股份,2013-05-15,0.49
600549.XSHG,厦门钨业,2013-05-15,0.17
600395.XSHG,盘江股份,2013-05-15,0.13
601258.XSHG,庞大集团,2013-05-15,0.06
002603.XSHE,以岭药业,2013-05-15,0.05
601766.XSHG,中国中车,2013-05-15,0.28
600369.XSHG,西南证券,2013-05-15,0.19
601992.XSHG,金隅集团,2013-05-15,0.16
002378.XSHE,章源钨业,2013-05-15,0.03
000725.XSHE,京东方A,2013-05-15,0.29
600372.XSHG,中航电子,2013-05-15,0.12
601998.XSHG,中信银行,2013-05-15,0.23
