,code,display_name,date,weight
0,600100.XSHG,同方股份,2011-04-27,0.31
1,000959.XSHE,首钢股份,2011-04-27,0.09
2,600029.XSHG,南方航空,2011-04-27,0.33
3,600037.XSHG,歌华有线,2011-04-27,0.13
4,000718.XSHE,苏宁环球,2011-04-27,0.1
5,000783.XSHE,长江证券,2011-04-27,0.29
6,000858.XSHE,五粮液,2011-04-27,1.05
7,600008.XSHG,首创股份,2011-04-27,0.13
8,000623.XSHE,吉林敖东,2011-04-27,0.3
9,000002.XSHE,万科A,2011-04-27,1.44
10,000021.XSHE,长城开发,2011-04-27,0.12
11,601158.XSHG,重庆水务,2011-04-27,0.14
12,601333.XSHG,广深铁路,2011-04-27,0.18
13,601369.XSHG,陕鼓动力,2011-04-27,0.08
14,601601.XSHG,中国太保,2011-04-27,1.28
15,601607.XSHG,上海医药,2011-04-27,0.29
16,601628.XSHG,中国人寿,2011-04-27,0.54
17,601666.XSHG,平煤股份,2011-04-27,0.31
18,601958.XSHG,金钼股份,2011-04-27,0.39
19,600808.XSHG,马钢股份,2011-04-27,0.16
20,600832.XSHG,东方明珠,2011-04-27,0.23
21,600837.XSHG,海通证券,2011-04-27,0.84
22,600900.XSHG,长江电力,2011-04-27,0.69
23,600611.XSHG,大众交通,2011-04-27,0.09
24,600631.XSHG,百联股份,2011-04-27,0.18
25,600664.XSHG,哈药股份,2011-04-27,0.26
26,002385.XSHE,大北农,2011-04-27,0.05
27,600418.XSHG,江淮汽车,2011-04-27,0.16
28,600489.XSHG,中金黄金,2011-04-27,0.47
29,600597.XSHG,光明乳业,2011-04-27,0.08
30,002128.XSHE,露天煤业,2011-04-27,0.15
31,002146.XSHE,荣盛发展,2011-04-27,0.13
32,002202.XSHE,金风科技,2011-04-27,0.39
33,600300.XSHG,维维股份,2011-04-27,0.09
34,600309.XSHG,烟台万华,2011-04-27,0.37
35,600208.XSHG,新湖中宝,2011-04-27,0.16
36,002024.XSHE,苏宁电器,2011-04-27,0.97
37,600143.XSHG,金发科技,2011-04-27,0.25
38,000951.XSHE,中国重汽,2011-04-27,0.12
39,000961.XSHE,中南建设,2011-04-27,0.08
40,600031.XSHG,三一重工,2011-04-27,0.96
41,600085.XSHG,同仁堂,2011-04-27,0.17
42,600000.XSHG,浦发银行,2011-04-27,2.21
43,000528.XSHE,柳工,2011-04-27,0.3
44,000562.XSHE,宏源证券,2011-04-27,0.18
45,000031.XSHE,中粮地产,2011-04-27,0.1
46,000100.XSHE,TCL集团,2011-04-27,0.25
47,601179.XSHG,中国西电,2011-04-27,0.16
48,601186.XSHG,中国铁建,2011-04-27,0.36
49,601268.XSHG,二重重装,2011-04-27,0.06
50,601299.XSHG,中国北车,2011-04-27,0.42
51,601877.XSHG,正泰电器,2011-04-27,0.07
52,601939.XSHG,建设银行,2011-04-27,0.86
53,600811.XSHG,东方集团,2011-04-27,0.18
54,600823.XSHG,世茂股份,2011-04-27,0.09
55,600879.XSHG,航天电子,2011-04-27,0.14
56,600739.XSHG,辽宁成大,2011-04-27,0.47
57,002294.XSHE,信立泰,2011-04-27,0.08
58,600383.XSHG,金地集团,2011-04-27,0.51
59,600406.XSHG,国电南瑞,2011-04-27,0.41
60,600481.XSHG,双良节能,2011-04-27,0.1
61,600546.XSHG,山煤国际,2011-04-27,0.13
62,600588.XSHG,用友软件,2011-04-27,0.14
63,600219.XSHG,南山铝业,2011-04-27,0.17
64,600271.XSHG,航天信息,2011-04-27,0.18
65,600376.XSHG,首开股份,2011-04-27,0.17
66,600161.XSHG,天坛生物,2011-04-27,0.09
67,600169.XSHG,太原重工,2011-04-27,0.2
68,600125.XSHG,铁龙物流,2011-04-27,0.19
69,002007.XSHE,华兰生物,2011-04-27,0.18
70,600115.XSHG,东方航空,2011-04-27,0.26
71,600104.XSHG,上海汽车,2011-04-27,0.59
72,000927.XSHE,一汽夏利,2011-04-27,0.06
73,600036.XSHG,招商银行,2011-04-27,3.17
74,000729.XSHE,燕京啤酒,2011-04-27,0.2
75,000898.XSHE,鞍钢股份,2011-04-27,0.26
76,600004.XSHG,白云机场,2011-04-27,0.07
77,600018.XSHG,上港集团,2011-04-27,0.15
78,000651.XSHE,格力电器,2011-04-27,0.75
79,000027.XSHE,深圳能源,2011-04-27,0.12
80,000338.XSHE,潍柴动力,2011-04-27,0.58
81,000402.XSHE,金融街,2011-04-27,0.31
82,601107.XSHG,四川成渝,2011-04-27,0.08
83,601727.XSHG,上海电气,2011-04-27,0.27
84,601808.XSHG,中海油服,2011-04-27,0.21
85,601818.XSHG,光大银行,2011-04-27,0.16
86,601866.XSHG,中海集运,2011-04-27,0.19
87,601899.XSHG,紫金矿业,2011-04-27,0.71
88,601989.XSHG,中国重工,2011-04-27,0.59
89,600809.XSHG,山西汾酒,2011-04-27,0.16
90,600881.XSHG,亚泰集团,2011-04-27,0.27
91,601001.XSHG,大同煤业,2011-04-27,0.22
92,601099.XSHG,太平洋,2011-04-27,0.06
93,601101.XSHG,昊华能源,2011-04-27,0.14
94,002399.XSHE,海普瑞,2011-04-27,0.12
95,002405.XSHE,四维图新,2011-04-27,0.05
96,600675.XSHG,中华企业,2011-04-27,0.14
97,600690.XSHG,青岛海尔,2011-04-27,0.4
98,600703.XSHG,三安光电,2011-04-27,0.19
99,002242.XSHE,九阳股份,2011-04-27,0.06
100,600508.XSHG,上海能源,2011-04-27,0.14
101,600519.XSHG,贵州茅台,2011-04-27,1.19
102,600316.XSHG,洪都航空,2011-04-27,0.17
103,600151.XSHG,航天机电,2011-04-27,0.08
104,600166.XSHG,福田汽车,2011-04-27,0.24
105,600170.XSHG,上海建工,2011-04-27,0.12
106,600118.XSHG,中国卫星,2011-04-27,0.13
107,600096.XSHG,云天化,2011-04-27,0.11
108,000983.XSHE,西山煤电,2011-04-27,0.71
109,600030.XSHG,中信证券,2011-04-27,1.63
110,600050.XSHG,中国联通,2011-04-27,0.86
111,600058.XSHG,五矿发展,2011-04-27,0.25
112,600062.XSHG,双鹤药业,2011-04-27,0.15
113,600066.XSHG,宇通客车,2011-04-27,0.15
114,000685.XSHE,中山公用,2011-04-27,0.06
115,000690.XSHE,宝新能源,2011-04-27,0.12
116,000778.XSHE,新兴铸管,2011-04-27,0.22
117,000780.XSHE,平庄能源,2011-04-27,0.11
118,000792.XSHE,盐湖钾肥,2011-04-27,0.46
119,000825.XSHE,太钢不锈,2011-04-27,0.31
120,000900.XSHE,现代投资,2011-04-27,0.1
121,600009.XSHG,上海机场,2011-04-27,0.24
122,600015.XSHG,华夏银行,2011-04-27,0.7
