,code,display_name,date,weight
0,601288.XSHG,农业银行,2012-05-30,1.078
1,601688.XSHG,华泰证券,2012-05-30,0.377
2,600999.XSHG,招商证券,2012-05-30,0.626
3,601788.XSHG,光大证券,2012-05-30,0.395
4,002304.XSHE,洋河股份,2012-05-30,0.899
5,601989.XSHG,中国重工,2012-05-30,0.507
6,601299.XSHG,中国北车,2012-05-30,0.362
7,601179.XSHG,中国西电,2012-05-30,0.142
8,601117.XSHG,中国化学,2012-05-30,0.257
9,601888.XSHG,中国国旅,2012-05-30,0.13699999999999998
10,600863.XSHG,内蒙华电,2012-05-30,0.121
11,601607.XSHG,上海医药,2012-05-30,0.158
12,000961.XSHE,中南建设,2012-05-30,0.094
13,600000.XSHG,浦发银行,2012-05-30,1.934
14,600005.XSHG,武钢股份,2012-05-30,0.229
15,600008.XSHG,首创股份,2012-05-30,0.119
16,600009.XSHG,上海机场,2012-05-30,0.245
17,600010.XSHG,包钢股份,2012-05-30,0.32
18,600015.XSHG,华夏银行,2012-05-30,0.669
19,600016.XSHG,民生银行,2012-05-30,2.841
20,600019.XSHG,宝钢股份,2012-05-30,0.499
21,600026.XSHG,中海发展,2012-05-30,0.07400000000000001
22,600028.XSHG,中国石化,2012-05-30,0.568
23,600029.XSHG,南方航空,2012-05-30,0.199
24,600030.XSHG,中信证券,2012-05-30,1.865
25,600031.XSHG,三一重工,2012-05-30,0.897
26,600036.XSHG,招商银行,2012-05-30,2.854
27,600037.XSHG,歌华有线,2012-05-30,0.103
28,600048.XSHG,保利地产,2012-05-30,0.966
29,600050.XSHG,中国联通,2012-05-30,0.6829999999999999
30,600058.XSHG,五矿发展,2012-05-30,0.224
31,600062.XSHG,华润双鹤,2012-05-30,0.119
32,600066.XSHG,宇通客车,2012-05-30,0.218
33,600068.XSHG,葛洲坝,2012-05-30,0.312
34,600085.XSHG,同仁堂,2012-05-30,0.19
35,600089.XSHG,特变电工,2012-05-30,0.408
36,600096.XSHG,云天化,2012-05-30,0.087
37,600100.XSHG,同方股份,2012-05-30,0.28600000000000003
38,600104.XSHG,上汽集团,2012-05-30,0.6809999999999999
39,600108.XSHG,亚盛集团,2012-05-30,0.151
40,600109.XSHG,国金证券,2012-05-30,0.091
41,600111.XSHG,包钢稀土,2012-05-30,1.256
