code,display_name,date,weight
000413.XSHE,东旭光电,2015-10-13,0.149
600315.XSHG,上海家化,2015-10-13,0.223
600316.XSHG,洪都航空,2015-10-13,0.101
600317.XSHG,营口港,2015-10-13,0.108
600252.XSHG,中恒集团,2015-10-13,0.167
002570.XSHE,*ST因美,2015-10-13,0.082
000825.XSHE,太钢不锈,2015-10-13,0.11
000826.XSHE,启迪桑德,2015-10-13,0.206
600256.XSHG,广汇能源,2015-10-13,0.241
000709.XSHE,河钢股份,2015-10-13,0.159
000559.XSHE,万向钱潮,2015-10-13,0.268
000156.XSHE,华数传媒,2015-10-13,0.044
000157.XSHE,中联重科,2015-10-13,0.264
000623.XSHE,吉林敖东,2015-10-13,0.2
002375.XSHE,亚厦股份,2015-10-13,0.098
000629.XSHE,攀钢钒钛,2015-10-13,0.152
600893.XSHG,航发动力,2015-10-13,0.288
600783.XSHG,鲁信创投,2015-10-13,0.078
600089.XSHG,特变电工,2015-10-13,0.329
002415.XSHE,海康威视,2015-10-13,0.479
600085.XSHG,同仁堂,2015-10-13,0.186
000792.XSHE,盐湖股份,2015-10-13,0.13
600005.XSHG,武钢股份,2015-10-13,0.183
300027.XSHE,华谊兄弟,2015-10-13,0.463
600340.XSHG,华夏幸福,2015-10-13,0.279
600000.XSHG,浦发银行,2015-10-13,2.241
600648.XSHG,外高桥,2015-10-13,0.083
600649.XSHG,城投控股,2015-10-13,0.23
300124.XSHE,汇川技术,2015-10-13,0.202
600415.XSHG,小商品城,2015-10-13,0.247
601633.XSHG,长城汽车,2015-10-13,0.158
600008.XSHG,首创股份,2015-10-13,0.102
600009.XSHG,上海机场,2015-10-13,0.322
600066.XSHG,宇通客车,2015-10-13,0.301
002051.XSHE,中工国际,2015-10-13,0.08
600060.XSHG,海信电器,2015-10-13,0.127
000937.XSHE,冀中能源,2015-10-13,0.063
601988.XSHG,中国银行,2015-10-13,1.039
601989.XSHG,中国重工,2015-10-13,1.107
000738.XSHE,航发控制,2015-10-13,0.125
600958.XSHG,东方证券,2015-10-13,0.208
600068.XSHG,葛洲坝,2015-10-13,0.238
000423.XSHE,东阿阿胶,2015-10-13,0.263
600660.XSHG,福耀玻璃,2015-10-13,0.2
601225.XSHG,陕西煤业,2015-10-13,0.106
300251.XSHE,光线传媒,2015-10-13,0.146
000630.XSHE,铜陵有色,2015-10-13,0.154
600998.XSHG,九州通,2015-10-13,0.063
601390.XSHG,中国中铁,2015-10-13,0.737
601377.XSHG,兴业证券,2015-10-13,0.392
600718.XSHG,东软集团,2015-10-13,0.144
600023.XSHG,浙能电力,2015-10-13,0.237
601398.XSHG,工商银行,2015-10-13,1.262
601021.XSHG,春秋航空,2015-10-13,0.162
600153.XSHG,建发股份,2015-10-13,0.355
600150.XSHG,中国船舶,2015-10-13,0.293
601866.XSHG,中远海发,2015-10-13,0.334
000024.XSHE,招商地产,2015-10-13,0.355
600157.XSHG,永泰能源,2015-10-13,0.167
000027.XSHE,深圳能源,2015-10-13,0.131
600867.XSHG,通化东宝,2015-10-13,0.214
600717.XSHG,天津港,2015-10-13,0.096
600863.XSHG,内蒙华电,2015-10-13,0.153
600100.XSHG,同方股份,2015-10-13,0.308
600398.XSHG,海澜之家,2015-10-13,0.229
600795.XSHG,国电电力,2015-10-13,0.477
600011.XSHG,华能国际,2015-10-13,0.437
600010.XSHG,包钢股份,2015-10-13,0.418
600016.XSHG,民生银行,2015-10-13,3.007
600015.XSHG,华夏银行,2015-10-13,0.65
601318.XSHG,中国平安,2015-10-13,3.895
600019.XSHG,宝钢股份,2015-10-13,0.333
600018.XSHG,上港集团,2015-10-13,0.214
600549.XSHG,厦门钨业,2015-10-13,0.079
601258.XSHG,庞大集团,2015-10-13,0.143
601991.XSHG,大唐发电,2015-10-13,0.191
600369.XSHG,西南证券,2015-10-13,0.25
601992.XSHG,金隅集团,2015-10-13,0.1
000725.XSHE,京东方A,2015-10-13,0.342
600372.XSHG,中航电子,2015-10-13,0.141
600373.XSHG,中文传媒,2015-10-13,0.139
000538.XSHE,云南白药,2015-10-13,0.401
000539.XSHE,粤电力A,2015-10-13,0.073
000400.XSHE,许继电气,2015-10-13,0.118
000686.XSHE,东北证券,2015-10-13,0.156
000338.XSHE,潍柴动力,2015-10-13,0.248
002024.XSHE,苏宁易购,2015-10-13,0.646
600547.XSHG,山东黄金,2015-10-13,0.148
600873.XSHG,梅花生物,2015-10-13,0.155
601919.XSHG,中远海控,2015-10-13,0.428
002594.XSHE,比亚迪,2015-10-13,0.338
600383.XSHG,金地集团,2015-10-13,0.323
600900.XSHG,长江电力,2015-10-13,0.855
000039.XSHE,中集集团,2015-10-13,0.178
601857.XSHG,中国石油,2015-10-13,0.481
600703.XSHG,三安光电,2015-10-13,0.341
000983.XSHE,西山煤电,2015-10-13,0.102
600999.XSHG,招商证券,2015-10-13,0.448
002292.XSHE,奥飞娱乐,2015-10-13,0.178
000783.XSHE,长江证券,2015-10-13,0.371
600705.XSHG,中航资本,2015-10-13,0.41
002450.XSHE,ST康得新,2015-10-13,0.522
600570.XSHG,恒生电子,2015-10-13,0.26
002153.XSHE,石基信息,2015-10-13,0.124
002065.XSHE,东华软件,2015-10-13,0.161
601158.XSHG,重庆水务,2015-10-13,0.056
000831.XSHE,五矿稀土,2015-10-13,0.103
600578.XSHG,京能电力,2015-10-13,0.088
600663.XSHG,陆家嘴,2015-10-13,0.227
300003.XSHE,乐普医疗,2015-10-13,0.188
601099.XSHG,太平洋,2015-10-13,0.198
000839.XSHE,中信国安,2015-10-13,0.265
300015.XSHE,爱尔眼科,2015-10-13,0.131
000625.XSHE,长安汽车,2015-10-13,0.401
002475.XSHE,立讯精密,2015-10-13,0.178
600688.XSHG,上海石化,2015-10-13,0.168
002344.XSHE,海宁皮城,2015-10-13,0.082
002252.XSHE,上海莱士,2015-10-13,0.275
600352.XSHG,浙江龙盛,2015-10-13,0.259
600048.XSHG,保利地产,2015-10-13,0.62
600362.XSHG,江西铜业,2015-10-13,0.13
600208.XSHG,新湖中宝,2015-10-13,0.148
000917.XSHE,电广传媒,2015-10-13,0.585
603288.XSHG,海天味业,2015-10-13,0.102
000750.XSHE,国海证券,2015-10-13,0.153
000999.XSHE,华润三九,2015-10-13,0.11
601628.XSHG,中国人寿,2015-10-13,0.512
601928.XSHG,凤凰传媒,2015-10-13,0.114
002038.XSHE,双鹭药业,2015-10-13,0.127
002470.XSHE,金正大,2015-10-13,0.134
601009.XSHG,南京银行,2015-10-13,0.353
600674.XSHG,川投能源,2015-10-13,0.274
603993.XSHG,洛阳钼业,2015-10-13,0.109
300146.XSHE,汤臣倍健,2015-10-13,0.095
002422.XSHE,科伦药业,2015-10-13,0.129
600177.XSHG,雅戈尔,2015-10-13,0.229
000046.XSHE,泛海控股,2015-10-13,0.161
601006.XSHG,大秦铁路,2015-10-13,0.632
601168.XSHG,西部矿业,2015-10-13,0.144
601169.XSHG,北京银行,2015-10-13,1.051
600271.XSHG,航天信息,2015-10-13,0.358
601098.XSHG,中南传媒,2015-10-13,0.188
600277.XSHG,亿利洁能,2015-10-13,0.183
600276.XSHG,恒瑞医药,2015-10-13,0.653
300070.XSHE,碧水源,2015-10-13,0.323
601088.XSHG,中国神华,2015-10-13,0.345
601166.XSHG,兴业银行,2015-10-13,2.004
600809.XSHG,山西汾酒,2015-10-13,0.048
600196.XSHG,复星医药,2015-10-13,0.302
601766.XSHG,中国中车,2015-10-13,1.432
601231.XSHG,环旭电子,2015-10-13,0.03
002673.XSHE,西部证券,2015-10-13,0.218
300024.XSHE,机器人,2015-10-13,0.313
600690.XSHG,青岛海尔,2015-10-13,0.332
002129.XSHE,中环股份,2015-10-13,0.113
002230.XSHE,科大讯飞,2015-10-13,0.29
601186.XSHG,中国铁建,2015-10-13,0.563
002236.XSHE,大华股份,2015-10-13,0.238
600050.XSHG,中国联通,2015-10-13,0.614
601933.XSHG,永辉超市,2015-10-13,0.249
002001.XSHE,新和成,2015-10-13,0.088
601901.XSHG,方正证券,2015-10-13,0.315
600597.XSHG,光明乳业,2015-10-13,0.108
600497.XSHG,驰宏锌锗,2015-10-13,0.102
002007.XSHE,华兰生物,2015-10-13,0.123
002008.XSHE,大族激光,2015-10-13,0.198
601898.XSHG,中煤能源,2015-10-13,0.132
601939.XSHG,建设银行,2015-10-13,0.598
000598.XSHE,兴蓉环境,2015-10-13,0.124
002736.XSHE,国信证券,2015-10-13,0.219
600600.XSHG,青岛啤酒,2015-10-13,0.135
000793.XSHE,华闻传媒,2015-10-13,0.166
600166.XSHG,福田汽车,2015-10-13,0.116
601179.XSHG,中国西电,2015-10-13,0.15
002500.XSHE,山西证券,2015-10-13,0.175
601788.XSHG,光大证券,2015-10-13,0.219
600518.XSHG,康美药业,2015-10-13,0.501
600519.XSHG,贵州茅台,2015-10-13,1.151
601998.XSHG,中信银行,2015-10-13,0.226
000858.XSHE,五粮液,2015-10-13,0.588
600516.XSHG,方大炭素,2015-10-13,0.1
000729.XSHE,燕京啤酒,2015-10-13,0.128
600221.XSHG,海航控股,2015-10-13,0.27
600028.XSHG,中国石化,2015-10-13,0.6
000728.XSHE,国元证券,2015-10-13,0.228
000166.XSHE,申万宏源,2015-10-13,0.46
000503.XSHE,国新健康,2015-10-13,0.208
002310.XSHE,东方园林,2015-10-13,0.233
600188.XSHG,兖州煤业,2015-10-13,0.039
601699.XSHG,潞安环能,2015-10-13,0.085
000581.XSHE,威孚高科,2015-10-13,0.152
002465.XSHE,海格通信,2015-10-13,0.231
000060.XSHE,中金岭南,2015-10-13,0.15
000061.XSHE,农产品,2015-10-13,0.146
000776.XSHE,广发证券,2015-10-13,0.467
000063.XSHE,中兴通讯,2015-10-13,0.443
000778.XSHE,新兴铸管,2015-10-13,0.17
600588.XSHG,用友网络,2015-10-13,0.204
000069.XSHE,华侨城A,2015-10-13,0.311
002241.XSHE,歌尔股份,2015-10-13,0.217
601669.XSHG,中国电建,2015-10-13,0.366
601668.XSHG,中国建筑,2015-10-13,1.044
601106.XSHG,中国一重,2015-10-13,0.273
300002.XSHE,神州泰岳,2015-10-13,0.156
000333.XSHE,美的集团,2015-10-13,0.64
600642.XSHG,申能股份,2015-10-13,0.197
300058.XSHE,蓝色光标,2015-10-13,0.233
300059.XSHE,东方财富,2015-10-13,0.514
000100.XSHE,TCL集团,2015-10-13,0.388
002146.XSHE,荣盛发展,2015-10-13,0.138
600118.XSHG,中国卫星,2015-10-13,0.255
601969.XSHG,海南矿业,2015-10-13,0.031
600115.XSHG,东方航空,2015-10-13,0.298
601216.XSHG,君正集团,2015-10-13,0.123
600111.XSHG,北方稀土,2015-10-13,0.332
601929.XSHG,吉视传媒,2015-10-13,0.122
600038.XSHG,中直股份,2015-10-13,0.121
600332.XSHG,白云山,2015-10-13,0.162
601899.XSHG,紫金矿业,2015-10-13,0.386
002304.XSHE,洋河股份,2015-10-13,0.297
600031.XSHG,三一重工,2015-10-13,0.292
600030.XSHG,中信证券,2015-10-13,1.287
002142.XSHE,宁波银行,2015-10-13,0.264
002081.XSHE,金螳螂,2015-10-13,0.14
601727.XSHG,上海电气,2015-10-13,0.4
000800.XSHE,一汽轿车,2015-10-13,0.143
600036.XSHG,招商银行,2015-10-13,3.531
600029.XSHG,南方航空,2015-10-13,0.317
600804.XSHG,鹏博士,2015-10-13,0.289
000883.XSHE,湖北能源,2015-10-13,0.153
600837.XSHG,海通证券,2015-10-13,1.242
000768.XSHE,中航飞机,2015-10-13,0.358
600839.XSHG,四川长虹,2015-10-13,0.262
601288.XSHG,农业银行,2015-10-13,0.966
600875.XSHG,东方电气,2015-10-13,0.18
601818.XSHG,光大银行,2015-10-13,0.93
002202.XSHE,金风科技,2015-10-13,0.25
600170.XSHG,上海建工,2015-10-13,0.172
601111.XSHG,中国国航,2015-10-13,0.232
600535.XSHG,天士力,2015-10-13,0.259
002353.XSHE,杰瑞股份,2015-10-13,0.23
600309.XSHG,万华化学,2015-10-13,0.208
600741.XSHG,华域汽车,2015-10-13,0.171
601688.XSHG,华泰证券,2015-10-13,0.549
601118.XSHG,海南橡胶,2015-10-13,0.105
002653.XSHE,海思科,2015-10-13,0.055
600583.XSHG,海油工程,2015-10-13,0.241
601958.XSHG,金钼股份,2015-10-13,0.079
002399.XSHE,海普瑞,2015-10-13,0.07
000970.XSHE,中科三环,2015-10-13,0.128
000878.XSHE,云南铜业,2015-10-13,0.085
600109.XSHG,国金证券,2015-10-13,0.264
600108.XSHG,亚盛集团,2015-10-13,0.135
601618.XSHG,中国中冶,2015-10-13,0.457
000425.XSHE,徐工机械,2015-10-13,0.209
600104.XSHG,上汽集团,2015-10-13,0.669
600348.XSHG,阳泉煤业,2015-10-13,0.089
000876.XSHE,新希望,2015-10-13,0.238
601328.XSHG,交通银行,2015-10-13,1.437
000402.XSHE,金融街,2015-10-13,0.236
000651.XSHE,格力电器,2015-10-13,0.938
601888.XSHG,中国国旅,2015-10-13,0.246
601333.XSHG,广深铁路,2015-10-13,0.173
601555.XSHG,东吴证券,2015-10-13,0.178
002410.XSHE,广联达,2015-10-13,0.113
600027.XSHG,华电国际,2015-10-13,0.203
000895.XSHE,双汇发展,2015-10-13,0.21
603000.XSHG,人民网,2015-10-13,0.11
601800.XSHG,中国交建,2015-10-13,0.218
000568.XSHE,泸州老窖,2015-10-13,0.173
002385.XSHE,大北农,2015-10-13,0.183
300017.XSHE,网宿科技,2015-10-13,0.31
000712.XSHE,锦龙股份,2015-10-13,0.117
601018.XSHG,宁波港,2015-10-13,0.377
601808.XSHG,中海油服,2015-10-13,0.112
002294.XSHE,信立泰,2015-10-13,0.095
000898.XSHE,鞍钢股份,2015-10-13,0.105
600489.XSHG,中金黄金,2015-10-13,0.155
600886.XSHG,国投电力,2015-10-13,0.361
600887.XSHG,伊利股份,2015-10-13,1.135
000002.XSHE,万科A,2015-10-13,1.487
601117.XSHG,中国化学,2015-10-13,0.148
000001.XSHE,平安银行,2015-10-13,0.723
600633.XSHG,浙数文化,2015-10-13,0.129
300133.XSHE,华策影视,2015-10-13,0.115
600739.XSHG,辽宁成大,2015-10-13,0.233
600637.XSHG,东方明珠,2015-10-13,0.491
600485.XSHG,信威集团,2015-10-13,0.033
000009.XSHE,中国宝安,2015-10-13,0.162
