,code,display_name,date,weight
0,000001.XSHE,深发展A,2011-02-01,0.79
1,000002.XSHE,万科A,2011-02-01,1.45
2,000009.XSHE,中国宝安,2011-02-01,0.36
3,000012.XSHE,南玻A,2011-02-01,0.27
4,000021.XSHE,长城开发,2011-02-01,0.13
5,000024.XSHE,招商地产,2011-02-01,0.21
6,000027.XSHE,深圳能源,2011-02-01,0.12
7,000031.XSHE,中粮地产,2011-02-01,0.1
8,000039.XSHE,中集集团,2011-02-01,0.39
9,000046.XSHE,泛海建设,2011-02-01,0.1
10,000059.XSHE,辽通化工,2011-02-01,0.13
11,000060.XSHG,中金岭南,2011-02-01,0.4
12,000061.XSHE,农产品,2011-02-01,0.16
13,000063.XSHE,中兴通讯,2011-02-01,0.67
14,000069.XSHE,华侨城A,2011-02-01,0.35
15,000100.XSHE,TCL集团,2011-02-01,0.18
16,000157.XSHE,中联重科,2011-02-01,0.6
17,000338.XSHE,潍柴动力,2011-02-01,0.59
18,000401.XSHE,冀东水泥,2011-02-01,0.24
19,000402.XSHE,金融街,2011-02-01,0.29
20,000422.XSHE,湖北宜化,2011-02-01,0.18
21,000423.XSHE,东阿阿胶,2011-02-01,0.49
22,000425.XSHE,徐工机械,2011-02-01,0.38
23,000527.XSHE,美的电器,2011-02-01,0.56
24,000528.XSHE,柳工,2011-02-01,0.31
25,000538.XSHE,云南白药,2011-02-01,0.29
26,000562.XSHE,宏源证券,2011-02-01,0.18
27,000568.XSHE,泸州老窖,2011-02-01,0.52
28,000612.XSHE,焦作万方,2011-02-01,0.12
29,000623.XSHE,吉林敖东,2011-02-01,0.27
30,000625.XSHE,长安汽车,2011-02-01,0.18
31,000630.XSHE,铜陵有色,2011-02-01,0.34
32,000651.XSHE,格力电器,2011-02-01,0.62
33,000652.XSHE,泰达股份,2011-02-01,0.15
34,000667.XSHE,名流置业,2011-02-01,0.1
35,000680.XSHE,山推股份,2011-02-01,0.2
36,000685.XSHE,中山公用,2011-02-01,0.06
37,000686.XSHE,东北证券,2011-02-01,0.1
38,000690.XSHE,宝新能源,2011-02-01,0.12
39,000709.XSHE,河北钢铁,2011-02-01,0.29
40,000718.XSHE,苏宁环球,2011-02-01,0.11
41,000725.XSHE,京东方A,2011-02-01,0.22
42,000728.XSHE,国元证券,2011-02-01,0.17
43,000729.XSHE,燕京啤酒,2011-02-01,0.21
44,000758.XSHE,中色股份,2011-02-01,0.2
45,000768.XSHE,西飞国际,2011-02-01,0.26
46,000776.XSHE,广发证券,2011-02-01,0.08
47,000778.XSHE,新兴铸管,2011-02-01,0.2
48,000780.XSHE,平庄能源,2011-02-01,0.1
49,000783.XSHE,长江证券,2011-02-01,0.27
50,000792.XSHE,盐湖钾肥,2011-02-01,0.47
51,000800.XSHE,一汽轿车,2011-02-01,0.25
52,000807.XSHE,云铝股份,2011-02-01,0.14
53,000825.XSHE,太钢不锈,2011-02-01,0.29
54,000839.XSHE,中信国安,2011-02-01,0.19
55,000858.XSHE,五粮液,2011-02-01,1.15
56,000876.XSHE,新希望,2011-02-01,0.15
57,000878.XSHE,云南铜业,2011-02-01,0.31
58,000895.XSHE,双汇发展,2011-02-01,0.49
59,000898.XSHE,鞍钢股份,2011-02-01,0.26
60,000900.XSHE,现代投资,2011-02-01,0.1
61,000927.XSHE,一汽夏利,2011-02-01,0.07
62,000933.XSHE,神火股份,2011-02-01,0.27
63,000937.XSHE,冀中能源,2011-02-01,0.25
64,000951.XSHE,中国重汽,2011-02-01,0.14
65,000959.XSHE,首钢股份,2011-02-01,0.1
66,000960.XSHE,锡业股份,2011-02-01,0.26
67,000961.XSHE,中南建设,2011-02-01,0.07
68,000968.XSHE,煤气化,2011-02-01,0.11
69,000969.XSHE,安泰科技,2011-02-01,0.19
70,000983.XSHE,西山煤电,2011-02-01,0.76
71,000999.XSHE,华润三九,2011-02-01,0.16
72,002001.XSHE,新和成,2011-02-01,0.13
73,002007.XSHE,华兰生物,2011-02-01,0.22
74,002024.XSHE,苏宁电器,2011-02-01,0.97
75,002028.XSHE,思源电气,2011-02-01,0.11
76,002092.XSHE,中泰化学,2011-02-01,0.15
77,002122.XSHE,天马股份,2011-02-01,0.14
78,002128.XSHE,露天煤业,2011-02-01,0.17
79,002142.XSHE,宁波银行,2011-02-01,0.26
80,002146.XSHE,荣盛发展,2011-02-01,0.12
81,002155.XSHE,辰州矿业,2011-02-01,0.18
82,002202.XSHE,金风科技,2011-02-01,0.47
83,002242.XSHE,九阳股份,2011-02-01,0.06
84,002244.XSHE,滨江集团,2011-02-01,0.08
85,002294.XSHE,信立泰,2011-02-01,0.08
86,002304.XSHE,洋河股份,2011-02-01,0.17
87,002385.XSHE,大北农,2011-02-01,0.05
88,002399.XSHE,海普瑞,2011-02-01,0.19
89,002405.XSHE,四维图新,2011-02-01,0.06
90,002415.XSHE,海康威视,2011-02-01,0.07
91,002422.XSHE,科伦药业,2011-02-01,0.19
92,600000.XSHG,浦发银行,2011-02-01,2.02
93,600004.XSHG,白云机场,2011-02-01,0.07
