code,display_name,date,weight
002044.XSHE,美年健康,2018-03-27,0.205
000413.XSHE,东旭光电,2018-03-27,0.269
000415.XSHE,渤海租赁,2018-03-27,0.093
002426.XSHE,胜利精密,2018-03-27,0.095
600909.XSHG,华安证券,2018-03-27,0.069
600999.XSHG,招商证券,2018-03-27,0.334
000826.XSHE,启迪桑德,2018-03-27,0.127
002294.XSHE,信立泰,2018-03-27,0.14
000709.XSHE,河钢股份,2018-03-27,0.144
000627.XSHE,天茂集团,2018-03-27,0.095
000625.XSHE,长安汽车,2018-03-27,0.2
000623.XSHE,吉林敖东,2018-03-27,0.166
002450.XSHE,ST康得新,2018-03-27,0.358
600816.XSHG,安信信托,2018-03-27,0.2
600498.XSHG,烽火通信,2018-03-27,0.135
600893.XSHG,航发动力,2018-03-27,0.199
601877.XSHG,正泰电器,2018-03-27,0.086
601872.XSHG,招商轮船,2018-03-27,0.072
600089.XSHG,特变电工,2018-03-27,0.286
600895.XSHG,张江高科,2018-03-27,0.08
600085.XSHG,同仁堂,2018-03-27,0.152
601229.XSHG,上海银行,2018-03-27,0.112
601228.XSHG,广州港,2018-03-27,0.037
002841.XSHE,视源股份,2018-03-27,0.025
601878.XSHG,浙商证券,2018-03-27,0.042
000792.XSHE,盐湖股份,2018-03-27,0.154
300024.XSHE,机器人,2018-03-27,0.167
300027.XSHE,华谊兄弟,2018-03-27,0.14
600436.XSHG,片仔癀,2018-03-27,0.188
600000.XSHG,浦发银行,2018-03-27,1.249
000959.XSHE,首钢股份,2018-03-27,0.078
600649.XSHG,城投控股,2018-03-27,0.091
300124.XSHE,汇川技术,2018-03-27,0.269
600415.XSHG,小商品城,2018-03-27,0.125
601633.XSHG,长城汽车,2018-03-27,0.132
600008.XSHG,首创股份,2018-03-27,0.102
600009.XSHG,上海机场,2018-03-27,0.402
300144.XSHE,宋城演艺,2018-03-27,0.122
600066.XSHG,宇通客车,2018-03-27,0.263
000938.XSHE,紫光股份,2018-03-27,0.075
600061.XSHG,国投资本,2018-03-27,0.089
000425.XSHE,徐工机械,2018-03-27,0.152
601988.XSHG,中国银行,2018-03-27,0.761
601989.XSHG,中国重工,2018-03-27,0.467
000738.XSHE,航发控制,2018-03-27,0.059
600958.XSHG,东方证券,2018-03-27,0.342
600068.XSHG,葛洲坝,2018-03-27,0.223
000423.XSHE,东阿阿胶,2018-03-27,0.269
601155.XSHG,新城控股,2018-03-27,0.261
300251.XSHE,光线传媒,2018-03-27,0.094
000630.XSHE,铜陵有色,2018-03-27,0.15
601390.XSHG,中国中铁,2018-03-27,0.364
601377.XSHG,兴业证券,2018-03-27,0.274
002415.XSHE,海康威视,2018-03-27,1.342
601398.XSHG,工商银行,2018-03-27,1.229
601021.XSHG,春秋航空,2018-03-27,0.078
600153.XSHG,建发股份,2018-03-27,0.149
601866.XSHG,中远海发,2018-03-27,0.085
601788.XSHG,光大证券,2018-03-27,0.215
600157.XSHG,永泰能源,2018-03-27,0.178
300315.XSHE,掌趣科技,2018-03-27,0.123
000559.XSHE,万向钱潮,2018-03-27,0.105
002601.XSHE,龙蟒佰利,2018-03-27,0.095
002608.XSHE,江苏国信,2018-03-27,0.052
000876.XSHE,新希望,2018-03-27,0.136
600795.XSHG,国电电力,2018-03-27,0.302
600011.XSHG,华能国际,2018-03-27,0.222
600010.XSHG,包钢股份,2018-03-27,0.277
600016.XSHG,民生银行,2018-03-27,1.714
600015.XSHG,华夏银行,2018-03-27,0.509
601318.XSHG,中国平安,2018-03-27,6.268
600390.XSHG,五矿资本,2018-03-27,0.031
600019.XSHG,宝钢股份,2018-03-27,0.758
600018.XSHG,上港集团,2018-03-27,0.195
600549.XSHG,厦门钨业,2018-03-27,0.093
000723.XSHE,美锦能源,2018-03-27,0.066
600074.XSHG,*ST保千,2018-03-27,0.023
601992.XSHG,金隅集团,2018-03-27,0.152
000725.XSHE,京东方A,2018-03-27,1.146
600372.XSHG,中航电子,2018-03-27,0.06
600373.XSHG,中文传媒,2018-03-27,0.077
000538.XSHE,云南白药,2018-03-27,0.415
000728.XSHE,国元证券,2018-03-27,0.165
600376.XSHG,首开股份,2018-03-27,0.102
000686.XSHE,东北证券,2018-03-27,0.097
000338.XSHE,潍柴动力,2018-03-27,0.352
002027.XSHE,分众传媒,2018-03-27,0.628
002024.XSHE,苏宁易购,2018-03-27,0.398
601211.XSHG,国泰君安,2018-03-27,0.573
002081.XSHE,金螳螂,2018-03-27,0.192
600547.XSHG,山东黄金,2018-03-27,0.165
002352.XSHE,顺丰控股,2018-03-27,0.094
601628.XSHG,中国人寿,2018-03-27,0.382
601919.XSHG,中远海控,2018-03-27,0.197
601718.XSHG,际华集团,2018-03-27,0.06
600383.XSHG,金地集团,2018-03-27,0.247
600900.XSHG,长江电力,2018-03-27,0.928
601857.XSHG,中国石油,2018-03-27,0.442
600703.XSHG,三安光电,2018-03-27,0.536
002456.XSHE,欧菲光,2018-03-27,0.35
002292.XSHE,奥飞娱乐,2018-03-27,0.052
600871.XSHG,石化油服,2018-03-27,0.037
000783.XSHE,长江证券,2018-03-27,0.247
600705.XSHG,中航资本,2018-03-27,0.21
600704.XSHG,物产中大,2018-03-27,0.098
600570.XSHG,恒生电子,2018-03-27,0.201
600048.XSHG,保利地产,2018-03-27,0.889
002797.XSHE,第一创业,2018-03-27,0.155
600919.XSHG,江苏银行,2018-03-27,0.444
600660.XSHG,福耀玻璃,2018-03-27,0.313
600663.XSHG,陆家嘴,2018-03-27,0.121
300003.XSHE,乐普医疗,2018-03-27,0.253
601099.XSHG,太平洋,2018-03-27,0.18
000839.XSHE,中信国安,2018-03-27,0.183
300015.XSHE,爱尔眼科,2018-03-27,0.188
000157.XSHE,中联重科,2018-03-27,0.16
002475.XSHE,立讯精密,2018-03-27,0.332
600688.XSHG,上海石化,2018-03-27,0.073
600352.XSHG,浙江龙盛,2018-03-27,0.246
600682.XSHG,南京新百,2018-03-27,0.126
600362.XSHG,江西铜业,2018-03-27,0.163
600208.XSHG,新湖中宝,2018-03-27,0.159
600685.XSHG,中船防务,2018-03-27,0.075
603160.XSHG,汇顶科技,2018-03-27,0.033
002508.XSHE,老板电器,2018-03-27,0.165
000750.XSHE,国海证券,2018-03-27,0.116
002202.XSHE,金风科技,2018-03-27,0.307
