,code,display_name,date,weight
0,601718.XSHG,际华集团,2011-12-14,0.09
1,601933.XSHG,永辉超市,2011-12-14,0.1
2,600827.XSHG,友谊股份,2011-12-14,0.22
3,600000.XSHG,浦发银行,2011-12-14,2.15
4,600004.XSHG,白云机场,2011-12-14,0.07
5,600005.XSHG,武钢股份,2011-12-14,0.27
6,600008.XSHG,首创股份,2011-12-14,0.12
7,600009.XSHG,上海机场,2011-12-14,0.26
8,600010.XSHG,包钢股份,2011-12-14,0.23
9,600015.XSHG,华夏银行,2011-12-14,0.66
10,600016.XSHG,民生银行,2011-12-14,2.99
11,600018.XSHG,上港集团,2011-12-14,0.13
12,600019.XSHG,宝钢股份,2011-12-14,0.56
13,600026.XSHG,中海发展,2011-12-14,0.09
14,600028.XSHG,中国石化,2011-12-14,0.66
15,600029.XSHG,南方航空,2011-12-14,0.22
16,600030.XSHG,中信证券,2011-12-14,1.62
17,600031.XSHG,三一重工,2011-12-14,0.82
18,600036.XSHG,招商银行,2011-12-14,3.23
19,600037.XSHG,歌华有线,2011-12-14,0.12
20,600048.XSHG,保利地产,2011-12-14,0.75
21,600050.XSHG,中国联通,2011-12-14,0.96
22,600058.XSHG,五矿发展,2011-12-14,0.19
23,600062.XSHG,双鹤药业,2011-12-14,0.12
24,600066.XSHG,宇通客车,2011-12-14,0.18
25,600068.XSHG,葛洲坝,2011-12-14,0.36
26,600085.XSHG,同仁堂,2011-12-14,0.21
27,600089.XSHG,特变电工,2011-12-14,0.49
28,600096.XSHG,云天化,2011-12-14,0.1
29,600100.XSHG,同方股份,2011-12-14,0.26
30,600104.XSHG,上海汽车,2011-12-14,0.53
31,600108.XSHG,亚盛集团,2011-12-14,0.16
32,600109.XSHG,国金证券,2011-12-14,0.07
33,600111.XSHG,包钢稀土,2011-12-14,0.66
34,600118.XSHG,中国卫星,2011-12-14,0.15
35,600123.XSHG,兰花科创,2011-12-14,0.3
36,600125.XSHG,铁龙物流,2011-12-14,0.2
37,600132.XSHG,重庆啤酒,2011-12-14,0.31
38,600143.XSHG,金发科技,2011-12-14,0.25
39,600150.XSHG,中国船舶,2011-12-14,0.26
40,600151.XSHG,航天机电,2011-12-14,0.08
41,600153.XSHG,建发股份,2011-12-14,0.19
42,600161.XSHG,天坛生物,2011-12-14,0.09
43,600166.XSHG,福田汽车,2011-12-14,0.18
44,600169.XSHG,太原重工,2011-12-14,0.12
45,600170.XSHG,上海建工,2011-12-14,0.06
46,600177.XSHG,雅戈尔,2011-12-14,0.3
47,600183.XSHG,生益科技,2011-12-14,0.09
48,600188.XSHG,兖州煤业,2011-12-14,0.3
49,600196.XSHG,复星医药,2011-12-14,0.19
50,600208.XSHG,新湖中宝,2011-12-14,0.14
51,600216.XSHG,浙江医药,2011-12-14,0.13
52,600219.XSHG,南山铝业,2011-12-14,0.17
53,600220.XSHG,江苏阳光,2011-12-14,0.09
54,600221.XSHG,海南航空,2011-12-14,0.13
55,600239.XSHG,云南城投,2011-12-14,0.09
56,600256.XSHG,广汇股份,2011-12-14,0.57
57,600266.XSHG,北京城建,2011-12-14,0.11
58,600269.XSHG,赣粤高速,2011-12-14,0.11
59,600271.XSHG,航天信息,2011-12-14,0.25
60,600307.XSHG,酒钢宏兴,2011-12-14,0.07
61,600309.XSHG,烟台万华,2011-12-14,0.28
62,600312.XSHG,平高电气,2011-12-14,0.13
63,600316.XSHG,洪都航空,2011-12-14,0.1
64,600320.XSHG,振华重工,2011-12-14,0.2
65,600331.XSHG,宏达股份,2011-12-14,0.15
66,600348.XSHG,阳泉煤业,2011-12-14,0.44
67,600352.XSHG,浙江龙盛,2011-12-14,0.15
68,600362.XSHG,江西铜业,2011-12-14,0.43
69,600369.XSHG,西南证券,2011-12-14,0.08
70,600376.XSHG,首开股份,2011-12-14,0.13
71,600380.XSHG,健康元,2011-12-14,0.08
72,600383.XSHG,金地集团,2011-12-14,0.45
73,600395.XSHG,盘江股份,2011-12-14,0.16
74,600415.XSHG,小商品城,2011-12-14,0.21
