,code,display_name,date,weight
0,601299.XSHG,中国北车,2011-06-28,0.41
1,601877.XSHG,正泰电器,2011-06-28,0.07
2,601939.XSHG,建设银行,2011-06-28,0.89
3,600879.XSHG,航天电子,2011-06-28,0.14
4,601179.XSHG,中国西电,2011-06-28,0.15
5,601186.XSHG,中国铁建,2011-06-28,0.34
6,601268.XSHG,二重重装,2011-06-28,0.07
7,600739.XSHG,辽宁成大,2011-06-28,0.46
8,600811.XSHG,东方集团,2011-06-28,0.17
9,600823.XSHG,世茂股份,2011-06-28,0.09
10,600588.XSHG,用友软件,2011-06-28,0.16
11,600376.XSHG,首开股份,2011-06-28,0.18
12,600383.XSHG,金地集团,2011-06-28,0.52
13,600406.XSHG,国电南瑞,2011-06-28,0.42
14,600481.XSHG,双良节能,2011-06-28,0.11
15,600546.XSHG,山煤国际,2011-06-28,0.13
16,600219.XSHG,南山铝业,2011-06-28,0.17
17,600271.XSHG,航天信息,2011-06-28,0.22
18,600104.XSHG,上海汽车,2011-06-28,0.64
19,600115.XSHG,东方航空,2011-06-28,0.23
20,600125.XSHG,铁龙物流,2011-06-28,0.17
21,600161.XSHG,天坛生物,2011-06-28,0.08
22,600169.XSHG,太原重工,2011-06-28,0.19
23,002294.XSHE,信立泰,2011-06-28,0.07
24,600004.XSHG,白云机场,2011-06-28,0.07
25,600018.XSHG,上港集团,2011-06-28,0.15
26,600036.XSHG,招商银行,2011-06-28,3.02
27,000898.XSHE,鞍钢股份,2011-06-28,0.23
28,000927.XSHE,一汽夏利,2011-06-28,0.06
29,002007.XSHE,华兰生物,2011-06-28,0.18
30,000729.XSHE,燕京啤酒,2011-06-28,0.2
31,000651.XSHE,格力电器,2011-06-28,0.85
32,000338.XSHE,潍柴动力,2011-06-28,0.53
33,000402.XSHE,金融街,2011-06-28,0.33
34,000027.XSHE,深圳能源,2011-06-28,0.11
35,601727.XSHG,上海电气,2011-06-28,0.25
36,601808.XSHG,中海油服,2011-06-28,0.19
37,601818.XSHG,光大银行,2011-06-28,0.15
38,601866.XSHG,中海集运,2011-06-28,0.16
39,601899.XSHG,紫金矿业,2011-06-28,0.7
40,601989.XSHG,中国重工,2011-06-28,0.68
41,600881.XSHG,亚泰集团,2011-06-28,0.3
42,601001.XSHG,大同煤业,2011-06-28,0.21
43,601099.XSHG,太平洋,2011-06-28,0.05
44,601101.XSHG,昊华能源,2011-06-28,0.16
45,601107.XSHG,四川成渝,2011-06-28,0.07
46,600690.XSHG,青岛海尔,2011-06-28,0.42
47,600703.XSHG,三安光电,2011-06-28,0.17
48,600809.XSHG,山西汾酒,2011-06-28,0.17
49,600675.XSHG,中华企业,2011-06-28,0.12
50,600508.XSHG,上海能源,2011-06-28,0.13
51,600519.XSHG,贵州茅台,2011-06-28,1.47
52,600316.XSHG,洪都航空,2011-06-28,0.17
53,600096.XSHG,云天化,2011-06-28,0.1
54,600118.XSHG,中国卫星,2011-06-28,0.15
55,600151.XSHG,航天机电,2011-06-28,0.08
56,600166.XSHG,福田汽车,2011-06-28,0.2
57,600170.XSHG,上海建工,2011-06-28,0.12
58,002399.XSHE,海普瑞,2011-06-28,0.11
59,002405.XSHE,四维图新,2011-06-28,0.06
60,600009.XSHG,上海机场,2011-06-28,0.23
61,600015.XSHG,华夏银行,2011-06-28,0.56
62,600030.XSHG,中信证券,2011-06-28,1.7
63,600050.XSHG,中国联通,2011-06-28,0.83
64,600058.XSHG,五矿发展,2011-06-28,0.28
65,600062.XSHG,双鹤药业,2011-06-28,0.16
66,600066.XSHG,宇通客车,2011-06-28,0.15
67,002242.XSHE,九阳股份,2011-06-28,0.05
68,000900.XSHE,现代投资,2011-06-28,0.09
69,000983.XSHE,西山煤电,2011-06-28,0.7
70,000778.XSHE,新兴铸管,2011-06-28,0.22
71,000780.XSHE,平庄能源,2011-06-28,0.12
72,000792.XSHE,盐湖股份,2011-06-28,0.52
73,000825.XSHE,太钢不锈,2011-06-28,0.27
74,000685.XSHE,中山公用,2011-06-28,0.06
75,000690.XSHE,宝新能源,2011-06-28,0.11
76,000527.XSHE,美的电器,2011-06-28,0.69
77,000046.XSHE,泛海建设,2011-06-28,0.11
78,000061.XSHE,农产品,2011-06-28,0.16
79,601328.XSHG,交通银行,2011-06-28,2.16
80,601888.XSHG,中国国旅,2011-06-28,0.12
81,600875.XSHG,东方电气,2011-06-28,0.32
82,600887.XSHG,伊利股份,2011-06-28,0.5
83,601288.XSHG,农业银行,2011-06-28,0.53
84,600795.XSHG,国电电力,2011-06-28,0.51
85,600549.XSHG,厦门钨业,2011-06-28,0.21
86,600595.XSHG,中孚实业,2011-06-28,0.14
87,600432.XSHG,吉恩镍业,2011-06-28,0.13
88,600517.XSHG,置信电气,2011-06-28,0.08
89,600528.XSHG,中铁二局,2011-06-28,0.12
90,600535.XSHG,天士力,2011-06-28,0.19
91,600266.XSHG,北京城建,2011-06-28,0.13
92,600331.XSHG,宏达股份,2011-06-28,0.16
93,600348.XSHG,国阳新能,2011-06-28,0.54
94,002422.XSHE,科伦药业,2011-06-28,0.15
95,600123.XSHG,兰花科创,2011-06-28,0.25
96,600132.XSHG,重庆啤酒,2011-06-28,0.32
97,600183.XSHG,生益科技,2011-06-28,0.09
98,600026.XSHG,中海发展,2011-06-28,0.1
99,600028.XSHG,中国石化,2011-06-28,0.63
100,002155.XSHE,辰州矿业,2011-06-28,0.2
