code,display_name,date,weight
002044.XSHE,美年健康,2017-08-02,0.18
000413.XSHE,东旭光电,2017-08-02,0.256
000415.XSHE,渤海租赁,2017-08-02,0.122
002426.XSHE,胜利精密,2017-08-02,0.148
601009.XSHG,南京银行,2017-08-02,0.383
600999.XSHG,招商证券,2017-08-02,0.386
002049.XSHE,紫光国微,2017-08-02,0.085
000826.XSHE,启迪桑德,2017-08-02,0.157
600256.XSHG,广汇能源,2017-08-02,0.129
000709.XSHE,河钢股份,2017-08-02,0.221
000559.XSHE,万向钱潮,2017-08-02,0.135
000156.XSHE,华数传媒,2017-08-02,0.079
000157.XSHE,中联重科,2017-08-02,0.198
000623.XSHE,吉林敖东,2017-08-02,0.202
002450.XSHE,ST康得新,2017-08-02,0.46
000555.XSHE,神州信息,2017-08-02,0.046
600498.XSHG,烽火通信,2017-08-02,0.121
600893.XSHG,航发动力,2017-08-02,0.266
601877.XSHG,正泰电器,2017-08-02,0.079
600909.XSHG,华安证券,2017-08-02,0.099
601872.XSHG,招商轮船,2017-08-02,0.101
600089.XSHG,特变电工,2017-08-02,0.371
600895.XSHG,张江高科,2017-08-02,0.123
601117.XSHG,中国化学,2017-08-02,0.145
600085.XSHG,同仁堂,2017-08-02,0.17
601229.XSHG,上海银行,2017-08-02,0.16
002841.XSHE,视源股份,2017-08-02,0.028
000792.XSHE,盐湖股份,2017-08-02,0.152
000793.XSHE,华闻传媒,2017-08-02,0.199
300027.XSHE,华谊兄弟,2017-08-02,0.149
600436.XSHG,片仔癀,2017-08-02,0.161
600000.XSHG,浦发银行,2017-08-02,1.416
000959.XSHE,首钢股份,2017-08-02,0.114
600649.XSHG,城投控股,2017-08-02,0.128
300124.XSHE,汇川技术,2017-08-02,0.234
600415.XSHG,小商品城,2017-08-02,0.188
601633.XSHG,长城汽车,2017-08-02,0.148
600008.XSHG,首创股份,2017-08-02,0.134
600009.XSHG,上海机场,2017-08-02,0.34
300144.XSHE,宋城演艺,2017-08-02,0.135
600066.XSHG,宇通客车,2017-08-02,0.277
600060.XSHG,海信电器,2017-08-02,0.106
600061.XSHG,国投资本,2017-08-02,0.165
000425.XSHE,徐工机械,2017-08-02,0.159
601988.XSHG,中国银行,2017-08-02,0.779
601989.XSHG,中国重工,2017-08-02,0.558
000738.XSHE,航发控制,2017-08-02,0.082
600958.XSHG,东方证券,2017-08-02,0.481
600068.XSHG,葛洲坝,2017-08-02,0.296
000423.XSHE,东阿阿胶,2017-08-02,0.316
601155.XSHG,新城控股,2017-08-02,0.154
300251.XSHE,光线传媒,2017-08-02,0.075
000630.XSHE,铜陵有色,2017-08-02,0.192
601390.XSHG,中国中铁,2017-08-02,0.623
002152.XSHE,广电运通,2017-08-02,0.092
601788.XSHG,光大证券,2017-08-02,0.282
601398.XSHG,工商银行,2017-08-02,1.12
601021.XSHG,春秋航空,2017-08-02,0.071
600153.XSHG,建发股份,2017-08-02,0.176
600150.XSHG,中国船舶,2017-08-02,0.15
601866.XSHG,中远海发,2017-08-02,0.117
600718.XSHG,东软集团,2017-08-02,0.128
600157.XSHG,永泰能源,2017-08-02,0.178
300315.XSHE,掌趣科技,2017-08-02,0.138
000627.XSHE,天茂集团,2017-08-02,0.122
601901.XSHG,方正证券,2017-08-02,0.346
600309.XSHG,万华化学,2017-08-02,0.446
000876.XSHE,新希望,2017-08-02,0.165
600795.XSHG,国电电力,2017-08-02,0.388
000783.XSHE,长江证券,2017-08-02,0.297
600010.XSHG,包钢股份,2017-08-02,0.362
600016.XSHG,民生银行,2017-08-02,1.917
600015.XSHG,华夏银行,2017-08-02,0.604
601318.XSHG,中国平安,2017-08-02,5.312
600019.XSHG,宝钢股份,2017-08-02,0.62
600018.XSHG,上港集团,2017-08-02,0.208
600549.XSHG,厦门钨业,2017-08-02,0.124
601766.XSHG,中国中车,2017-08-02,0.925
600074.XSHG,*ST保千,2017-08-02,0.096
601992.XSHG,金隅集团,2017-08-02,0.192
000725.XSHE,京东方A,2017-08-02,0.885
600372.XSHG,中航电子,2017-08-02,0.079
600373.XSHG,中文传媒,2017-08-02,0.119
000538.XSHE,云南白药,2017-08-02,0.432
000728.XSHE,国元证券,2017-08-02,0.222
600376.XSHG,首开股份,2017-08-02,0.11
000686.XSHE,东北证券,2017-08-02,0.14
000338.XSHE,潍柴动力,2017-08-02,0.32
002027.XSHE,分众传媒,2017-08-02,0.143
002024.XSHE,苏宁易购,2017-08-02,0.418
601211.XSHG,国泰君安,2017-08-02,0.888
002081.XSHE,金螳螂,2017-08-02,0.165
600919.XSHG,江苏银行,2017-08-02,0.108
601958.XSHG,金钼股份,2017-08-02,0.078
002352.XSHE,顺丰控股,2017-08-02,0.097
601628.XSHG,中国人寿,2017-08-02,0.433
600820.XSHG,隧道股份,2017-08-02,0.17
002131.XSHE,利欧股份,2017-08-02,0.082
601919.XSHG,中远海控,2017-08-02,0.262
601718.XSHG,际华集团,2017-08-02,0.112
600383.XSHG,金地集团,2017-08-02,0.257
600900.XSHG,长江电力,2017-08-02,0.946
601857.XSHG,中国石油,2017-08-02,0.372
600703.XSHG,三安光电,2017-08-02,0.443
002456.XSHE,欧菲光,2017-08-02,0.34
002292.XSHE,奥飞娱乐,2017-08-02,0.071
600871.XSHG,石化油服,2017-08-02,0.055
600547.XSHG,山东黄金,2017-08-02,0.224
600705.XSHG,中航资本,2017-08-02,0.249
600704.XSHG,物产中大,2017-08-02,0.125
600570.XSHG,恒生电子,2017-08-02,0.197
600048.XSHG,保利地产,2017-08-02,0.705
002797.XSHE,第一创业,2017-08-02,0.034
002415.XSHE,海康威视,2017-08-02,1.044
002195.XSHE,二三四五,2017-08-02,0.146
600660.XSHG,福耀玻璃,2017-08-02,0.307
600663.XSHG,陆家嘴,2017-08-02,0.163
601099.XSHG,太平洋,2017-08-02,0.257
000839.XSHE,中信国安,2017-08-02,0.244
000625.XSHE,长安汽车,2017-08-02,0.263
002475.XSHE,立讯精密,2017-08-02,0.252
