,code,display_name,date,weight
0,600000.XSHG,浦发银行,2011-12-19,2.17
1,600004.XSHG,白云机场,2011-12-19,0.07
2,600005.XSHG,武钢股份,2011-12-19,0.27
3,600008.XSHG,首创股份,2011-12-19,0.13
4,600009.XSHG,上海机场,2011-12-19,0.27
5,600010.XSHG,包钢股份,2011-12-19,0.22
6,600015.XSHG,华夏银行,2011-12-19,0.69
7,600016.XSHG,民生银行,2011-12-19,3.07
8,600018.XSHG,上港集团,2011-12-19,0.13
9,600019.XSHG,宝钢股份,2011-12-19,0.56
10,600026.XSHG,中海发展,2011-12-19,0.09
11,600028.XSHG,中国石化,2011-12-19,0.66
12,600029.XSHG,南方航空,2011-12-19,0.22
13,600030.XSHG,中信证券,2011-12-19,1.6
14,600031.XSHG,三一重工,2011-12-19,0.78
15,600036.XSHG,招商银行,2011-12-19,3.24
16,600037.XSHG,歌华有线,2011-12-19,0.13
17,600048.XSHG,保利地产,2011-12-19,0.81
18,600050.XSHG,中国联通,2011-12-19,0.93
19,600058.XSHG,五矿发展,2011-12-19,0.19
20,600062.XSHG,双鹤药业,2011-12-19,0.12
21,600066.XSHG,宇通客车,2011-12-19,0.2
22,600068.XSHG,葛洲坝,2011-12-19,0.35
23,600085.XSHG,同仁堂,2011-12-19,0.22
24,600089.XSHG,特变电工,2011-12-19,0.48
25,600096.XSHG,云天化,2011-12-19,0.1
26,600100.XSHG,同方股份,2011-12-19,0.29
27,600104.XSHG,上海汽车,2011-12-19,0.57
28,600108.XSHG,亚盛集团,2011-12-19,0.16
29,600109.XSHG,国金证券,2011-12-19,0.07
30,600111.XSHG,包钢稀土,2011-12-19,0.62
31,600118.XSHG,中国卫星,2011-12-19,0.17
32,600123.XSHG,兰花科创,2011-12-19,0.3
33,600125.XSHG,铁龙物流,2011-12-19,0.2
34,600132.XSHG,重庆啤酒,2011-12-19,0.23
35,600143.XSHG,金发科技,2011-12-19,0.24
36,600150.XSHG,中国船舶,2011-12-19,0.25
37,600151.XSHG,航天机电,2011-12-19,0.08
38,600153.XSHG,建发股份,2011-12-19,0.19
39,600161.XSHG,天坛生物,2011-12-19,0.09
40,600166.XSHG,福田汽车,2011-12-19,0.18
41,600169.XSHG,太原重工,2011-12-19,0.12
42,600170.XSHG,上海建工,2011-12-19,0.06
43,600177.XSHG,雅戈尔,2011-12-19,0.31
44,600183.XSHG,生益科技,2011-12-19,0.09
45,600188.XSHG,兖州煤业,2011-12-19,0.28
46,600196.XSHG,复星医药,2011-12-19,0.18
47,600208.XSHG,新湖中宝,2011-12-19,0.15
48,600216.XSHG,浙江医药,2011-12-19,0.12
49,600219.XSHG,南山铝业,2011-12-19,0.17
50,600220.XSHG,江苏阳光,2011-12-19,0.09
51,600221.XSHG,海南航空,2011-12-19,0.13
52,600239.XSHG,云南城投,2011-12-19,0.08
53,600256.XSHG,广汇股份,2011-12-19,0.59
54,600266.XSHG,北京城建,2011-12-19,0.12
55,600269.XSHG,赣粤高速,2011-12-19,0.1
56,600271.XSHG,航天信息,2011-12-19,0.27
57,600307.XSHG,酒钢宏兴,2011-12-19,0.07
58,600309.XSHG,烟台万华,2011-12-19,0.31
59,600312.XSHG,平高电气,2011-12-19,0.14
60,600316.XSHG,洪都航空,2011-12-19,0.11
61,600320.XSHG,振华重工,2011-12-19,0.2
62,600331.XSHG,宏达股份,2011-12-19,0.14
63,600348.XSHG,阳泉煤业,2011-12-19,0.42
64,600352.XSHG,浙江龙盛,2011-12-19,0.15
65,600362.XSHG,江西铜业,2011-12-19,0.41
66,600369.XSHG,西南证券,2011-12-19,0.08
67,600376.XSHG,首开股份,2011-12-19,0.15
68,600380.XSHG,健康元,2011-12-19,0.07
69,600383.XSHG,金地集团,2011-12-19,0.49
70,600395.XSHG,盘江股份,2011-12-19,0.16
71,600415.XSHG,小商品城,2011-12-19,0.23
72,600418.XSHG,江淮汽车,2011-12-19,0.12
73,600428.XSHG,中远航运,2011-12-19,0.08
74,600432.XSHG,吉恩镍业,2011-12-19,0.09
75,600456.XSHG,宝钛股份,2011-12-19,0.1
76,600489.XSHG,中金黄金,2011-12-19,0.41
77,600497.XSHG,驰宏锌锗,2011-12-19,0.2
78,600500.XSHG,中化国际,2011-12-19,0.11
79,600508.XSHG,上海能源,2011-12-19,0.12
80,600516.XSHG,方大炭素,2011-12-19,0.15
81,600517.XSHG,置信电气,2011-12-19,0.14
82,600518.XSHG,康美药业,2011-12-19,0.43
83,600519.XSHG,贵州茅台,2011-12-19,1.88
84,600528.XSHG,中铁二局,2011-12-19,0.08
85,600547.XSHG,山东黄金,2011-12-19,0.48
86,600549.XSHG,厦门钨业,2011-12-19,0.19
87,600550.XSHG,天威保变,2011-12-19,0.18
88,600583.XSHG,海油工程,2011-12-19,0.24
89,600585.XSHG,海螺水泥,2011-12-19,0.68
90,600588.XSHG,用友软件,2011-12-19,0.17
91,600595.XSHG,中孚实业,2011-12-19,0.1
92,600598.XSHG,北大荒,2011-12-19,0.14
93,600600.XSHG,青岛啤酒,2011-12-19,0.26
94,600642.XSHG,申能股份,2011-12-19,0.29
95,600649.XSHG,城投控股,2011-12-19,0.16
96,600655.XSHG,豫园商城,2011-12-19,0.22
97,600660.XSHG,福耀玻璃,2011-12-19,0.25
98,600664.XSHG,哈药股份,2011-12-19,0.17
99,600674.XSHG,川投能源,2011-12-19,0.1
100,600675.XSHG,中华企业,2011-12-19,0.09
101,600690.XSHG,青岛海尔,2011-12-19,0.3
102,600694.XSHG,大商股份,2011-12-19,0.21
103,600717.XSHG,天津港,2011-12-19,0.12
104,600718.XSHG,东软集团,2011-12-19,0.15
105,600737.XSHG,中粮屯河,2011-12-19,0.07
106,600739.XSHG,辽宁成大,2011-12-19,0.38
107,600741.XSHG,华域汽车,2011-12-19,0.2
108,600779.XSHG,水井坊,2011-12-19,0.16
109,600795.XSHG,国电电力,2011-12-19,0.47
110,600804.XSHG,鹏博士,2011-12-19,0.21
111,600808.XSHG,马钢股份,2011-12-19,0.14
112,600809.XSHG,山西汾酒,2011-12-19,0.19
113,600811.XSHG,东方集团,2011-12-19,0.17
114,600812.XSHG,华北制药,2011-12-19,0.15
115,600832.XSHG,东方明珠,2011-12-19,0.21
116,600837.XSHG,海通证券,2011-12-19,1.47
117,600839.XSHG,四川长虹,2011-12-19,0.18
118,600875.XSHG,东方电气,2011-12-19,0.35
119,600879.XSHG,航天电子,2011-12-19,0.13
120,600881.XSHG,亚泰集团,2011-12-19,0.2
121,600895.XSHG,张江高科,2011-12-19,0.13
122,600900.XSHG,长江电力,2011-12-19,0.72
123,600970.XSHG,中材国际,2011-12-19,0.14
124,600997.XSHG,开滦股份,2011-12-19,0.16
125,601001.XSHG,大同煤业,2011-12-19,0.18
126,601006.XSHG,大秦铁路,2011-12-19,0.99
127,601009.XSHG,南京银行,2011-12-19,0.44
128,601088.XSHG,中国神华,2011-12-19,1.81
129,601111.XSHG,中国国航,2011-12-19,0.23
130,601166.XSHG,兴业银行,2011-12-19,2.1
131,601168.XSHG,西部矿业,2011-12-19,0.4
132,601169.XSHG,北京银行,2011-12-19,0.94
133,601186.XSHG,中国铁建,2011-12-19,0.28
134,601318.XSHG,中国平安,2011-12-19,2.72
135,601328.XSHG,交通银行,2011-12-19,2.32
136,601333.XSHG,广深铁路,2011-12-19,0.22
137,601390.XSHG,中国中铁,2011-12-19,0.31
138,601398.XSHG,工商银行,2011-12-19,1.43
139,601600.XSHG,中国铝业,2011-12-19,0.43
140,601601.XSHG,中国太保,2011-12-19,1.34
141,601628.XSHG,中国人寿,2011-12-19,0.55
142,601666.XSHG,平煤股份,2011-12-19,0.28
143,601699.XSHG,潞安环能,2011-12-19,0.42
144,601727.XSHG,上海电气,2011-12-19,0.24
145,601766.XSHG,中国南车,2011-12-19,0.43
146,601808.XSHG,中海油服,2011-12-19,0.19
147,601857.XSHG,中国石油,2011-12-19,0.81
148,601866.XSHG,中海集运,2011-12-19,0.14
149,601898.XSHG,中煤能源,2011-12-19,0.35
150,601899.XSHG,紫金矿业,2011-12-19,0.68
151,601918.XSHG,国投新集,2011-12-19,0.14
152,601919.XSHG,中国远洋,2011-12-19,0.27
153,601939.XSHG,建设银行,2011-12-19,1.0
154,601958.XSHG,金钼股份,2011-12-19,0.25
155,601988.XSHG,中国银行,2011-12-19,0.46
156,601998.XSHG,中信银行,2011-12-19,0.25
157,601668.XSHG,中国建筑,2011-12-19,1.01
158,601107.XSHG,四川成渝,2011-12-19,0.06
159,000001.XSHE,深发展A,2011-12-19,0.89
160,000002.XSHE,万科A,2011-12-19,1.62
161,000009.XSHE,中国宝安,2011-12-19,0.35
162,000012.XSHE,南玻A,2011-12-19,0.28
163,000021.XSHE,长城开发,2011-12-19,0.08
164,000024.XSHE,招商地产,2011-12-19,0.28
165,000027.XSHE,深圳能源,2011-12-19,0.11
166,000031.XSHE,中粮地产,2011-12-19,0.08
167,000039.XSHE,中集集团,2011-12-19,0.25
168,000059.XSHE,辽通化工,2011-12-19,0.12
169,000060.XSHG,中金岭南,2011-12-19,0.27
170,000061.XSHE,农产品,2011-12-19,0.15
171,000063.XSHE,中兴通讯,2011-12-19,0.66
172,000069.XSHE,华侨城A,2011-12-19,0.45
173,000100.XSHE,TCL集团,2011-12-19,0.21
174,000157.XSHE,中联重科,2011-12-19,0.63
175,000338.XSHE,潍柴动力,2011-12-19,0.53
176,000401.XSHE,冀东水泥,2011-12-19,0.22
177,000402.XSHE,金融街,2011-12-19,0.33
178,000422.XSHE,湖北宜化,2011-12-19,0.22
179,000423.XSHE,东阿阿胶,2011-12-19,0.54
180,000425.XSHE,徐工机械,2011-12-19,0.25
181,000527.XSHE,美的电器,2011-12-19,0.53
182,000528.XSHE,柳工,2011-12-19,0.18
183,000538.XSHE,云南白药,2011-12-19,0.35
184,000562.XSHE,宏源证券,2011-12-19,0.15
185,000568.XSHE,泸州老窖,2011-12-19,0.63
186,000612.XSHE,焦作万方,2011-12-19,0.08
187,000623.XSHE,吉林敖东,2011-12-19,0.27
188,000625.XSHE,长安汽车,2011-12-19,0.16
189,000630.XSHE,铜陵有色,2011-12-19,0.27
190,000651.XSHE,格力电器,2011-12-19,0.75
191,000680.XSHE,山推股份,2011-12-19,0.12
192,000685.XSHE,中山公用,2011-12-19,0.06
193,000686.XSHE,东北证券,2011-12-19,0.08
194,000690.XSHE,宝新能源,2011-12-19,0.09
195,000709.XSHE,河北钢铁,2011-12-19,0.35
196,000718.XSHE,苏宁环球,2011-12-19,0.11
197,000728.XSHE,国元证券,2011-12-19,0.16
198,000729.XSHE,燕京啤酒,2011-12-19,0.19
199,000758.XSHE,中色股份,2011-12-19,0.17
200,000768.XSHE,西飞国际,2011-12-19,0.22
201,000778.XSHE,新兴铸管,2011-12-19,0.16
202,000780.XSHE,平庄能源,2011-12-19,0.1
203,000783.XSHE,长江证券,2011-12-19,0.23
204,000792.XSHE,盐湖股份,2011-12-19,0.49
205,000800.XSHE,一汽轿车,2011-12-19,0.15
206,000807.XSHE,云铝股份,2011-12-19,0.11
207,000825.XSHE,太钢不锈,2011-12-19,0.24
208,000839.XSHE,中信国安,2011-12-19,0.16
209,000858.XSHE,五粮液,2011-12-19,1.47
210,000876.XSHE,新希望,2011-12-19,0.22
211,000878.XSHE,云南铜业,2011-12-19,0.26
212,000898.XSHE,鞍钢股份,2011-12-19,0.19
213,000927.XSHE,一汽夏利,2011-12-19,0.06
214,000933.XSHE,神火股份,2011-12-19,0.2
215,000937.XSHE,冀中能源,2011-12-19,0.25
216,000951.XSHE,中国重汽,2011-12-19,0.09
217,000960.XSHE,锡业股份,2011-12-19,0.18
218,000968.XSHE,煤气化,2011-12-19,0.08
219,000969.XSHE,安泰科技,2011-12-19,0.21
220,000983.XSHE,西山煤电,2011-12-19,0.53
221,000999.XSHE,华润三九,2011-12-19,0.17
222,002001.XSHE,新和成,2011-12-19,0.16
223,002007.XSHE,华兰生物,2011-12-19,0.16
224,002024.XSHE,苏宁电器,2011-12-19,0.83
225,002028.XSHE,思源电气,2011-12-19,0.08
226,002122.XSHE,天马股份,2011-12-19,0.09
227,002128.XSHE,露天煤业,2011-12-19,0.12
228,002142.XSHE,宁波银行,2011-12-19,0.25
229,002155.XSHE,辰州矿业,2011-12-19,0.16
230,002202.XSHE,金风科技,2011-12-19,0.24
231,002244.XSHE,滨江集团,2011-12-19,0.07
232,601618.XSHG,中国中冶,2011-12-19,0.3
233,601688.XSHG,华泰证券,2011-12-19,0.31
234,600999.XSHG,招商证券,2011-12-19,0.55
235,601788.XSHG,光大证券,2011-12-19,0.32
236,002304.XSHE,洋河股份,2011-12-19,0.81
237,601989.XSHG,中国重工,2011-12-19,0.53
238,601299.XSHG,中国北车,2011-12-19,0.34
239,601179.XSHG,中国西电,2011-12-19,0.15
240,000725.XSHE,京东方A,2011-12-19,0.25
241,601117.XSHG,中国化学,2011-12-19,0.2
242,601888.XSHG,中国国旅,2011-12-19,0.17
243,600863.XSHG,内蒙华电,2011-12-19,0.11
244,601607.XSHG,上海医药,2011-12-19,0.24
245,000961.XSHE,中南建设,2011-12-19,0.07
246,600300.XSHG,维维股份,2011-12-19,0.08
247,601288.XSHG,农业银行,2011-12-19,0.88
248,000776.XSHE,广发证券,2011-12-19,0.46
249,002092.XSHE,中泰化学,2011-12-19,0.1
250,002146.XSHE,荣盛发展,2011-12-19,0.1
251,002294.XSHE,信立泰,2011-12-19,0.07
252,002385.XSHE,大北农,2011-12-19,0.06
253,002399.XSHE,海普瑞,2011-12-19,0.1
254,002405.XSHE,四维图新,2011-12-19,0.04
255,002415.XSHE,海康威视,2011-12-19,0.1
256,002422.XSHE,科伦药业,2011-12-19,0.14
257,600115.XSHG,东方航空,2011-12-19,0.2
258,600276.XSHG,恒瑞医药,2011-12-19,0.38
259,600406.XSHG,国电南瑞,2011-12-19,0.46
260,600481.XSHG,双良节能,2011-12-19,0.08
261,600535.XSHG,天士力,2011-12-19,0.25
262,600546.XSHG,山煤国际,2011-12-19,0.1
263,600582.XSHG,天地科技,2011-12-19,0.17
264,600703.XSHG,三安光电,2011-12-19,0.15
265,600823.XSHG,世茂股份,2011-12-19,0.08
266,600887.XSHG,伊利股份,2011-12-19,0.74
267,600893.XSHG,航空动力,2011-12-19,0.17
268,601101.XSHG,昊华能源,2011-12-19,0.15
269,601106.XSHG,中国一重,2011-12-19,0.2
270,601158.XSHG,重庆水务,2011-12-19,0.14
271,601268.XSHG,二重重装,2011-12-19,0.06
272,601369.XSHG,陕鼓动力,2011-12-19,0.09
273,601818.XSHG,光大银行,2011-12-19,0.25
274,000559.XSHE,万向钱潮,2011-12-19,0.11
275,000869.XSHE,张裕A,2011-12-19,0.27
276,002069.XSHE,獐子岛,2011-12-19,0.12
277,002106.XSHE,莱宝高科,2011-12-19,0.16
278,600267.XSHG,海正药业,2011-12-19,0.2
279,600859.XSHG,王府井,2011-12-19,0.17
280,000536.XSHE,华映科技,2011-12-19,0.05
281,002073.XSHE,软控股份,2011-12-19,0.25
282,002310.XSHE,东方园林,2011-12-19,0.12
283,002493.XSHE,荣盛石化,2011-12-19,0.09
284,002498.XSHE,汉缆股份,2011-12-19,0.05
285,002500.XSHE,山西证券,2011-12-19,0.07
286,600971.XSHG,恒源煤电,2011-12-19,0.09
287,600998.XSHG,九州通,2011-12-19,0.07
288,601018.XSHG,宁波港,2011-12-19,0.14
289,601098.XSHG,中南传媒,2011-12-19,0.12
290,601118.XSHG,海南橡胶,2011-12-19,0.12
291,601377.XSHG,兴业证券,2011-12-19,0.09
292,601519.XSHG,大智慧,2011-12-19,0.04
293,601558.XSHG,华锐风电,2011-12-19,0.07
294,601717.XSHG,郑煤机,2011-12-19,0.08
295,601718.XSHG,际华集团,2011-12-19,0.09
296,601933.XSHG,永辉超市,2011-12-19,0.11
297,600827.XSHG,友谊股份,2011-12-19,0.22
298,600635.XSHG,大众公用,2011-12-19,0.14
299,000895.XSHE,双汇发展,2011-12-19,0.5
