code,display_name,date,weight
000413.XSHE,东旭光电,2015-06-15,0.18
300003.XSHE,乐普医疗,2015-06-15,0.19
600315.XSHG,上海家化,2015-06-15,0.22
600316.XSHG,洪都航空,2015-06-15,0.17
002416.XSHE,爱施德,2015-06-15,0.04
600252.XSHG,中恒集团,2015-06-15,0.2
002570.XSHE,*ST因美,2015-06-15,0.13
000825.XSHE,太钢不锈,2015-06-15,0.15
000826.XSHE,启迪桑德,2015-06-15,0.21
600256.XSHG,广汇能源,2015-06-15,0.3
000709.XSHE,河钢股份,2015-06-15,0.18
000559.XSHE,万向钱潮,2015-06-15,0.19
000156.XSHE,华数传媒,2015-06-15,0.03
000157.XSHE,中联重科,2015-06-15,0.33
000623.XSHE,吉林敖东,2015-06-15,0.24
002500.XSHE,山西证券,2015-06-15,0.2
002375.XSHE,亚厦股份,2015-06-15,0.12
000629.XSHE,攀钢钒钛,2015-06-15,0.18
600893.XSHG,航发动力,2015-06-15,0.35
600783.XSHG,鲁信创投,2015-06-15,0.1
600089.XSHG,特变电工,2015-06-15,0.37
002415.XSHE,海康威视,2015-06-15,0.47
603699.XSHG,纽威股份,2015-06-15,0.02
600085.XSHG,同仁堂,2015-06-15,0.21
000792.XSHE,盐湖股份,2015-06-15,0.17
000793.XSHE,华闻传媒,2015-06-15,0.21
300027.XSHE,华谊兄弟,2015-06-15,0.31
600340.XSHG,华夏幸福,2015-06-15,0.24
600000.XSHG,浦发银行,2015-06-15,1.63
600648.XSHG,外高桥,2015-06-15,0.09
600649.XSHG,城投控股,2015-06-15,0.09
300124.XSHE,汇川技术,2015-06-15,0.25
600415.XSHG,小商品城,2015-06-15,0.33
601633.XSHG,长城汽车,2015-06-15,0.16
600008.XSHG,首创股份,2015-06-15,0.12
600009.XSHG,上海机场,2015-06-15,0.25
600066.XSHG,宇通客车,2015-06-15,0.26
002051.XSHE,中工国际,2015-06-15,0.09
600060.XSHG,海信电器,2015-06-15,0.21
000937.XSHE,冀中能源,2015-06-15,0.07
601988.XSHG,中国银行,2015-06-15,0.86
601989.XSHG,中国重工,2015-06-15,1.11
000738.XSHE,航发控制,2015-06-15,0.16
600068.XSHG,葛洲坝,2015-06-15,0.25
000423.XSHE,东阿阿胶,2015-06-15,0.26
600660.XSHG,福耀玻璃,2015-06-15,0.2
601225.XSHG,陕西煤业,2015-06-15,0.04
601866.XSHG,中远海发,2015-06-15,0.25
000630.XSHE,铜陵有色,2015-06-15,0.11
600998.XSHG,九州通,2015-06-15,0.08
601390.XSHG,中国中铁,2015-06-15,1.04
002400.XSHE,省广集团,2015-06-15,0.18
600718.XSHG,东软集团,2015-06-15,0.23
600023.XSHG,浙能电力,2015-06-15,0.27
601398.XSHG,工商银行,2015-06-15,0.8
600153.XSHG,建发股份,2015-06-15,0.26
600150.XSHG,中国船舶,2015-06-15,0.35
600663.XSHG,陆家嘴,2015-06-15,0.2
000024.XSHE,招商地产,2015-06-15,0.28
600157.XSHG,永泰能源,2015-06-15,0.19
000027.XSHE,深圳能源,2015-06-15,0.13
600867.XSHG,通化东宝,2015-06-15,0.2
601901.XSHG,方正证券,2015-06-15,0.48
600863.XSHG,内蒙华电,2015-06-15,0.15
600100.XSHG,同方股份,2015-06-15,0.44
600398.XSHG,海澜之家,2015-06-15,0.07
600795.XSHG,国电电力,2015-06-15,0.54
600011.XSHG,华能国际,2015-06-15,0.39
600010.XSHG,包钢股份,2015-06-15,0.53
600016.XSHG,民生银行,2015-06-15,2.31
600015.XSHG,华夏银行,2015-06-15,0.57
601318.XSHG,中国平安,2015-06-15,3.76
600655.XSHG,豫园股份,2015-06-15,0.17
600019.XSHG,宝钢股份,2015-06-15,0.35
600018.XSHG,上港集团,2015-06-15,0.2
600549.XSHG,厦门钨业,2015-06-15,0.12
600395.XSHG,盘江股份,2015-06-15,0.05
601258.XSHG,庞大集团,2015-06-15,0.14
002603.XSHE,以岭药业,2015-06-15,0.1
601766.XSHG,中国中车,2015-06-15,2.3
600369.XSHG,西南证券,2015-06-15,0.23
601992.XSHG,金隅集团,2015-06-15,0.11
000536.XSHE,华映科技,2015-06-15,0.06
000725.XSHE,京东方A,2015-06-15,0.44
600372.XSHG,中航电子,2015-06-15,0.2
600373.XSHG,中文传媒,2015-06-15,0.15
000538.XSHE,云南白药,2015-06-15,0.33
