,code,display_name,date,weight
0,000951.XSHE,中国重汽,2011-09-15,0.09
1,000960.XSHE,锡业股份,2011-09-15,0.23
2,000961.XSHE,中南建设,2011-09-15,0.06
3,000969.XSHE,安泰科技,2011-09-15,0.2
4,000983.XSHE,西山煤电,2011-09-15,0.64
5,002001.XSHE,新和成,2011-09-15,0.17
6,002073.XSHE,软控股份,2011-09-15,0.3
7,002092.XSHE,中泰化学,2011-09-15,0.12
8,002122.XSHE,天马股份,2011-09-15,0.11
9,002142.XSHE,宁波银行,2011-09-15,0.22
10,002304.XSHE,洋河股份,2011-09-15,0.76
11,002310.XSHE,东方园林,2011-09-15,0.11
12,002399.XSHE,海普瑞,2011-09-15,0.1
13,002405.XSHE,四维图新,2011-09-15,0.05
14,002415.XSHE,海康威视,2011-09-15,0.08
15,002422.XSHE,科伦药业,2011-09-15,0.18
16,002493.XSHE,荣盛石化,2011-09-15,0.12
17,002500.XSHE,山西证券,2011-09-15,0.08
18,600009.XSHG,上海机场,2011-09-15,0.24
19,600010.XSHG,包钢股份,2011-09-15,0.32
20,600015.XSHG,华夏银行,2011-09-15,0.56
21,600016.XSHG,民生银行,2011-09-15,2.57
22,600019.XSHG,宝钢股份,2011-09-15,0.53
23,600026.XSHG,中海发展,2011-09-15,0.09
24,600030.XSHG,中信证券,2011-09-15,1.68
25,600036.XSHG,招商银行,2011-09-15,2.82
26,600037.XSHG,歌华有线,2011-09-15,0.12
27,600058.XSHG,五矿发展,2011-09-15,0.22
28,600066.XSHG,宇通客车,2011-09-15,0.14
29,600089.XSHG,特变电工,2011-09-15,0.52
30,600096.XSHG,云天化,2011-09-15,0.12
31,600100.XSHG,同方股份,2011-09-15,0.23
32,600108.XSHG,亚盛集团,2011-09-15,0.16
33,600109.XSHG,国金证券,2011-09-15,0.08
34,600115.XSHG,东方航空,2011-09-15,0.24
35,600118.XSHG,中国卫星,2011-09-15,0.15
36,600123.XSHG,兰花科创,2011-09-15,0.3
37,600125.XSHG,铁龙物流,2011-09-15,0.19
38,600143.XSHG,金发科技,2011-09-15,0.25
39,600153.XSHG,建发股份,2011-09-15,0.21
40,600161.XSHG,天坛生物,2011-09-15,0.09
41,600166.XSHG,福田汽车,2011-09-15,0.18
42,600169.XSHG,太原重工,2011-09-15,0.14
43,600177.XSHG,雅戈尔,2011-09-15,0.26
44,600183.XSHG,生益科技,2011-09-15,0.1
45,600188.XSHG,兖州煤业,2011-09-15,0.32
46,600216.XSHG,浙江医药,2011-09-15,0.15
47,600256.XSHG,广汇股份,2011-09-15,0.54
48,600266.XSHG,北京城建,2011-09-15,0.11
49,600271.XSHG,航天信息,2011-09-15,0.31
50,600276.XSHG,恒瑞医药,2011-09-15,0.33
51,600300.XSHG,维维股份,2011-09-15,0.1
52,600309.XSHG,烟台万华,2011-09-15,0.34
53,600312.XSHG,平高电气,2011-09-15,0.1
54,600316.XSHG,洪都航空,2011-09-15,0.14
55,600320.XSHG,振华重工,2011-09-15,0.18
56,600348.XSHG,阳泉煤业,2011-09-15,0.58
57,600362.XSHG,江西铜业,2011-09-15,0.5
58,600369.XSHG,西南证券,2011-09-15,0.1
59,600380.XSHG,健康元,2011-09-15,0.08
60,600395.XSHG,盘江股份,2011-09-15,0.19
61,600432.XSHG,吉恩镍业,2011-09-15,0.12
62,600456.XSHG,宝钛股份,2011-09-15,0.12
63,600497.XSHG,驰宏锌锗,2011-09-15,0.25
64,600500.XSHG,中化国际,2011-09-15,0.12
65,600508.XSHG,上海能源,2011-09-15,0.13
66,600517.XSHG,置信电气,2011-09-15,0.09
67,600518.XSHG,康美药业,2011-09-15,0.45
68,600528.XSHG,中铁二局,2011-09-15,0.09
69,600535.XSHG,天士力,2011-09-15,0.21
70,600547.XSHG,山东黄金,2011-09-15,0.63
71,600582.XSHG,天地科技,2011-09-15,0.15
72,600585.XSHG,海螺水泥,2011-09-15,0.7
73,600588.XSHG,用友软件,2011-09-15,0.19
74,600595.XSHG,中孚实业,2011-09-15,0.13
75,600598.XSHG,北大荒,2011-09-15,0.17
76,600600.XSHG,青岛啤酒,2011-09-15,0.23
77,600635.XSHG,大众公用,2011-09-15,0.14
78,600642.XSHG,申能股份,2011-09-15,0.24
79,600664.XSHG,哈药股份,2011-09-15,0.18
80,600690.XSHG,青岛海尔,2011-09-15,0.32
81,600694.XSHG,大商股份,2011-09-15,0.25
82,600703.XSHG,三安光电,2011-09-15,0.15
83,600737.XSHG,中粮屯河,2011-09-15,0.09
84,600741.XSHG,华域汽车,2011-09-15,0.21
85,600779.XSHG,水井坊,2011-09-15,0.15
86,600804.XSHG,鹏博士,2011-09-15,0.22
