code,display_name,date,weight
002146.XSHE,荣盛发展,2018-07-30,0.142
601186.XSHG,中国铁建,2018-07-30,0.371
600837.XSHG,海通证券,2018-07-30,0.717
000768.XSHE,中航飞机,2018-07-30,0.203
601288.XSHG,农业银行,2018-07-30,1.231
000166.XSHE,申万宏源,2018-07-30,0.277
601818.XSHG,光大银行,2018-07-30,0.545
002065.XSHE,东华软件,2018-07-30,0.152
601111.XSHG,中国国航,2018-07-30,0.249
600535.XSHG,天士力,2018-07-30,0.219
000333.XSHE,美的集团,2018-07-30,2.254
002714.XSHE,牧原股份,2018-07-30,0.145
600309.XSHG,万华化学,2018-07-30,0.697
600741.XSHG,华域汽车,2018-07-30,0.35
601198.XSHG,东兴证券,2018-07-30,0.168
000540.XSHE,中天金融,2018-07-30,0.193
601958.XSHG,金钼股份,2018-07-30,0.057
300122.XSHE,智飞生物,2018-07-30,0.205
600340.XSHG,华夏幸福,2018-07-30,0.285
600109.XSHG,国金证券,2018-07-30,0.141
600346.XSHG,恒力股份,2018-07-30,0.104
601618.XSHG,中国中冶,2018-07-30,0.167
600023.XSHG,浙能电力,2018-07-30,0.178
600104.XSHG,上汽集团,2018-07-30,1.148
603799.XSHG,华友钴业,2018-07-30,0.324
002252.XSHE,上海莱士,2018-07-30,0.273
600100.XSHG,同方股份,2018-07-30,0.146
601328.XSHG,交通银行,2018-07-30,1.476
601611.XSHG,中国核建,2018-07-30,0.058
000402.XSHE,金融街,2018-07-30,0.09
000651.XSHE,格力电器,2018-07-30,2.124
601888.XSHG,中国国旅,2018-07-30,0.588
601333.XSHG,广深铁路,2018-07-30,0.135
601881.XSHG,中国银河,2018-07-30,0.098
600959.XSHG,江苏有线,2018-07-30,0.074
002594.XSHE,比亚迪,2018-07-30,0.405
300136.XSHE,信维通信,2018-07-30,0.226
002304.XSHE,洋河股份,2018-07-30,0.742
000895.XSHE,双汇发展,2018-07-30,0.245
300433.XSHE,蓝思科技,2018-07-30,0.103
601800.XSHG,中国交建,2018-07-30,0.163
000568.XSHE,泸州老窖,2018-07-30,0.417
002385.XSHE,大北农,2018-07-30,0.082
300017.XSHE,网宿科技,2018-07-30,0.146
600804.XSHG,鹏博士,2018-07-30,0.161
601018.XSHG,宁波港,2018-07-30,0.156
601808.XSHG,中海油服,2018-07-30,0.053
000898.XSHE,鞍钢股份,2018-07-30,0.096
601012.XSHG,隆基股份,2018-07-30,0.305
002466.XSHE,天齐锂业,2018-07-30,0.318
600489.XSHG,中金黄金,2018-07-30,0.11
600886.XSHG,国投电力,2018-07-30,0.277
600887.XSHG,伊利股份,2018-07-30,1.587
000002.XSHE,万科A,2018-07-30,1.119
601117.XSHG,中国化学,2018-07-30,0.124
002460.XSHE,赣锋锂业,2018-07-30,0.282
000001.XSHE,平安银行,2018-07-30,0.73
600482.XSHG,中国动力,2018-07-30,0.142
600739.XSHG,辽宁成大,2018-07-30,0.174
600637.XSHG,东方明珠,2018-07-30,0.186
600820.XSHG,隧道股份,2018-07-30,0.104
002468.XSHE,申通快递,2018-07-30,0.049
600487.XSHG,亨通光电,2018-07-30,0.275
000961.XSHE,中南建设,2018-07-30,0.11
000963.XSHE,华东医药,2018-07-30,0.329
601336.XSHG,新华保险,2018-07-30,0.335
300033.XSHE,同花顺,2018-07-30,0.078
600406.XSHG,国电南瑞,2018-07-30,0.271
002456.XSHE,欧菲光,2018-07-30,0.287
600585.XSHG,海螺水泥,2018-07-30,0.627
601607.XSHG,上海医药,2018-07-30,0.258
601601.XSHG,中国太保,2018-07-30,0.937
601600.XSHG,中国铝业,2018-07-30,0.236
001979.XSHE,招商蛇口,2018-07-30,0.423
