,code,display_name,date,weight
0,000001.XSHE,深发展A,2011-09-19,0.85
1,000012.XSHE,南玻A,2011-09-19,0.38
2,000021.XSHE,长城开发,2011-09-19,0.09
3,000031.XSHE,中粮地产,2011-09-19,0.09
4,000059.XSHE,辽通化工,2011-09-19,0.12
5,000060.XSHG,中金岭南,2011-09-19,0.33
6,000061.XSHE,农产品,2011-09-19,0.15
7,000069.XSHE,华侨城A,2011-09-19,0.41
8,000338.XSHE,潍柴动力,2011-09-19,0.59
9,000402.XSHE,金融街,2011-09-19,0.31
10,000425.XSHE,徐工机械,2011-09-19,0.33
11,000527.XSHE,美的电器,2011-09-19,0.6
12,000528.XSHE,柳工,2011-09-19,0.24
13,000536.XSHE,华映科技,2011-09-19,0.06
14,000538.XSHE,云南白药,2011-09-19,0.33
15,000568.XSHE,泸州老窖,2011-09-19,0.59
16,000612.XSHE,焦作万方,2011-09-19,0.11
17,000623.XSHE,吉林敖东,2011-09-19,0.31
18,000625.XSHE,长安汽车,2011-09-19,0.15
19,000651.XSHE,格力电器,2011-09-19,0.76
20,000685.XSHE,中山公用,2011-09-19,0.06
21,000686.XSHE,东北证券,2011-09-19,0.09
22,000690.XSHE,宝新能源,2011-09-19,0.1
23,000718.XSHE,苏宁环球,2011-09-19,0.13
24,000725.XSHE,京东方A,2011-09-19,0.26
25,000729.XSHE,燕京啤酒,2011-09-19,0.18
26,000776.XSHE,广发证券,2011-09-19,0.54
27,000792.XSHE,盐湖股份,2011-09-19,0.62
28,000807.XSHE,云铝股份,2011-09-19,0.14
29,000825.XSHE,太钢不锈,2011-09-19,0.25
30,000858.XSHE,五粮液,2011-09-19,1.43
31,000876.XSHE,新希望,2011-09-19,0.17
32,000898.XSHE,鞍钢股份,2011-09-19,0.2
33,000933.XSHE,神火股份,2011-09-19,0.29
34,000951.XSHE,中国重汽,2011-09-19,0.09
35,000960.XSHE,锡业股份,2011-09-19,0.23
36,000961.XSHE,中南建设,2011-09-19,0.06
37,000969.XSHE,安泰科技,2011-09-19,0.19
38,000983.XSHE,西山煤电,2011-09-19,0.65
39,002001.XSHE,新和成,2011-09-19,0.18
40,002073.XSHE,软控股份,2011-09-19,0.3
41,002092.XSHE,中泰化学,2011-09-19,0.12
42,002122.XSHE,天马股份,2011-09-19,0.11
43,002142.XSHE,宁波银行,2011-09-19,0.22
44,002304.XSHE,洋河股份,2011-09-19,0.76
45,002310.XSHE,东方园林,2011-09-19,0.12
46,002399.XSHE,海普瑞,2011-09-19,0.1
47,002405.XSHE,四维图新,2011-09-19,0.05
48,002415.XSHE,海康威视,2011-09-19,0.08
49,002422.XSHE,科伦药业,2011-09-19,0.18
50,002493.XSHE,荣盛石化,2011-09-19,0.11
51,002500.XSHE,山西证券,2011-09-19,0.08
52,600009.XSHG,上海机场,2011-09-19,0.24
53,600010.XSHG,包钢股份,2011-09-19,0.31
54,600015.XSHG,华夏银行,2011-09-19,0.56
55,600016.XSHG,民生银行,2011-09-19,2.58
56,600019.XSHG,宝钢股份,2011-09-19,0.53
57,600026.XSHG,中海发展,2011-09-19,0.09
58,600030.XSHG,中信证券,2011-09-19,1.67
59,600036.XSHG,招商银行,2011-09-19,2.83
