,code,display_name,date,weight
0,002299.XSHE,圣农发展,2012-02-17,0.109
1,002344.XSHE,海宁皮城,2012-02-17,0.077
2,002378.XSHE,章源钨业,2012-02-17,0.044
3,002431.XSHE,棕榈园林,2012-02-17,0.07400000000000001
4,600160.XSHG,巨化股份,2012-02-17,0.156
5,600259.XSHG,广晟有色,2012-02-17,0.151
6,600498.XSHG,烽火通信,2012-02-17,0.128
7,600783.XSHG,鲁信创投,2012-02-17,0.086
8,601099.XSHG,太平洋,2012-02-17,0.066
9,601992.XSHG,金隅股份,2012-02-17,0.112
10,601991.XSHG,大唐发电,2012-02-17,0.22
11,601258.XSHG,庞大集团,2012-02-17,0.093
12,601233.XSHG,桐昆股份,2012-02-17,0.078
13,601216.XSHG,内蒙君正,2012-02-17,0.043
14,600873.XSHG,梅花集团,2012-02-17,0.08
15,600770.XSHG,综艺股份,2012-02-17,0.13699999999999998
16,600372.XSHG,中航电子,2012-02-17,0.14
17,600252.XSHG,中恒集团,2012-02-17,0.184
18,600098.XSHG,广州控股,2012-02-17,0.084
19,002603.XSHE,以岭药业,2012-02-17,0.06
20,002594.XSHE,比亚迪,2012-02-17,0.042
21,000581.XSHE,威孚高科,2012-02-17,0.249
22,000629.XSHE,攀钢钒钛,2012-02-17,0.44
23,002038.XSHE,双鹭药业,2012-02-17,0.129
24,600000.XSHG,浦发银行,2012-02-17,2.12
25,600005.XSHG,武钢股份,2012-02-17,0.254
26,600008.XSHG,首创股份,2012-02-17,0.125
27,600009.XSHG,上海机场,2012-02-17,0.252
28,600010.XSHG,包钢股份,2012-02-17,0.262
29,600015.XSHG,华夏银行,2012-02-17,0.7959999999999999
30,600016.XSHG,民生银行,2012-02-17,2.975
31,600019.XSHG,宝钢股份,2012-02-17,0.547
32,600026.XSHG,中海发展,2012-02-17,0.083
33,600028.XSHG,中国石化,2012-02-17,0.648
34,600029.XSHG,南方航空,2012-02-17,0.221
35,600030.XSHG,中信证券,2012-02-17,1.569
36,600031.XSHG,三一重工,2012-02-17,0.86
37,600036.XSHG,招商银行,2012-02-17,3.215
38,600037.XSHG,歌华有线,2012-02-17,0.11
39,600048.XSHG,保利地产,2012-02-17,0.782
40,600050.XSHG,中国联通,2012-02-17,0.85
41,600058.XSHG,五矿发展,2012-02-17,0.21600000000000005
42,600062.XSHG,双鹤药业,2012-02-17,0.101
43,600066.XSHG,宇通客车,2012-02-17,0.183
44,600068.XSHG,葛洲坝,2012-02-17,0.343
45,600085.XSHG,同仁堂,2012-02-17,0.192
46,600089.XSHG,特变电工,2012-02-17,0.463
47,600096.XSHG,云天化,2012-02-17,0.091
48,600100.XSHG,同方股份,2012-02-17,0.339
49,600104.XSHG,上汽集团,2012-02-17,0.675
50,600108.XSHG,亚盛集团,2012-02-17,0.146
51,600109.XSHG,国金证券,2012-02-17,0.065
52,600111.XSHG,包钢稀土,2012-02-17,0.703
53,600118.XSHG,中国卫星,2012-02-17,0.134
54,600123.XSHG,兰花科创,2012-02-17,0.29600000000000004
55,600125.XSHG,铁龙物流,2012-02-17,0.171
56,600132.XSHG,重庆啤酒,2012-02-17,0.18600000000000005
57,600143.XSHG,金发科技,2012-02-17,0.218
58,600150.XSHG,中国船舶,2012-02-17,0.25
59,600151.XSHG,航天机电,2012-02-17,0.076
60,600153.XSHG,建发股份,2012-02-17,0.196
61,600161.XSHG,天坛生物,2012-02-17,0.081
62,600166.XSHG,福田汽车,2012-02-17,0.21
63,600169.XSHG,太原重工,2012-02-17,0.123
64,600170.XSHG,上海建工,2012-02-17,0.069
65,600177.XSHG,雅戈尔,2012-02-17,0.27
66,600183.XSHG,生益科技,2012-02-17,0.091
67,600188.XSHG,兖州煤业,2012-02-17,0.303
68,600196.XSHG,复星医药,2012-02-17,0.208
69,600208.XSHG,新湖中宝,2012-02-17,0.13699999999999998
70,600216.XSHG,浙江医药,2012-02-17,0.127
71,600219.XSHG,南山铝业,2012-02-17,0.174
72,600221.XSHG,海南航空,2012-02-17,0.115
73,600256.XSHG,广汇股份,2012-02-17,0.529
74,600266.XSHG,北京城建,2012-02-17,0.11
75,600271.XSHG,航天信息,2012-02-17,0.251
76,600307.XSHG,酒钢宏兴,2012-02-17,0.07
77,600309.XSHG,烟台万华,2012-02-17,0.318
78,600316.XSHG,洪都航空,2012-02-17,0.156
79,600320.XSHG,振华重工,2012-02-17,0.184
80,600331.XSHG,宏达股份,2012-02-17,0.166
81,600348.XSHG,阳泉煤业,2012-02-17,0.471
82,600352.XSHG,浙江龙盛,2012-02-17,0.13699999999999998
83,600362.XSHG,江西铜业,2012-02-17,0.45
84,600369.XSHG,西南证券,2012-02-17,0.16399999999999998
85,600376.XSHG,首开股份,2012-02-17,0.14800000000000002
86,600380.XSHG,健康元,2012-02-17,0.066
87,600383.XSHG,金地集团,2012-02-17,0.485
88,600395.XSHG,盘江股份,2012-02-17,0.171
89,600415.XSHG,小商品城,2012-02-17,0.238
90,600418.XSHG,江淮汽车,2012-02-17,0.116
91,600428.XSHG,中远航运,2012-02-17,0.081
92,600432.XSHG,吉恩镍业,2012-02-17,0.119
93,600456.XSHG,宝钛股份,2012-02-17,0.096
94,600489.XSHG,中金黄金,2012-02-17,0.449
95,600497.XSHG,驰宏锌锗,2012-02-17,0.218
96,600500.XSHG,中化国际,2012-02-17,0.108
97,600508.XSHG,上海能源,2012-02-17,0.124
98,600516.XSHG,方大炭素,2012-02-17,0.145
99,600518.XSHG,康美药业,2012-02-17,0.391
100,600519.XSHG,贵州茅台,2012-02-17,1.626
101,600528.XSHG,中铁二局,2012-02-17,0.08
102,600547.XSHG,山东黄金,2012-02-17,0.516
103,600549.XSHG,厦门钨业,2012-02-17,0.204
104,600550.XSHG,天威保变,2012-02-17,0.166
105,600583.XSHG,海油工程,2012-02-17,0.231
106,600585.XSHG,海螺水泥,2012-02-17,0.6970000000000001
107,600588.XSHG,用友软件,2012-02-17,0.153
108,600595.XSHG,中孚实业,2012-02-17,0.105
109,600598.XSHG,北大荒,2012-02-17,0.13
110,600600.XSHG,青岛啤酒,2012-02-17,0.238
111,600635.XSHG,大众公用,2012-02-17,0.136
112,600642.XSHG,申能股份,2012-02-17,0.266
113,600649.XSHG,城投控股,2012-02-17,0.151
114,600655.XSHG,豫园商城,2012-02-17,0.218
115,600660.XSHG,福耀玻璃,2012-02-17,0.285
116,600664.XSHG,哈药股份,2012-02-17,0.154
117,600674.XSHG,川投能源,2012-02-17,0.092
118,600690.XSHG,青岛海尔,2012-02-17,0.316
119,600694.XSHG,大商股份,2012-02-17,0.17800000000000002
120,600718.XSHG,东软集团,2012-02-17,0.132
121,600737.XSHG,中粮屯河,2012-02-17,0.07200000000000001
122,600739.XSHG,辽宁成大,2012-02-17,0.399
123,600741.XSHG,华域汽车,2012-02-17,0.215
124,600779.XSHG,水井坊,2012-02-17,0.14800000000000002
125,600795.XSHG,国电电力,2012-02-17,0.422
126,600804.XSHG,鹏博士,2012-02-17,0.16899999999999998
127,600808.XSHG,马钢股份,2012-02-17,0.13
128,600809.XSHG,山西汾酒,2012-02-17,0.163
129,600811.XSHG,东方集团,2012-02-17,0.163
130,600812.XSHG,华北制药,2012-02-17,0.118
131,600832.XSHG,东方明珠,2012-02-17,0.19
132,600837.XSHG,海通证券,2012-02-17,1.4509999999999998
133,600839.XSHG,四川长虹,2012-02-17,0.174
134,600875.XSHG,东方电气,2012-02-17,0.32299999999999995
135,600879.XSHG,航天电子,2012-02-17,0.117
136,600881.XSHG,亚泰集团,2012-02-17,0.205
137,600895.XSHG,张江高科,2012-02-17,0.118
138,600900.XSHG,长江电力,2012-02-17,0.653
139,600970.XSHG,中材国际,2012-02-17,0.134
140,600997.XSHG,开滦股份,2012-02-17,0.156
141,601001.XSHG,大同煤业,2012-02-17,0.18600000000000005
142,601006.XSHG,大秦铁路,2012-02-17,0.921
143,601009.XSHG,南京银行,2012-02-17,0.405
144,601088.XSHG,中国神华,2012-02-17,1.828
145,601111.XSHG,中国国航,2012-02-17,0.228
146,601166.XSHG,兴业银行,2012-02-17,2.181
147,601168.XSHG,西部矿业,2012-02-17,0.416
148,601169.XSHG,北京银行,2012-02-17,0.908
149,601186.XSHG,中国铁建,2012-02-17,0.273
150,601318.XSHG,中国平安,2012-02-17,2.724
151,601328.XSHG,交通银行,2012-02-17,2.309
152,601333.XSHG,广深铁路,2012-02-17,0.2
153,601390.XSHG,中国中铁,2012-02-17,0.28300000000000003
154,601398.XSHG,工商银行,2012-02-17,1.3769999999999998
155,601600.XSHG,中国铝业,2012-02-17,0.425
156,601601.XSHG,中国太保,2012-02-17,1.339
157,601628.XSHG,中国人寿,2012-02-17,0.57
158,601666.XSHG,平煤股份,2012-02-17,0.303
159,601699.XSHG,潞安环能,2012-02-17,0.454
160,601727.XSHG,上海电气,2012-02-17,0.224
161,601766.XSHG,中国南车,2012-02-17,0.387
162,601808.XSHG,中海油服,2012-02-17,0.2
163,601857.XSHG,中国石油,2012-02-17,0.7390000000000001
164,601866.XSHG,中海集运,2012-02-17,0.139
165,601898.XSHG,中煤能源,2012-02-17,0.358
166,601899.XSHG,紫金矿业,2012-02-17,0.7240000000000001
167,601918.XSHG,国投新集,2012-02-17,0.135
168,601919.XSHG,中国远洋,2012-02-17,0.261
169,601939.XSHG,建设银行,2012-02-17,0.956
170,601958.XSHG,金钼股份,2012-02-17,0.269
171,601988.XSHG,中国银行,2012-02-17,0.431
172,601998.XSHG,中信银行,2012-02-17,0.248
173,601668.XSHG,中国建筑,2012-02-17,0.97
174,000001.XSHE,深发展A,2012-02-17,0.862
175,000002.XSHE,万科A,2012-02-17,1.5419999999999998
176,000009.XSHE,中国宝安,2012-02-17,0.314
