code,display_name,date,weight
600259.XSHG,广晟有色,2012-10-22,0.13
600315.XSHG,上海家化,2012-10-22,0.32
600316.XSHG,洪都航空,2012-10-22,0.11
002122.XSHE,*ST天马,2012-10-22,0.07
600252.XSHG,中恒集团,2012-10-22,0.18
002570.XSHE,*ST因美,2012-10-22,0.04
000825.XSHE,太钢不锈,2012-10-22,0.17
600256.XSHG,广汇能源,2012-10-22,0.67
000709.XSHE,河钢股份,2012-10-22,0.22
000559.XSHE,万向钱潮,2012-10-22,0.08
000157.XSHE,中联重科,2012-10-22,0.82
000623.XSHE,吉林敖东,2012-10-22,0.24
600827.XSHG,百联股份,2012-10-22,0.15
600588.XSHG,用友网络,2012-10-22,0.15
600812.XSHG,华北制药,2012-10-22,0.11
000703.XSHE,恒逸石化,2012-10-22,0.09
000629.XSHE,攀钢钒钛,2012-10-22,0.35
600893.XSHG,航发动力,2012-10-22,0.14
600125.XSHG,铁龙物流,2012-10-22,0.12
600123.XSHG,兰花科创,2012-10-22,0.29
600089.XSHG,特变电工,2012-10-22,0.37
600895.XSHG,张江高科,2012-10-22,0.11
000012.XSHE,南玻A,2012-10-22,0.2
600085.XSHG,同仁堂,2012-10-22,0.24
002415.XSHE,海康威视,2012-10-22,0.24
000792.XSHE,盐湖股份,2012-10-22,0.4
600005.XSHG,武钢股份,2012-10-22,0.21
601369.XSHG,陕鼓动力,2012-10-22,0.1
600000.XSHG,浦发银行,2012-10-22,1.8
600550.XSHG,保变电气,2012-10-22,0.11
600418.XSHG,江淮汽车,2012-10-22,0.1
601117.XSHG,中国化学,2012-10-22,0.3
600415.XSHG,小商品城,2012-10-22,0.2
601633.XSHG,长城汽车,2012-10-22,0.15
600642.XSHG,申能股份,2012-10-22,0.25
600009.XSHG,上海机场,2012-10-22,0.25
002092.XSHE,中泰化学,2012-10-22,0.15
600066.XSHG,宇通客车,2012-10-22,0.23
601558.XSHG,ST锐电,2012-10-22,0.1
600062.XSHG,华润双鹤,2012-10-22,0.17
600309.XSHG,万华化学,2012-10-22,0.33
600153.XSHG,建发股份,2012-10-22,0.15
600307.XSHG,酒钢宏兴,2012-10-22,0.06
000425.XSHE,徐工机械,2012-10-22,0.29
601988.XSHG,中国银行,2012-10-22,0.4
600432.XSHG,退市吉恩,2012-10-22,0.11
601555.XSHG,东吴证券,2012-10-22,0.11
000933.XSHE,神火股份,2012-10-22,0.17
000422.XSHE,*ST宜化,2012-10-22,0.19
000423.XSHE,东阿阿胶,2012-10-22,0.44
601101.XSHG,昊华能源,2012-10-22,0.13
000630.XSHE,铜陵有色,2012-10-22,0.31
601718.XSHG,际华集团,2012-10-22,0.07
601390.XSHG,中国中铁,2012-10-22,0.28
601377.XSHG,兴业证券,2012-10-22,0.32
600718.XSHG,东软集团,2012-10-22,0.14
601398.XSHG,工商银行,2012-10-22,1.26
000021.XSHE,深科技,2012-10-22,0.07
600150.XSHG,中国船舶,2012-10-22,0.24
601866.XSHG,中远海发,2012-10-22,0.11
000024.XSHE,招商地产,2012-10-22,0.31
002603.XSHE,以岭药业,2012-10-22,0.07
601098.XSHG,中南传媒,2012-10-22,0.12
601901.XSHG,方正证券,2012-10-22,0.17
600096.XSHG,云天化,2012-10-22,0.08
600100.XSHG,同方股份,2012-10-22,0.27
000780.XSHE,平庄能源,2012-10-22,0.09
600011.XSHG,华能国际,2012-10-22,0.43
600010.XSHG,包钢股份,2012-10-22,0.29
600016.XSHG,民生银行,2012-10-22,2.78
600015.XSHG,华夏银行,2012-10-22,0.6
601318.XSHG,中国平安,2012-10-22,3.06
600655.XSHG,豫园股份,2012-10-22,0.2
600019.XSHG,宝钢股份,2012-10-22,0.52
600549.XSHG,厦门钨业,2012-10-22,0.24
600395.XSHG,盘江股份,2012-10-22,0.2
601258.XSHG,庞大集团,2012-10-22,0.06
601991.XSHG,大唐发电,2012-10-22,0.19
600369.XSHG,西南证券,2012-10-22,0.24
601992.XSHG,金隅集团,2012-10-22,0.12
002378.XSHE,章源钨业,2012-10-22,0.05
000725.XSHE,京东方A,2012-10-22,0.35
000680.XSHE,山推股份,2012-10-22,0.1
601998.XSHG,中信银行,2012-10-22,0.22
000538.XSHE,云南白药,2012-10-22,0.47
000728.XSHE,国元证券,2012-10-22,0.25
600376.XSHG,首开股份,2012-10-22,0.16
000686.XSHE,东北证券,2012-10-22,0.1
600863.XSHG,内蒙华电,2012-10-22,0.11
000338.XSHE,潍柴动力,2012-10-22,0.38
002024.XSHE,苏宁易购,2012-10-22,0.67
601888.XSHG,中国国旅,2012-10-22,0.16
600547.XSHG,山东黄金,2012-10-22,0.65
601628.XSHG,中国人寿,2012-10-22,0.62
600811.XSHG,东方集团,2012-10-22,0.14
002106.XSHE,莱宝高科,2012-10-22,0.15
002007.XSHE,华兰生物,2012-10-22,0.16
601918.XSHG,新集能源,2012-10-22,0.14
600143.XSHG,金发科技,2012-10-22,0.23
600383.XSHG,金地集团,2012-10-22,0.49
600900.XSHG,长江电力,2012-10-22,0.7
000039.XSHE,中集集团,2012-10-22,0.19
600795.XSHG,国电电力,2012-10-22,0.4
600703.XSHG,三安光电,2012-10-22,0.24
600999.XSHG,招商证券,2012-10-22,0.52
000783.XSHE,长江证券,2012-10-22,0.33
600873.XSHG,梅花生物,2012-10-22,0.09
600783.XSHG,鲁信创投,2012-10-22,0.06
600266.XSHG,北京城建,2012-10-22,0.11
600267.XSHG,海正药业,2012-10-22,0.17
601717.XSHG,郑煤机,2012-10-22,0.19
601158.XSHG,重庆水务,2012-10-22,0.11
600660.XSHG,福耀玻璃,2012-10-22,0.21
600498.XSHG,烽火通信,2012-10-22,0.13
600664.XSHG,哈药股份,2012-10-22,0.12
601099.XSHG,太平洋,2012-10-22,0.08
000839.XSHE,中信国安,2012-10-22,0.13
000625.XSHE,长安汽车,2012-10-22,0.22
002344.XSHE,海宁皮城,2012-10-22,0.09
600352.XSHG,浙江龙盛,2012-10-22,0.13
000527.XSHE,美的电器,2012-10-22,0.41
600048.XSHG,保利地产,2012-10-22,1.0
000528.XSHE,柳工,2012-10-22,0.15
600362.XSHG,江西铜业,2012-10-22,0.41
600600.XSHG,青岛啤酒,2012-10-22,0.25
600208.XSHG,新湖中宝,2012-10-22,0.14
000999.XSHE,华润三九,2012-10-22,0.2
601928.XSHG,凤凰传媒,2012-10-22,0.14
002038.XSHE,双鹭药业,2012-10-22,0.18
000758.XSHE,中色股份,2012-10-22,0.22
601009.XSHG,南京银行,2012-10-22,0.34
600674.XSHG,川投能源,2012-10-22,0.15
600997.XSHG,开滦股份,2012-10-22,0.13
002422.XSHE,科伦药业,2012-10-22,0.26
601001.XSHG,大同煤业,2012-10-22,0.14
600177.XSHG,雅戈尔,2012-10-22,0.22
000046.XSHE,泛海控股,2012-10-22,0.11
601006.XSHG,大秦铁路,2012-10-22,0.79
601168.XSHG,西部矿业,2012-10-22,0.33
601169.XSHG,北京银行,2012-10-22,0.79
600271.XSHG,航天信息,2012-10-22,0.19
600276.XSHG,恒瑞医药,2012-10-22,0.41
600779.XSHG,水井坊,2012-10-22,0.18
601333.XSHG,广深铁路,2012-10-22,0.15
601088.XSHG,中国神华,2012-10-22,1.65
600770.XSHG,综艺股份,2012-10-22,0.09
000568.XSHE,泸州老窖,2012-10-22,0.59
600196.XSHG,复星医药,2012-10-22,0.27
601607.XSHG,上海医药,2012-10-22,0.25
600216.XSHG,浙江医药,2012-10-22,0.12
600058.XSHG,五矿发展,2012-10-22,0.16
600690.XSHG,青岛海尔,2012-10-22,0.4
002128.XSHE,露天煤业,2012-10-22,0.11
600219.XSHG,南山铝业,2012-10-22,0.17
600694.XSHG,大商股份,2012-10-22,0.25
600050.XSHG,中国联通,2012-10-22,0.68
601933.XSHG,永辉超市,2012-10-22,0.12
002001.XSHE,新和成,2012-10-22,0.15
002493.XSHE,荣盛石化,2012-10-22,0.06
600497.XSHG,驰宏锌锗,2012-10-22,0.2
600595.XSHG,中孚实业,2012-10-22,0.08
600598.XSHG,北大荒,2012-10-22,0.12
000983.XSHE,西山煤电,2012-10-22,0.46
600859.XSHG,王府井,2012-10-22,0.13
000059.XSHE,华锦股份,2012-10-22,0.08
600169.XSHG,太原重工,2012-10-22,0.12
600456.XSHG,宝钛股份,2012-10-22,0.08
002431.XSHE,棕榈股份,2012-10-22,0.08
600160.XSHG,巨化股份,2012-10-22,0.11
600166.XSHG,福田汽车,2012-10-22,0.19
601179.XSHG,中国西电,2012-10-22,0.12
002500.XSHE,山西证券,2012-10-22,0.13
601788.XSHG,光大证券,2012-10-22,0.37
600372.XSHG,中航电子,2012-10-22,0.15
600518.XSHG,康美药业,2012-10-22,0.53
600519.XSHG,贵州茅台,2012-10-22,2.22
000807.XSHE,云铝股份,2012-10-22,0.1
000858.XSHE,五粮液,2012-10-22,1.4
600809.XSHG,山西汾酒,2012-10-22,0.22
600516.XSHG,方大炭素,2012-10-22,0.13
000729.XSHE,燕京啤酒,2012-10-22,0.14
600221.XSHG,海航控股,2012-10-22,0.1
600028.XSHG,中国石化,2012-10-22,0.55
600029.XSHG,南方航空,2012-10-22,0.26
600183.XSHG,生益科技,2012-10-22,0.07
600022.XSHG,山东钢铁,2012-10-22,0.08
002310.XSHE,东方园林,2012-10-22,0.16
600971.XSHG,恒源煤电,2012-10-22,0.15
600649.XSHG,城投控股,2012-10-22,0.16
600188.XSHG,兖州煤业,2012-10-22,0.24
601699.XSHG,潞安环能,2012-10-22,0.38
002405.XSHE,四维图新,2012-10-22,0.1
000581.XSHE,威孚高科,2012-10-22,0.21
002155.XSHE,湖南黄金,2012-10-22,0.26
000060.XSHE,中金岭南,2012-10-22,0.26
600037.XSHG,歌华有线,2012-10-22,0.09
000776.XSHE,广发证券,2012-10-22,0.53
000063.XSHE,中兴通讯,2012-10-22,0.48
000778.XSHE,新兴铸管,2012-10-22,0.13
600546.XSHG,山煤国际,2012-10-22,0.09
601766.XSHG,中国中车,2012-10-22,0.32
