code,display_name,date,weight
600259.XSHG,广晟有色,2014-03-24,0.09
600315.XSHG,上海家化,2014-03-24,0.31
600316.XSHG,洪都航空,2014-03-24,0.15
600252.XSHG,中恒集团,2014-03-24,0.23
002570.XSHE,*ST因美,2014-03-24,0.21
600170.XSHG,上海建工,2014-03-24,0.1
000826.XSHE,启迪桑德,2014-03-24,0.25
600256.XSHG,广汇能源,2014-03-24,0.5
000709.XSHE,河钢股份,2014-03-24,0.15
601231.XSHG,环旭电子,2014-03-24,0.09
000156.XSHE,华数传媒,2014-03-24,0.03
000157.XSHE,中联重科,2014-03-24,0.45
002236.XSHE,大华股份,2014-03-24,0.36
000623.XSHE,吉林敖东,2014-03-24,0.24
002155.XSHE,湖南黄金,2014-03-24,0.13
600588.XSHG,用友网络,2014-03-24,0.22
000703.XSHE,恒逸石化,2014-03-24,0.06
002375.XSHE,亚厦股份,2014-03-24,0.16
000629.XSHE,攀钢钒钛,2014-03-24,0.17
600893.XSHG,航发动力,2014-03-24,0.26
002294.XSHE,信立泰,2014-03-24,0.12
601139.XSHG,深圳燃气,2014-03-24,0.06
600123.XSHG,兰花科创,2014-03-24,0.12
600089.XSHG,特变电工,2014-03-24,0.65
600895.XSHG,张江高科,2014-03-24,0.11
000012.XSHE,南玻A,2014-03-24,0.22
600085.XSHG,同仁堂,2014-03-24,0.25
601238.XSHG,广汽集团,2014-03-24,0.13
601369.XSHG,陕鼓动力,2014-03-24,0.09
000792.XSHE,盐湖股份,2014-03-24,0.2
000793.XSHE,华闻传媒,2014-03-24,0.29
600340.XSHG,华夏幸福,2014-03-24,0.2
600000.XSHG,浦发银行,2014-03-24,2.05
600648.XSHG,外高桥,2014-03-24,0.15
600649.XSHG,城投控股,2014-03-24,0.22
600415.XSHG,小商品城,2014-03-24,0.16
601633.XSHG,长城汽车,2014-03-24,0.26
600008.XSHG,首创股份,2014-03-24,0.15
600009.XSHG,上海机场,2014-03-24,0.25
600066.XSHG,宇通客车,2014-03-24,0.33
002051.XSHE,中工国际,2014-03-24,0.07
600062.XSHG,华润双鹤,2014-03-24,0.14
600060.XSHG,海信电器,2014-03-24,0.18
000937.XSHE,冀中能源,2014-03-24,0.09
601988.XSHG,中国银行,2014-03-24,0.33
601989.XSHG,中国重工,2014-03-24,0.56
601555.XSHG,东吴证券,2014-03-24,0.19
000933.XSHE,神火股份,2014-03-24,0.09
600068.XSHG,葛洲坝,2014-03-24,0.17
000423.XSHE,东阿阿胶,2014-03-24,0.39
601866.XSHG,中远海发,2014-03-24,0.11
000630.XSHE,铜陵有色,2014-03-24,0.13
601390.XSHG,中国中铁,2014-03-24,0.25
600718.XSHG,东软集团,2014-03-24,0.29
601398.XSHG,工商银行,2014-03-24,1.12
600153.XSHG,建发股份,2014-03-24,0.18
600150.XSHG,中国船舶,2014-03-24,0.24
600663.XSHG,陆家嘴,2014-03-24,0.13
000024.XSHE,招商地产,2014-03-24,0.22
600157.XSHG,永泰能源,2014-03-24,0.1
601098.XSHG,中南传媒,2014-03-24,0.16
601901.XSHG,方正证券,2014-03-24,0.43
600096.XSHG,云天化,2014-03-24,0.09
600100.XSHG,同方股份,2014-03-24,0.34
600795.XSHG,国电电力,2014-03-24,0.41
600011.XSHG,华能国际,2014-03-24,0.42
600010.XSHG,包钢股份,2014-03-24,0.29
600016.XSHG,民生银行,2014-03-24,3.5
600015.XSHG,华夏银行,2014-03-24,0.75
601318.XSHG,中国平安,2014-03-24,3.79
600655.XSHG,豫园股份,2014-03-24,0.15
600019.XSHG,宝钢股份,2014-03-24,0.37
600018.XSHG,上港集团,2014-03-24,0.44
600549.XSHG,厦门钨业,2014-03-24,0.12
600395.XSHG,盘江股份,2014-03-24,0.05
601258.XSHG,庞大集团,2014-03-24,0.08
002603.XSHE,以岭药业,2014-03-24,0.08
601991.XSHG,大唐发电,2014-03-24,0.24
600369.XSHG,西南证券,2014-03-24,0.21
601992.XSHG,金隅集团,2014-03-24,0.13
000536.XSHE,华映科技,2014-03-24,0.07
000725.XSHE,京东方A,2014-03-24,0.42
600372.XSHG,中航电子,2014-03-24,0.16
601998.XSHG,中信银行,2014-03-24,0.32
000538.XSHE,云南白药,2014-03-24,0.61
000728.XSHE,国元证券,2014-03-24,0.18
600079.XSHG,人福医药,2014-03-24,0.2
000400.XSHE,许继电气,2014-03-24,0.32
000686.XSHE,东北证券,2014-03-24,0.15
600863.XSHG,内蒙华电,2014-03-24,0.13
000338.XSHE,潍柴动力,2014-03-24,0.38
002024.XSHE,苏宁易购,2014-03-24,0.85
601888.XSHG,中国国旅,2014-03-24,0.23
600547.XSHG,山东黄金,2014-03-24,0.28
600873.XSHG,梅花生物,2014-03-24,0.11
600811.XSHG,东方集团,2014-03-24,0.16
002106.XSHE,莱宝高科,2014-03-24,0.12
002299.XSHE,圣农发展,2014-03-24,0.07
601918.XSHG,新集能源,2014-03-24,0.07
600143.XSHG,金发科技,2014-03-24,0.17
600383.XSHG,金地集团,2014-03-24,0.55
600900.XSHG,长江电力,2014-03-24,0.61
000039.XSHE,中集集团,2014-03-24,0.26
601857.XSHG,中国石油,2014-03-24,0.55
600703.XSHG,三安光电,2014-03-24,0.37
000983.XSHE,西山煤电,2014-03-24,0.18
600999.XSHG,招商证券,2014-03-24,0.52
000783.XSHE,长江证券,2014-03-24,0.3
600705.XSHG,中航资本,2014-03-24,0.26
002450.XSHE,ST康得新,2014-03-24,0.32
600783.XSHG,鲁信创投,2014-03-24,0.07
600266.XSHG,北京城建,2014-03-24,0.08
600267.XSHG,海正药业,2014-03-24,0.16
601717.XSHG,郑煤机,2014-03-24,0.1
601158.XSHG,重庆水务,2014-03-24,0.11
000831.XSHE,五矿稀土,2014-03-24,0.2
600660.XSHG,福耀玻璃,2014-03-24,0.23
600498.XSHG,烽火通信,2014-03-24,0.14
600664.XSHG,哈药股份,2014-03-24,0.12
601099.XSHG,太平洋,2014-03-24,0.17
000839.XSHE,中信国安,2014-03-24,0.14
000625.XSHE,长安汽车,2014-03-24,0.37
600688.XSHG,上海石化,2014-03-24,0.17
002344.XSHE,海宁皮城,2014-03-24,0.13
600352.XSHG,浙江龙盛,2014-03-24,0.31
600048.XSHG,保利地产,2014-03-24,0.59
000528.XSHE,柳工,2014-03-24,0.09
600362.XSHG,江西铜业,2014-03-24,0.22
601101.XSHG,昊华能源,2014-03-24,0.06
600208.XSHG,新湖中宝,2014-03-24,0.16
000750.XSHE,国海证券,2014-03-24,0.15
000999.XSHE,华润三九,2014-03-24,0.19
601628.XSHG,中国人寿,2014-03-24,0.43
601928.XSHG,凤凰传媒,2014-03-24,0.15
002038.XSHE,双鹭药业,2014-03-24,0.23
000758.XSHE,中色股份,2014-03-24,0.12
601009.XSHG,南京银行,2014-03-24,0.34
600674.XSHG,川投能源,2014-03-24,0.22
603993.XSHG,洛阳钼业,2014-03-24,0.02
600997.XSHG,开滦股份,2014-03-24,0.06
603000.XSHG,人民网,2014-03-24,0.13
002422.XSHE,科伦药业,2014-03-24,0.21
601001.XSHG,大同煤业,2014-03-24,0.06
600177.XSHG,雅戈尔,2014-03-24,0.21
000046.XSHE,泛海控股,2014-03-24,0.12
601006.XSHG,大秦铁路,2014-03-24,0.83
601168.XSHG,西部矿业,2014-03-24,0.2
601169.XSHG,北京银行,2014-03-24,0.83
600271.XSHG,航天信息,2014-03-24,0.26
600276.XSHG,恒瑞医药,2014-03-24,0.5
601333.XSHG,广深铁路,2014-03-24,0.19
601088.XSHG,中国神华,2014-03-24,0.94
601166.XSHG,兴业银行,2014-03-24,2.14
600809.XSHG,山西汾酒,2014-03-24,0.09
600196.XSHG,复星医药,2014-03-24,0.51
601766.XSHG,中国中车,2014-03-24,0.4
600216.XSHG,浙江医药,2014-03-24,0.15
002673.XSHE,西部证券,2014-03-24,0.09
600058.XSHG,五矿发展,2014-03-24,0.1
600690.XSHG,青岛海尔,2014-03-24,0.61
002129.XSHE,中环股份,2014-03-24,0.12
002230.XSHE,科大讯飞,2014-03-24,0.34
600219.XSHG,南山铝业,2014-03-24,0.12
600694.XSHG,大商股份,2014-03-24,0.16
600050.XSHG,中国联通,2014-03-24,0.53
601933.XSHG,永辉超市,2014-03-24,0.17
002001.XSHE,新和成,2014-03-24,0.13
000596.XSHE,古井贡酒,2014-03-24,0.05
600597.XSHG,光明乳业,2014-03-24,0.22
600497.XSHG,驰宏锌锗,2014-03-24,0.15
002007.XSHE,华兰生物,2014-03-24,0.16
601898.XSHG,中煤能源,2014-03-24,0.16
600598.XSHG,北大荒,2014-03-24,0.14
000598.XSHE,兴蓉环境,2014-03-24,0.19
600859.XSHG,王府井,2014-03-24,0.09
600600.XSHG,青岛啤酒,2014-03-24,0.29
002431.XSHE,棕榈股份,2014-03-24,0.07
600160.XSHG,巨化股份,2014-03-24,0.1
601336.XSHG,新华保险,2014-03-24,0.37
600166.XSHG,福田汽车,2014-03-24,0.21
002500.XSHE,山西证券,2014-03-24,0.14
600518.XSHG,康美药业,2014-03-24,0.54
600519.XSHG,贵州茅台,2014-03-24,1.28
000858.XSHE,五粮液,2014-03-24,0.6
600516.XSHG,方大炭素,2014-03-24,0.12
000729.XSHE,燕京啤酒,2014-03-24,0.19
600221.XSHG,海航控股,2014-03-24,0.23
600028.XSHG,中国石化,2014-03-24,0.61
600029.XSHG,南方航空,2014-03-24,0.19
600376.XSHG,首开股份,2014-03-24,0.1
600971.XSHG,恒源煤电,2014-03-24,0.06
600188.XSHG,兖州煤业,2014-03-24,0.08
601699.XSHG,潞安环能,2014-03-24,0.15
002415.XSHE,海康威视,2014-03-24,0.54
000581.XSHE,威孚高科,2014-03-24,0.3
600582.XSHG,天地科技,2014-03-24,0.09
000060.XSHE,中金岭南,2014-03-24,0.18
000061.XSHE,农产品,2014-03-24,0.16
000776.XSHE,广发证券,2014-03-24,0.65
000063.XSHE,中兴通讯,2014-03-24,0.53
000778.XSHE,新兴铸管,2014-03-24,0.16
600546.XSHG,山煤国际,2014-03-24,0.08
601299.XSHG,中国北车,2014-03-24,0.37
000069.XSHE,华侨城A,2014-03-24,0.34
002241.XSHE,歌尔股份,2014-03-24,0.43
601669.XSHG,中国电建,2014-03-24,0.21
601668.XSHG,中国建筑,2014-03-24,0.87
601106.XSHG,中国一重,2014-03-24,0.1
000333.XSHE,美的集团,2014-03-24,0.54
600642.XSHG,申能股份,2014-03-24,0.21
601666.XSHG,平煤股份,2014-03-24,0.1
000100.XSHE,TCL集团,2014-03-24,0.48
002069.XSHE,獐子岛,2014-03-24,0.07
000869.XSHE,张裕A,2014-03-24,0.07
600118.XSHG,中国卫星,2014-03-24,0.22
600115.XSHG,东方航空,2014-03-24,0.13
600436.XSHG,片仔癀,2014-03-24,0.14
600111.XSHG,北方稀土,2014-03-24,0.63
002202.XSHE,金风科技,2014-03-24,0.3
600739.XSHG,辽宁成大,2014-03-24,0.42
600332.XSHG,白云山,2014-03-24,0.3
601899.XSHG,紫金矿业,2014-03-24,0.39
002304.XSHE,洋河股份,2014-03-24,0.34
600031.XSHG,三一重工,2014-03-24,0.36
600030.XSHG,中信证券,2014-03-24,1.53
002142.XSHE,宁波银行,2014-03-24,0.26
002081.XSHE,金螳螂,2014-03-24,0.22
601688.XSHG,华泰证券,2014-03-24,0.46
000800.XSHE,一汽轿车,2014-03-24,0.17
600036.XSHG,招商银行,2014-03-24,3.37
600832.XSHG,东方明珠,2014-03-24,0.38
601186.XSHG,中国铁建,2014-03-24,0.25
600837.XSHG,海通证券,2014-03-24,1.59
000768.XSHE,中航飞机,2014-03-24,0.23
600839.XSHG,四川长虹,2014-03-24,0.27
601288.XSHG,农业银行,2014-03-24,1.24
002310.XSHE,东方园林,2014-03-24,0.15
600875.XSHG,东方电气,2014-03-24,0.16
601818.XSHG,光大银行,2014-03-24,0.81
002399.XSHE,海普瑞,2014-03-24,0.11
002065.XSHE,东华软件,2014-03-24,0.33
601111.XSHG,中国国航,2014-03-24,0.13
