code,display_name,date,weight
000413.XSHE,东旭光电,2015-12-09,0.188
600315.XSHG,上海家化,2015-12-09,0.234
600316.XSHG,洪都航空,2015-12-09,0.111
600317.XSHG,营口港,2015-12-09,0.099
600252.XSHG,中恒集团,2015-12-09,0.222
002570.XSHE,*ST因美,2015-12-09,0.077
000825.XSHE,太钢不锈,2015-12-09,0.099
000826.XSHE,启迪桑德,2015-12-09,0.207
600256.XSHG,广汇能源,2015-12-09,0.231
000709.XSHE,河钢股份,2015-12-09,0.143
000559.XSHE,万向钱潮,2015-12-09,0.271
000156.XSHE,华数传媒,2015-12-09,0.045
000157.XSHE,中联重科,2015-12-09,0.242
000623.XSHE,吉林敖东,2015-12-09,0.217
002375.XSHE,亚厦股份,2015-12-09,0.112
000629.XSHE,攀钢钒钛,2015-12-09,0.139
600893.XSHG,航发动力,2015-12-09,0.289
600783.XSHG,鲁信创投,2015-12-09,0.126
600089.XSHG,特变电工,2015-12-09,0.327
002415.XSHE,海康威视,2015-12-09,0.443
600085.XSHG,同仁堂,2015-12-09,0.197
000792.XSHE,盐湖股份,2015-12-09,0.156
600005.XSHG,武钢股份,2015-12-09,0.15
300027.XSHE,华谊兄弟,2015-12-09,0.4
600340.XSHG,华夏幸福,2015-12-09,0.294
600000.XSHG,浦发银行,2015-12-09,2.256
600648.XSHG,外高桥,2015-12-09,0.077
600649.XSHG,城投控股,2015-12-09,0.263
300124.XSHE,汇川技术,2015-12-09,0.222
600415.XSHG,小商品城,2015-12-09,0.269
601633.XSHG,长城汽车,2015-12-09,0.159
600008.XSHG,首创股份,2015-12-09,0.11
600009.XSHG,上海机场,2015-12-09,0.298
600066.XSHG,宇通客车,2015-12-09,0.303
002051.XSHE,中工国际,2015-12-09,0.094
600060.XSHG,海信电器,2015-12-09,0.138
000937.XSHE,冀中能源,2015-12-09,0.058
601988.XSHG,中国银行,2015-12-09,1.03
601989.XSHG,中国重工,2015-12-09,0.998
000738.XSHE,航发控制,2015-12-09,0.161
600958.XSHG,东方证券,2015-12-09,0.258
600068.XSHG,葛洲坝,2015-12-09,0.228
000423.XSHE,东阿阿胶,2015-12-09,0.262
600660.XSHG,福耀玻璃,2015-12-09,0.212
601225.XSHG,陕西煤业,2015-12-09,0.104
300251.XSHE,光线传媒,2015-12-09,0.142
000630.XSHE,铜陵有色,2015-12-09,0.157
600998.XSHG,九州通,2015-12-09,0.063
601390.XSHG,中国中铁,2015-12-09,0.676
601377.XSHG,兴业证券,2015-12-09,0.478
600718.XSHG,东软集团,2015-12-09,0.219
600023.XSHG,浙能电力,2015-12-09,0.231
601398.XSHG,工商银行,2015-12-09,1.212
601021.XSHG,春秋航空,2015-12-09,0.147
600153.XSHG,建发股份,2015-12-09,0.318
600150.XSHG,中国船舶,2015-12-09,0.266
601866.XSHG,中远海发,2015-12-09,0.299
000024.XSHE,招商地产,2015-12-09,0.408
600157.XSHG,永泰能源,2015-12-09,0.175
000027.XSHE,深圳能源,2015-12-09,0.134
600867.XSHG,通化东宝,2015-12-09,0.209
600717.XSHG,天津港,2015-12-09,0.099
600863.XSHG,内蒙华电,2015-12-09,0.152
600100.XSHG,同方股份,2015-12-09,0.327
600398.XSHG,海澜之家,2015-12-09,0.213
600795.XSHG,国电电力,2015-12-09,0.429
600011.XSHG,华能国际,2015-12-09,0.405
600010.XSHG,包钢股份,2015-12-09,0.396
600016.XSHG,民生银行,2015-12-09,2.757
600015.XSHG,华夏银行,2015-12-09,0.639
601318.XSHG,中国平安,2015-12-09,3.957
600019.XSHG,宝钢股份,2015-12-09,0.293
600018.XSHG,上港集团,2015-12-09,0.185
600549.XSHG,厦门钨业,2015-12-09,0.089
601258.XSHG,庞大集团,2015-12-09,0.138
601991.XSHG,大唐发电,2015-12-09,0.171
600369.XSHG,西南证券,2015-12-09,0.281
601992.XSHG,金隅集团,2015-12-09,0.112
000725.XSHE,京东方A,2015-12-09,0.323
600372.XSHG,中航电子,2015-12-09,0.142
600373.XSHG,中文传媒,2015-12-09,0.161
000538.XSHE,云南白药,2015-12-09,0.381
000539.XSHE,粤电力A,2015-12-09,0.07
000400.XSHE,许继电气,2015-12-09,0.123
000686.XSHE,东北证券,2015-12-09,0.22
000338.XSHE,潍柴动力,2015-12-09,0.246
002024.XSHE,苏宁易购,2015-12-09,0.657
600547.XSHG,山东黄金,2015-12-09,0.141
600873.XSHG,梅花生物,2015-12-09,0.177
601919.XSHG,中远海控,2015-12-09,0.384
002594.XSHE,比亚迪,2015-12-09,0.317
600383.XSHG,金地集团,2015-12-09,0.322
600900.XSHG,长江电力,2015-12-09,0.72
000039.XSHE,中集集团,2015-12-09,0.176
601857.XSHG,中国石油,2015-12-09,0.441
600703.XSHG,三安光电,2015-12-09,0.391
000983.XSHE,西山煤电,2015-12-09,0.101
600999.XSHG,招商证券,2015-12-09,0.508
002292.XSHE,奥飞娱乐,2015-12-09,0.189
000783.XSHE,长江证券,2015-12-09,0.414
600705.XSHG,中航资本,2015-12-09,0.388
002450.XSHE,ST康得新,2015-12-09,0.547
600570.XSHG,恒生电子,2015-12-09,0.341
002153.XSHE,石基信息,2015-12-09,0.166
002065.XSHE,东华软件,2015-12-09,0.18
601158.XSHG,重庆水务,2015-12-09,0.056
000831.XSHE,五矿稀土,2015-12-09,0.129
600578.XSHG,京能电力,2015-12-09,0.091
600663.XSHG,陆家嘴,2015-12-09,0.206
300003.XSHE,乐普医疗,2015-12-09,0.217
601099.XSHG,太平洋,2015-12-09,0.243
000839.XSHE,中信国安,2015-12-09,0.238
300015.XSHE,爱尔眼科,2015-12-09,0.135
000625.XSHE,长安汽车,2015-12-09,0.355
002475.XSHE,立讯精密,2015-12-09,0.186
600688.XSHG,上海石化,2015-12-09,0.152
002344.XSHE,海宁皮城,2015-12-09,0.107
002252.XSHE,上海莱士,2015-12-09,0.241
600352.XSHG,浙江龙盛,2015-12-09,0.33
600048.XSHG,保利地产,2015-12-09,0.668
600362.XSHG,江西铜业,2015-12-09,0.13
600208.XSHG,新湖中宝,2015-12-09,0.154
000917.XSHE,电广传媒,2015-12-09,0.321
603288.XSHG,海天味业,2015-12-09,0.1
000750.XSHE,国海证券,2015-12-09,0.185
000999.XSHE,华润三九,2015-12-09,0.108
601628.XSHG,中国人寿,2015-12-09,0.474
601928.XSHG,凤凰传媒,2015-12-09,0.134
002038.XSHE,双鹭药业,2015-12-09,0.153
002470.XSHE,金正大,2015-12-09,0.126
601009.XSHG,南京银行,2015-12-09,0.37
600674.XSHG,川投能源,2015-12-09,0.25
603993.XSHG,洛阳钼业,2015-12-09,0.143
300146.XSHE,汤臣倍健,2015-12-09,0.102
002422.XSHE,科伦药业,2015-12-09,0.139
600177.XSHG,雅戈尔,2015-12-09,0.258
000046.XSHE,泛海控股,2015-12-09,0.162
601006.XSHG,大秦铁路,2015-12-09,0.558
601168.XSHG,西部矿业,2015-12-09,0.145
601169.XSHG,北京银行,2015-12-09,1.016
600271.XSHG,航天信息,2015-12-09,0.335
601098.XSHG,中南传媒,2015-12-09,0.182
600277.XSHG,亿利洁能,2015-12-09,0.108
600276.XSHG,恒瑞医药,2015-12-09,0.628
300070.XSHE,碧水源,2015-12-09,0.332
601088.XSHG,中国神华,2015-12-09,0.314
601166.XSHG,兴业银行,2015-12-09,1.934
600809.XSHG,山西汾酒,2015-12-09,0.047
600196.XSHG,复星医药,2015-12-09,0.299
601766.XSHG,中国中车,2015-12-09,1.308
601231.XSHG,环旭电子,2015-12-09,0.032
002673.XSHE,西部证券,2015-12-09,0.433
300024.XSHE,机器人,2015-12-09,0.396
600690.XSHG,青岛海尔,2015-12-09,0.327
002129.XSHE,中环股份,2015-12-09,0.132
002230.XSHE,科大讯飞,2015-12-09,0.341
601186.XSHG,中国铁建,2015-12-09,0.512
002236.XSHE,大华股份,2015-12-09,0.245
600050.XSHG,中国联通,2015-12-09,0.57
601933.XSHG,永辉超市,2015-12-09,0.213
002001.XSHE,新和成,2015-12-09,0.092
601901.XSHG,方正证券,2015-12-09,0.422
600597.XSHG,光明乳业,2015-12-09,0.1
600497.XSHG,驰宏锌锗,2015-12-09,0.108
002007.XSHE,华兰生物,2015-12-09,0.124
002008.XSHE,大族激光,2015-12-09,0.218
601898.XSHG,中煤能源,2015-12-09,0.119
601939.XSHG,建设银行,2015-12-09,0.598
000598.XSHE,兴蓉环境,2015-12-09,0.143
002736.XSHE,国信证券,2015-12-09,0.252
600600.XSHG,青岛啤酒,2015-12-09,0.119
000793.XSHE,华闻传媒,2015-12-09,0.24
600166.XSHG,福田汽车,2015-12-09,0.112
601179.XSHG,中国西电,2015-12-09,0.145
002500.XSHE,山西证券,2015-12-09,0.204
601788.XSHG,光大证券,2015-12-09,0.283
600518.XSHG,康美药业,2015-12-09,0.619
600519.XSHG,贵州茅台,2015-12-09,1.164
601998.XSHG,中信银行,2015-12-09,0.25
000858.XSHE,五粮液,2015-12-09,0.493
600516.XSHG,方大炭素,2015-12-09,0.161
000729.XSHE,燕京啤酒,2015-12-09,0.119
600221.XSHG,海航控股,2015-12-09,0.242
600028.XSHG,中国石化,2015-12-09,0.558
000728.XSHE,国元证券,2015-12-09,0.288
000166.XSHE,申万宏源,2015-12-09,0.501
000503.XSHE,国新健康,2015-12-09,0.255
002310.XSHE,东方园林,2015-12-09,0.209
600188.XSHG,兖州煤业,2015-12-09,0.039
601699.XSHG,潞安环能,2015-12-09,0.081
000581.XSHE,威孚高科,2015-12-09,0.15
002465.XSHE,海格通信,2015-12-09,0.283
000060.XSHE,中金岭南,2015-12-09,0.176
000061.XSHE,农产品,2015-12-09,0.135
000776.XSHE,广发证券,2015-12-09,0.563
