,code,display_name,date,weight
0,600000.XSHG,浦发银行,2011-11-04,2.02
1,600004.XSHG,白云机场,2011-11-04,0.07
2,600005.XSHG,武钢股份,2011-11-04,0.28
3,600008.XSHG,首创股份,2011-11-04,0.12
4,600009.XSHG,上海机场,2011-11-04,0.24
5,600010.XSHG,包钢股份,2011-11-04,0.26
6,600015.XSHG,华夏银行,2011-11-04,0.6
7,600016.XSHG,民生银行,2011-11-04,2.73
8,600018.XSHG,上港集团,2011-11-04,0.13
9,600019.XSHG,宝钢股份,2011-11-04,0.55
10,600026.XSHG,中海发展,2011-11-04,0.09
11,600028.XSHG,中国石化,2011-11-04,0.6
12,600029.XSHG,南方航空,2011-11-04,0.27
13,600030.XSHG,中信证券,2011-11-04,1.66
14,600031.XSHG,三一重工,2011-11-04,0.89
15,600036.XSHG,招商银行,2011-11-04,2.95
16,600037.XSHG,歌华有线,2011-11-04,0.13
17,600048.XSHG,保利地产,2011-11-04,0.69
18,600050.XSHG,中国联通,2011-11-04,0.94
19,600058.XSHG,五矿发展,2011-11-04,0.2
20,600062.XSHG,双鹤药业,2011-11-04,0.13
21,600066.XSHG,宇通客车,2011-11-04,0.15
22,600068.XSHG,葛洲坝,2011-11-04,0.39
23,600085.XSHG,同仁堂,2011-11-04,0.21
24,600089.XSHG,特变电工,2011-11-04,0.54
25,600096.XSHG,云天化,2011-11-04,0.11
26,600100.XSHG,同方股份,2011-11-04,0.27
27,600104.XSHG,上海汽车,2011-11-04,0.6
28,600108.XSHG,亚盛集团,2011-11-04,0.15
29,600109.XSHG,国金证券,2011-11-04,0.08
30,600111.XSHG,包钢稀土,2011-11-04,0.69
31,600118.XSHG,中国卫星,2011-11-04,0.14
32,600123.XSHG,兰花科创,2011-11-04,0.29
33,600125.XSHG,铁龙物流,2011-11-04,0.18
34,600132.XSHG,重庆啤酒,2011-11-04,0.38
35,600143.XSHG,金发科技,2011-11-04,0.24
36,600151.XSHG,航天机电,2011-11-04,0.09
37,600153.XSHG,建发股份,2011-11-04,0.19
38,600161.XSHG,天坛生物,2011-11-04,0.09
39,600166.XSHG,福田汽车,2011-11-04,0.2
40,600169.XSHG,太原重工,2011-11-04,0.14
41,600170.XSHG,上海建工,2011-11-04,0.07
42,600177.XSHG,雅戈尔,2011-11-04,0.27
43,600183.XSHG,生益科技,2011-11-04,0.1
44,600188.XSHG,兖州煤业,2011-11-04,0.33
45,600196.XSHG,复星医药,2011-11-04,0.18
46,600208.XSHG,新湖中宝,2011-11-04,0.15
47,600216.XSHG,浙江医药,2011-11-04,0.14
48,600219.XSHG,南山铝业,2011-11-04,0.18
49,600220.XSHG,江苏阳光,2011-11-04,0.1
50,600221.XSHG,海南航空,2011-11-04,0.14
51,600239.XSHG,云南城投,2011-11-04,0.09
52,600256.XSHG,广汇股份,2011-11-04,0.54
53,600266.XSHG,北京城建,2011-11-04,0.11
54,600269.XSHG,赣粤高速,2011-11-04,0.09
55,600271.XSHG,航天信息,2011-11-04,0.28
56,600307.XSHG,酒钢宏兴,2011-11-04,0.08
57,600309.XSHG,烟台万华,2011-11-04,0.32
58,600312.XSHG,平高电气,2011-11-04,0.12
59,600316.XSHG,洪都航空,2011-11-04,0.13
60,600320.XSHG,振华重工,2011-11-04,0.21
61,600331.XSHG,宏达股份,2011-11-04,0.18
62,600348.XSHG,阳泉煤业,2011-11-04,0.49
63,600352.XSHG,浙江龙盛,2011-11-04,0.17
64,600362.XSHG,江西铜业,2011-11-04,0.46
65,600369.XSHG,西南证券,2011-11-04,0.1
66,600376.XSHG,首开股份,2011-11-04,0.13
67,600380.XSHG,健康元,2011-11-04,0.08
68,600383.XSHG,金地集团,2011-11-04,0.44
69,600395.XSHG,盘江股份,2011-11-04,0.18
70,600415.XSHG,小商品城,2011-11-04,0.26
71,600418.XSHG,江淮汽车,2011-11-04,0.13
72,600428.XSHG,中远航运,2011-11-04,0.09
73,600432.XSHG,吉恩镍业,2011-11-04,0.11
74,600456.XSHG,宝钛股份,2011-11-04,0.11
75,600489.XSHG,中金黄金,2011-11-04,0.43
76,600497.XSHG,驰宏锌锗,2011-11-04,0.23
77,600500.XSHG,中化国际,2011-11-04,0.11
78,600508.XSHG,上海能源,2011-11-04,0.13
79,600516.XSHG,方大炭素,2011-11-04,0.18
80,600517.XSHG,置信电气,2011-11-04,0.09
81,600518.XSHG,康美药业,2011-11-04,0.43
82,600519.XSHG,贵州茅台,2011-11-04,1.68
83,600528.XSHG,中铁二局,2011-11-04,0.1
84,600547.XSHG,山东黄金,2011-11-04,0.55
85,600549.XSHG,厦门钨业,2011-11-04,0.21
86,600550.XSHG,天威保变,2011-11-04,0.19
87,600583.XSHG,海油工程,2011-11-04,0.26
88,600585.XSHG,海螺水泥,2011-11-04,0.77
89,600588.XSHG,用友软件,2011-11-04,0.17
90,600595.XSHG,中孚实业,2011-11-04,0.12
91,600598.XSHG,北大荒,2011-11-04,0.16
92,600600.XSHG,青岛啤酒,2011-11-04,0.23
93,600635.XSHG,大众公用,2011-11-04,0.15
94,600642.XSHG,申能股份,2011-11-04,0.25
95,600649.XSHG,城投控股,2011-11-04,0.15
96,600655.XSHG,豫园商城,2011-11-04,0.23
97,600660.XSHG,福耀玻璃,2011-11-04,0.24
98,600664.XSHG,哈药股份,2011-11-04,0.18
99,600674.XSHG,川投能源,2011-11-04,0.09
