code,display_name,date,weight
000413.XSHE,东旭光电,2017-04-07,0.221
000415.XSHE,渤海租赁,2017-04-07,0.137
002426.XSHE,胜利精密,2017-04-07,0.136
601009.XSHG,南京银行,2017-04-07,0.454
600252.XSHG,中恒集团,2017-04-07,0.13
002049.XSHE,紫光国微,2017-04-07,0.117
000826.XSHE,启迪桑德,2017-04-07,0.183
600256.XSHG,广汇能源,2017-04-07,0.153
000709.XSHE,河钢股份,2017-04-07,0.159
000559.XSHE,万向钱潮,2017-04-07,0.143
000156.XSHE,华数传媒,2017-04-07,0.101
000157.XSHE,中联重科,2017-04-07,0.218
002236.XSHE,大华股份,2017-04-07,0.24
000623.XSHE,吉林敖东,2017-04-07,0.226
600827.XSHG,百联股份,2017-04-07,0.135
002450.XSHE,ST康得新,2017-04-07,0.49
000555.XSHE,神州信息,2017-04-07,0.057
600498.XSHG,烽火通信,2017-04-07,0.134
600893.XSHG,航发动力,2017-04-07,0.273
600783.XSHG,鲁信创投,2017-04-07,0.07
601872.XSHG,招商轮船,2017-04-07,0.12
600089.XSHG,特变电工,2017-04-07,0.377
600895.XSHG,张江高科,2017-04-07,0.139
600085.XSHG,同仁堂,2017-04-07,0.18
000792.XSHE,盐湖股份,2017-04-07,0.142
000793.XSHE,华闻传媒,2017-04-07,0.227
300027.XSHE,华谊兄弟,2017-04-07,0.17
600000.XSHG,浦发银行,2017-04-07,1.438
600648.XSHG,外高桥,2017-04-07,0.076
600649.XSHG,城投控股,2017-04-07,0.24
300124.XSHE,汇川技术,2017-04-07,0.219
600415.XSHG,小商品城,2017-04-07,0.224
601633.XSHG,长城汽车,2017-04-07,0.157
600008.XSHG,首创股份,2017-04-07,0.107
600009.XSHG,上海机场,2017-04-07,0.3
300144.XSHE,宋城演艺,2017-04-07,0.118
600066.XSHG,宇通客车,2017-04-07,0.296
002568.XSHE,百润股份,2017-04-07,0.039
600060.XSHG,海信电器,2017-04-07,0.147
600061.XSHG,国投资本,2017-04-07,0.173
000425.XSHE,徐工机械,2017-04-07,0.178
601988.XSHG,中国银行,2017-04-07,0.81
601989.XSHG,中国重工,2017-04-07,0.709
000738.XSHE,航发控制,2017-04-07,0.117
600958.XSHG,东方证券,2017-04-07,0.475
600068.XSHG,葛洲坝,2017-04-07,0.338
000423.XSHE,东阿阿胶,2017-04-07,0.356
601155.XSHG,新城控股,2017-04-07,0.144
300251.XSHE,光线传媒,2017-04-07,0.086
000630.XSHE,铜陵有色,2017-04-07,0.208
601390.XSHG,中国中铁,2017-04-07,0.682
002152.XSHE,广电运通,2017-04-07,0.108
601788.XSHG,光大证券,2017-04-07,0.311
601398.XSHG,工商银行,2017-04-07,1.084
601021.XSHG,春秋航空,2017-04-07,0.087
600153.XSHG,建发股份,2017-04-07,0.194
600150.XSHG,中国船舶,2017-04-07,0.202
601866.XSHG,中远海发,2017-04-07,0.136
600718.XSHG,东软集团,2017-04-07,0.199
600157.XSHG,永泰能源,2017-04-07,0.204
