code,display_name,date,weight
000413.XSHE,东旭光电,2016-12-27,0.254
000415.XSHE,渤海租赁,2016-12-27,0.139
600317.XSHG,营口港,2016-12-27,0.074
601009.XSHG,南京银行,2016-12-27,0.438
600252.XSHG,中恒集团,2016-12-27,0.142
000825.XSHE,太钢不锈,2016-12-27,0.1
000826.XSHE,启迪桑德,2016-12-27,0.178
600256.XSHG,广汇能源,2016-12-27,0.144
000709.XSHE,河钢股份,2016-12-27,0.143
000559.XSHE,万向钱潮,2016-12-27,0.174
000156.XSHE,华数传媒,2016-12-27,0.085
000157.XSHE,中联重科,2016-12-27,0.219
000623.XSHE,吉林敖东,2016-12-27,0.278
600827.XSHG,百联股份,2016-12-27,0.106
002450.XSHE,ST康得新,2016-12-27,0.464
600816.XSHG,安信信托,2016-12-27,0.216
600893.XSHG,航发动力,2016-12-27,0.285
600783.XSHG,鲁信创投,2016-12-27,0.079
601872.XSHG,招商轮船,2016-12-27,0.125
600089.XSHG,特变电工,2016-12-27,0.262
600895.XSHG,张江高科,2016-12-27,0.15
601117.XSHG,中国化学,2016-12-27,0.137
600085.XSHG,同仁堂,2016-12-27,0.197
000792.XSHE,盐湖股份,2016-12-27,0.158
600005.XSHG,武钢股份,2016-12-27,0.144
300027.XSHE,华谊兄弟,2016-12-27,0.252
600000.XSHG,浦发银行,2016-12-27,1.551
600648.XSHG,外高桥,2016-12-27,0.08
600649.XSHG,城投控股,2016-12-27,0.292
001979.XSHE,招商蛇口,2016-12-27,0.478
300124.XSHE,汇川技术,2016-12-27,0.21
600415.XSHG,小商品城,2016-12-27,0.237
601633.XSHG,长城汽车,2016-12-27,0.137
600008.XSHG,首创股份,2016-12-27,0.109
600009.XSHG,上海机场,2016-12-27,0.276
300144.XSHE,宋城演艺,2016-12-27,0.138
600066.XSHG,宇通客车,2016-12-27,0.292
002568.XSHE,百润股份,2016-12-27,0.041
600060.XSHG,海信电器,2016-12-27,0.148
600061.XSHG,国投资本,2016-12-27,0.195
000425.XSHE,徐工机械,2016-12-27,0.161
601988.XSHG,中国银行,2016-12-27,0.773
601989.XSHG,中国重工,2016-12-27,0.692
000738.XSHE,航发控制,2016-12-27,0.125
600958.XSHG,东方证券,2016-12-27,0.47
600068.XSHG,葛洲坝,2016-12-27,0.277
000423.XSHE,东阿阿胶,2016-12-27,0.331
600660.XSHG,福耀玻璃,2016-12-27,0.277
601225.XSHG,陕西煤业,2016-12-27,0.115
601866.XSHG,中远海发,2016-12-27,0.148
000630.XSHE,铜陵有色,2016-12-27,0.22
600998.XSHG,九州通,2016-12-27,0.071
601390.XSHG,中国中铁,2016-12-27,0.573
002152.XSHE,广电运通,2016-12-27,0.127
