,code,display_name,date,weight
0,000001.XSHE,深发展A,2011-08-05,0.77
1,000012.XSHE,南玻A,2011-08-05,0.41
2,000021.XSHE,长城开发,2011-08-05,0.1
3,000031.XSHE,中粮地产,2011-08-05,0.09
4,000059.XSHE,辽通化工,2011-08-05,0.13
5,000060.XSHG,中金岭南,2011-08-05,0.33
6,000061.XSHE,农产品,2011-08-05,0.16
7,000069.XSHE,华侨城A,2011-08-05,0.39
8,000338.XSHE,潍柴动力,2011-08-05,0.59
9,000402.XSHE,金融街,2011-08-05,0.31
10,000425.XSHE,徐工机械,2011-08-05,0.34
11,000527.XSHE,美的电器,2011-08-05,0.64
12,000528.XSHE,柳工,2011-08-05,0.25
13,000536.XSHE,华映科技,2011-08-05,0.06
14,000538.XSHE,云南白药,2011-08-05,0.32
15,000568.XSHE,泸州老窖,2011-08-05,0.61
16,000612.XSHE,焦作万方,2011-08-05,0.11
17,000623.XSHE,吉林敖东,2011-08-05,0.3
18,000625.XSHE,长安汽车,2011-08-05,0.16
19,000651.XSHE,格力电器,2011-08-05,0.81
20,000685.XSHE,中山公用,2011-08-05,0.05
21,000686.XSHE,东北证券,2011-08-05,0.09
22,000690.XSHE,宝新能源,2011-08-05,0.11
23,000718.XSHE,苏宁环球,2011-08-05,0.13
24,000725.XSHE,京东方A,2011-08-05,0.26
25,000729.XSHE,燕京啤酒,2011-08-05,0.19
26,000776.XSHE,广发证券,2011-08-05,0.61
27,000792.XSHE,盐湖股份,2011-08-05,0.65
28,000807.XSHE,云铝股份,2011-08-05,0.16
29,000825.XSHE,太钢不锈,2011-08-05,0.26
30,000858.XSHE,五粮液,2011-08-05,1.33
31,000876.XSHE,新希望,2011-08-05,0.15
32,000898.XSHE,鞍钢股份,2011-08-05,0.2
33,000933.XSHE,神火股份,2011-08-05,0.31
34,000951.XSHE,中国重汽,2011-08-05,0.1
35,000960.XSHE,锡业股份,2011-08-05,0.24
36,000961.XSHE,中南建设,2011-08-05,0.06
37,000969.XSHE,安泰科技,2011-08-05,0.19
38,000983.XSHE,西山煤电,2011-08-05,0.68
39,002001.XSHE,新和成,2011-08-05,0.19
40,002073.XSHE,软控股份,2011-08-05,0.28
41,002092.XSHE,中泰化学,2011-08-05,0.13
42,002122.XSHE,天马股份,2011-08-05,0.12
43,002142.XSHE,宁波银行,2011-08-05,0.22
44,002304.XSHE,洋河股份,2011-08-05,0.71
45,002310.XSHE,东方园林,2011-08-05,0.14
46,002399.XSHE,海普瑞,2011-08-05,0.1
47,002405.XSHE,四维图新,2011-08-05,0.05
48,002415.XSHE,海康威视,2011-08-05,0.09
49,002422.XSHE,科伦药业,2011-08-05,0.18
50,002493.XSHE,荣盛石化,2011-08-05,0.12
51,002500.XSHE,山西证券,2011-08-05,0.08
52,600009.XSHG,上海机场,2011-08-05,0.23
53,600010.XSHG,包钢股份,2011-08-05,0.34
54,600015.XSHG,华夏银行,2011-08-05,0.51
55,600016.XSHG,民生银行,2011-08-05,2.21
56,600019.XSHG,宝钢股份,2011-08-05,0.54
57,600026.XSHG,中海发展,2011-08-05,0.09
58,600030.XSHG,中信证券,2011-08-05,1.55
59,600036.XSHG,招商银行,2011-08-05,2.7
60,600037.XSHG,歌华有线,2011-08-05,0.12
61,600058.XSHG,五矿发展,2011-08-05,0.24
62,600066.XSHG,宇通客车,2011-08-05,0.16
63,600089.XSHG,特变电工,2011-08-05,0.57
64,600096.XSHG,云天化,2011-08-05,0.12
65,600100.XSHG,同方股份,2011-08-05,0.25
66,600108.XSHG,亚盛集团,2011-08-05,0.16
67,600109.XSHG,国金证券,2011-08-05,0.07
68,600115.XSHG,东方航空,2011-08-05,0.23
69,600118.XSHG,中国卫星,2011-08-05,0.15
70,600123.XSHG,兰花科创,2011-08-05,0.3
71,600125.XSHG,铁龙物流,2011-08-05,0.15
72,600143.XSHG,金发科技,2011-08-05,0.27
73,600153.XSHG,建发股份,2011-08-05,0.21
74,600161.XSHG,天坛生物,2011-08-05,0.09
75,600166.XSHG,福田汽车,2011-08-05,0.19
76,600169.XSHG,太原重工,2011-08-05,0.15
77,600177.XSHG,雅戈尔,2011-08-05,0.24
78,600183.XSHG,生益科技,2011-08-05,0.09
79,600188.XSHG,兖州煤业,2011-08-05,0.36
80,600216.XSHG,浙江医药,2011-08-05,0.17
81,600256.XSHG,广汇股份,2011-08-05,0.57
82,600266.XSHG,北京城建,2011-08-05,0.11
83,600271.XSHG,航天信息,2011-08-05,0.28
84,600276.XSHG,恒瑞医药,2011-08-05,0.33
85,600300.XSHG,维维股份,2011-08-05,0.09
86,600309.XSHG,烟台万华,2011-08-05,0.34
87,600312.XSHG,平高电气,2011-08-05,0.11
88,600316.XSHG,洪都航空,2011-08-05,0.18
89,600320.XSHG,振华重工,2011-08-05,0.2
90,600348.XSHG,阳泉煤业,2011-08-05,0.58
91,600362.XSHG,江西铜业,2011-08-05,0.53
92,600369.XSHG,西南证券,2011-08-05,0.1
93,600380.XSHG,健康元,2011-08-05,0.09
94,600395.XSHG,盘江股份,2011-08-05,0.21
95,600432.XSHG,吉恩镍业,2011-08-05,0.13
96,600456.XSHG,宝钛股份,2011-08-05,0.12
97,600497.XSHG,驰宏锌锗,2011-08-05,0.27
98,600500.XSHG,中化国际,2011-08-05,0.13
99,600508.XSHG,上海能源,2011-08-05,0.13
100,600517.XSHG,置信电气,2011-08-05,0.08
101,600518.XSHG,康美药业,2011-08-05,0.43
102,600528.XSHG,中铁二局,2011-08-05,0.1
103,600535.XSHG,天士力,2011-08-05,0.22
104,600547.XSHG,山东黄金,2011-08-05,0.65
105,600582.XSHG,天地科技,2011-08-05,0.16
106,600585.XSHG,海螺水泥,2011-08-05,0.96
107,600588.XSHG,用友软件,2011-08-05,0.17
108,600595.XSHG,中孚实业,2011-08-05,0.14
109,600598.XSHG,北大荒,2011-08-05,0.17
110,600600.XSHG,青岛啤酒,2011-08-05,0.24
111,600635.XSHG,大众公用,2011-08-05,0.13
112,600642.XSHG,申能股份,2011-08-05,0.24
113,600664.XSHG,哈药股份,2011-08-05,0.2
114,600690.XSHG,青岛海尔,2011-08-05,0.36
115,600694.XSHG,大商股份,2011-08-05,0.23
116,600703.XSHG,三安光电,2011-08-05,0.17
117,600737.XSHG,中粮屯河,2011-08-05,0.1
118,600741.XSHG,华域汽车,2011-08-05,0.2
119,600779.XSHG,水井坊,2011-08-05,0.15
120,600804.XSHG,鹏博士,2011-08-05,0.21
121,600808.XSHG,马钢股份,2011-08-05,0.14
122,600823.XSHG,世茂股份,2011-08-05,0.09
123,600832.XSHG,东方明珠,2011-08-05,0.2
124,600837.XSHG,海通证券,2011-08-05,1.25
125,600859.XSHG,王府井,2011-08-05,0.2
126,600863.XSHG,内蒙华电,2011-08-05,0.09
127,600875.XSHG,东方电气,2011-08-05,0.3
128,600879.XSHG,航天电子,2011-08-05,0.13
129,600887.XSHG,伊利股份,2011-08-05,0.58
130,600900.XSHG,长江电力,2011-08-05,0.6
131,600970.XSHG,中材国际,2011-08-05,0.19
132,600999.XSHG,招商证券,2011-08-05,0.55
133,601001.XSHG,大同煤业,2011-08-05,0.21
134,601006.XSHG,大秦铁路,2011-08-05,0.84
135,601018.XSHG,宁波港,2011-08-05,0.14
136,601098.XSHG,中南传媒,2011-08-05,0.1
137,601101.XSHG,昊华能源,2011-08-05,0.21
