code,display_name,date,weight
000413.XSHE,东旭光电,2017-01-06,0.229
000415.XSHE,渤海租赁,2017-01-06,0.144
002426.XSHE,胜利精密,2017-01-06,0.154
601009.XSHG,南京银行,2017-01-06,0.428
600252.XSHG,中恒集团,2017-01-06,0.138
002049.XSHE,紫光国微,2017-01-06,0.13
000826.XSHE,启迪桑德,2017-01-06,0.184
600256.XSHG,广汇能源,2017-01-06,0.159
000709.XSHE,河钢股份,2017-01-06,0.154
000559.XSHE,万向钱潮,2017-01-06,0.165
000156.XSHE,华数传媒,2017-01-06,0.112
000157.XSHE,中联重科,2017-01-06,0.217
002236.XSHE,大华股份,2017-01-06,0.215
000623.XSHE,吉林敖东,2017-01-06,0.241
600827.XSHG,百联股份,2017-01-06,0.125
002450.XSHE,ST康得新,2017-01-06,0.512
000555.XSHE,神州信息,2017-01-06,0.064
600498.XSHG,烽火通信,2017-01-06,0.143
600893.XSHG,航发动力,2017-01-06,0.277
600783.XSHG,鲁信创投,2017-01-06,0.073
601872.XSHG,招商轮船,2017-01-06,0.114
600089.XSHG,特变电工,2017-01-06,0.322
600895.XSHG,张江高科,2017-01-06,0.149
600085.XSHG,同仁堂,2017-01-06,0.187
000792.XSHE,盐湖股份,2017-01-06,0.154
600005.XSHG,武钢股份,2017-01-06,0.187
300027.XSHE,华谊兄弟,2017-01-06,0.2
600000.XSHG,浦发银行,2017-01-06,1.523
600648.XSHG,外高桥,2017-01-06,0.08
600649.XSHG,城投控股,2017-01-06,0.357
300124.XSHE,汇川技术,2017-01-06,0.213
600415.XSHG,小商品城,2017-01-06,0.256
601633.XSHG,长城汽车,2017-01-06,0.145
600008.XSHG,首创股份,2017-01-06,0.108
600009.XSHG,上海机场,2017-01-06,0.278
300144.XSHE,宋城演艺,2017-01-06,0.132
600066.XSHG,宇通客车,2017-01-06,0.283
002568.XSHE,百润股份,2017-01-06,0.039
600060.XSHG,海信电器,2017-01-06,0.146
600061.XSHG,国投资本,2017-01-06,0.188
000425.XSHE,徐工机械,2017-01-06,0.154
601988.XSHG,中国银行,2017-01-06,0.788
601989.XSHG,中国重工,2017-01-06,0.707
000738.XSHE,航发控制,2017-01-06,0.123
600958.XSHG,东方证券,2017-01-06,0.525
600068.XSHG,葛洲坝,2017-01-06,0.276
000423.XSHE,东阿阿胶,2017-01-06,0.306
601155.XSHG,新城控股,2017-01-06,0.115
300251.XSHE,光线传媒,2017-01-06,0.093
000630.XSHE,铜陵有色,2017-01-06,0.224
601390.XSHG,中国中铁,2017-01-06,0.717
002152.XSHE,广电运通,2017-01-06,0.117
601788.XSHG,光大证券,2017-01-06,0.339
601398.XSHG,工商银行,2017-01-06,1.033
601021.XSHG,春秋航空,2017-01-06,0.096
