code,display_name,date,weight
000413.XSHE,东旭光电,2017-02-17,0.203
000415.XSHE,渤海租赁,2017-02-17,0.137
002426.XSHE,胜利精密,2017-02-17,0.139
601009.XSHG,南京银行,2017-02-17,0.443
600252.XSHG,中恒集团,2017-02-17,0.14
002049.XSHE,紫光国微,2017-02-17,0.119
000826.XSHE,启迪桑德,2017-02-17,0.185
600256.XSHG,广汇能源,2017-02-17,0.145
000709.XSHE,河钢股份,2017-02-17,0.172
000559.XSHE,万向钱潮,2017-02-17,0.152
000156.XSHE,华数传媒,2017-02-17,0.106
000157.XSHE,中联重科,2017-02-17,0.212
002236.XSHE,大华股份,2017-02-17,0.211
000623.XSHE,吉林敖东,2017-02-17,0.222
600827.XSHG,百联股份,2017-02-17,0.129
002450.XSHE,ST康得新,2017-02-17,0.469
000555.XSHE,神州信息,2017-02-17,0.059
600498.XSHG,烽火通信,2017-02-17,0.138
600893.XSHG,航发动力,2017-02-17,0.287
600783.XSHG,鲁信创投,2017-02-17,0.077
601872.XSHG,招商轮船,2017-02-17,0.114
600089.XSHG,特变电工,2017-02-17,0.324
600895.XSHG,张江高科,2017-02-17,0.143
600085.XSHG,同仁堂,2017-02-17,0.177
000792.XSHE,盐湖股份,2017-02-17,0.146
600005.XSHG,武钢股份,2017-02-17,0.198
300027.XSHE,华谊兄弟,2017-02-17,0.186
600000.XSHG,浦发银行,2017-02-17,1.534
600648.XSHG,外高桥,2017-02-17,0.08
600649.XSHG,城投控股,2017-02-17,0.348
300124.XSHE,汇川技术,2017-02-17,0.21
600415.XSHG,小商品城,2017-02-17,0.232
601633.XSHG,长城汽车,2017-02-17,0.148
600008.XSHG,首创股份,2017-02-17,0.107
600009.XSHG,上海机场,2017-02-17,0.281
300144.XSHE,宋城演艺,2017-02-17,0.127
600066.XSHG,宇通客车,2017-02-17,0.285
002568.XSHE,百润股份,2017-02-17,0.038
600060.XSHG,海信电器,2017-02-17,0.145
600061.XSHG,国投资本,2017-02-17,0.183
000425.XSHE,徐工机械,2017-02-17,0.15
601988.XSHG,中国银行,2017-02-17,0.8
601989.XSHG,中国重工,2017-02-17,0.744
000738.XSHE,航发控制,2017-02-17,0.124
600958.XSHG,东方证券,2017-02-17,0.502
600068.XSHG,葛洲坝,2017-02-17,0.29
000423.XSHE,东阿阿胶,2017-02-17,0.302
601155.XSHG,新城控股,2017-02-17,0.123
300251.XSHE,光线传媒,2017-02-17,0.099
000630.XSHE,铜陵有色,2017-02-17,0.232
601390.XSHG,中国中铁,2017-02-17,0.7
002152.XSHE,广电运通,2017-02-17,0.112
601788.XSHG,光大证券,2017-02-17,0.331
601398.XSHG,工商银行,2017-02-17,1.052
601021.XSHG,春秋航空,2017-02-17,0.094
600153.XSHG,建发股份,2017-02-17,0.191
600150.XSHG,中国船舶,2017-02-17,0.205
601866.XSHG,中远海发,2017-02-17,0.135
