code,display_name,date,weight
000413.XSHE,东旭光电,2016-11-10,0.278
000415.XSHE,渤海租赁,2016-11-10,0.148
600317.XSHG,营口港,2016-11-10,0.076
601009.XSHG,南京银行,2016-11-10,0.423
600252.XSHG,中恒集团,2016-11-10,0.139
000825.XSHE,太钢不锈,2016-11-10,0.1
000826.XSHE,启迪桑德,2016-11-10,0.198
600256.XSHG,广汇能源,2016-11-10,0.147
000709.XSHE,河钢股份,2016-11-10,0.147
000559.XSHE,万向钱潮,2016-11-10,0.187
000156.XSHE,华数传媒,2016-11-10,0.091
000157.XSHE,中联重科,2016-11-10,0.222
000623.XSHE,吉林敖东,2016-11-10,0.214
600827.XSHG,百联股份,2016-11-10,0.11
002450.XSHE,ST康得新,2016-11-10,0.481
600816.XSHG,安信信托,2016-11-10,0.225
600893.XSHG,航发动力,2016-11-10,0.302
600783.XSHG,鲁信创投,2016-11-10,0.081
601872.XSHG,招商轮船,2016-11-10,0.126
600089.XSHG,特变电工,2016-11-10,0.255
600895.XSHG,张江高科,2016-11-10,0.158
601117.XSHG,中国化学,2016-11-10,0.131
600085.XSHG,同仁堂,2016-11-10,0.191
000792.XSHE,盐湖股份,2016-11-10,0.156
600005.XSHG,武钢股份,2016-11-10,0.14
300027.XSHE,华谊兄弟,2016-11-10,0.267
600000.XSHG,浦发银行,2016-11-10,1.559
600648.XSHG,外高桥,2016-11-10,0.083
600649.XSHG,城投控股,2016-11-10,0.3
001979.XSHE,招商蛇口,2016-11-10,0.443
300124.XSHE,汇川技术,2016-11-10,0.218
600415.XSHG,小商品城,2016-11-10,0.229
601633.XSHG,长城汽车,2016-11-10,0.141
600008.XSHG,首创股份,2016-11-10,0.113
600009.XSHG,上海机场,2016-11-10,0.289
300144.XSHE,宋城演艺,2016-11-10,0.159
600066.XSHG,宇通客车,2016-11-10,0.317
002568.XSHE,百润股份,2016-11-10,0.048
600060.XSHG,海信电器,2016-11-10,0.149
600061.XSHG,国投资本,2016-11-10,0.198
000425.XSHE,徐工机械,2016-11-10,0.154
601988.XSHG,中国银行,2016-11-10,0.792
601989.XSHG,中国重工,2016-11-10,0.663
000738.XSHE,航发控制,2016-11-10,0.139
600958.XSHG,东方证券,2016-11-10,0.467
600068.XSHG,葛洲坝,2016-11-10,0.263
000423.XSHE,东阿阿胶,2016-11-10,0.325
600660.XSHG,福耀玻璃,2016-11-10,0.276
601225.XSHG,陕西煤业,2016-11-10,0.145
601866.XSHG,中远海发,2016-11-10,0.145
000630.XSHE,铜陵有色,2016-11-10,0.202
600998.XSHG,九州通,2016-11-10,0.081
601390.XSHG,中国中铁,2016-11-10,0.521
002152.XSHE,广电运通,2016-11-10,0.135
601788.XSHG,光大证券,2016-11-10,0.219
601398.XSHG,工商银行,2016-11-10,1.191
601021.XSHG,春秋航空,2016-11-10,0.115
600153.XSHG,建发股份,2016-11-10,0.209
600150.XSHG,中国船舶,2016-11-10,0.172
600098.XSHG,广州发展,2016-11-10,0.075
600718.XSHG,东软集团,2016-11-10,0.198
600157.XSHG,永泰能源,2016-11-10,0.175
300315.XSHE,掌趣科技,2016-11-10,0.204
000027.XSHE,深圳能源,2016-11-10,0.089
600867.XSHG,通化东宝,2016-11-10,0.25
601901.XSHG,方正证券,2016-11-10,0.342
600863.XSHG,内蒙华电,2016-11-10,0.102
600100.XSHG,同方股份,2016-11-10,0.276
600398.XSHG,海澜之家,2016-11-10,0.164
600795.XSHG,国电电力,2016-11-10,0.393
600011.XSHG,华能国际,2016-11-10,0.333
600010.XSHG,包钢股份,2016-11-10,0.304
