,code,display_name,date,weight
0,002299.XSHE,圣农发展,2012-01-31,0.106
1,002344.XSHE,海宁皮城,2012-01-31,0.073
2,002378.XSHE,章源钨业,2012-01-31,0.044
3,002431.XSHE,棕榈园林,2012-01-31,0.07
4,600160.XSHG,巨化股份,2012-01-31,0.156
5,600259.XSHG,广晟有色,2012-01-31,0.139
6,600498.XSHG,烽火通信,2012-01-31,0.125
7,600783.XSHG,鲁信创投,2012-01-31,0.08199999999999999
8,601099.XSHG,太平洋,2012-01-31,0.066
9,601992.XSHG,金隅股份,2012-01-31,0.112
10,601991.XSHG,大唐发电,2012-01-31,0.219
11,601258.XSHG,庞大集团,2012-01-31,0.07
12,601233.XSHG,桐昆股份,2012-01-31,0.079
13,601216.XSHG,内蒙君正,2012-01-31,0.042
14,600873.XSHG,梅花集团,2012-01-31,0.076
15,600770.XSHG,综艺股份,2012-01-31,0.132
16,600372.XSHG,中航电子,2012-01-31,0.128
17,600252.XSHG,中恒集团,2012-01-31,0.14400000000000002
18,600098.XSHG,广州控股,2012-01-31,0.08900000000000001
19,002603.XSHE,以岭药业,2012-01-31,0.057
20,002594.XSHE,比亚迪,2012-01-31,0.04
21,000581.XSHE,威孚高科,2012-01-31,0.244
22,000629.XSHE,攀钢钒钛,2012-01-31,0.409
23,002038.XSHE,双鹭药业,2012-01-31,0.129
24,600000.XSHG,浦发银行,2012-01-31,2.175
25,600005.XSHG,武钢股份,2012-01-31,0.256
26,600008.XSHG,首创股份,2012-01-31,0.121
27,600009.XSHG,上海机场,2012-01-31,0.254
28,600010.XSHG,包钢股份,2012-01-31,0.264
29,600015.XSHG,华夏银行,2012-01-31,0.86
30,600016.XSHG,民生银行,2012-01-31,3.056
31,600019.XSHG,宝钢股份,2012-01-31,0.564
32,600026.XSHG,中海发展,2012-01-31,0.083
33,600028.XSHG,中国石化,2012-01-31,0.6809999999999999
34,600029.XSHG,南方航空,2012-01-31,0.223
35,600030.XSHG,中信证券,2012-01-31,1.5519999999999998
36,600031.XSHG,三一重工,2012-01-31,0.91
37,600036.XSHG,招商银行,2012-01-31,3.297
38,600037.XSHG,歌华有线,2012-01-31,0.11
39,600048.XSHG,保利地产,2012-01-31,0.79
40,600050.XSHG,中国联通,2012-01-31,0.872
41,600058.XSHG,五矿发展,2012-01-31,0.213
42,600062.XSHG,双鹤药业,2012-01-31,0.098
43,600066.XSHG,宇通客车,2012-01-31,0.189
44,600068.XSHG,葛洲坝,2012-01-31,0.35100000000000003
45,600085.XSHG,同仁堂,2012-01-31,0.189
46,600089.XSHG,特变电工,2012-01-31,0.45
47,600096.XSHG,云天化,2012-01-31,0.087
48,600100.XSHG,同方股份,2012-01-31,0.336
49,600104.XSHG,上汽集团,2012-01-31,0.701
50,600108.XSHG,亚盛集团,2012-01-31,0.141
51,600109.XSHG,国金证券,2012-01-31,0.065
52,600111.XSHG,包钢稀土,2012-01-31,0.713
53,600118.XSHG,中国卫星,2012-01-31,0.131
54,600123.XSHG,兰花科创,2012-01-31,0.29100000000000004
55,600125.XSHG,铁龙物流,2012-01-31,0.162
56,600132.XSHG,重庆啤酒,2012-01-31,0.14
57,600143.XSHG,金发科技,2012-01-31,0.22
58,600150.XSHG,中国船舶,2012-01-31,0.252
59,600151.XSHG,航天机电,2012-01-31,0.07
60,600153.XSHG,建发股份,2012-01-31,0.198
61,600161.XSHG,天坛生物,2012-01-31,0.078
62,600166.XSHG,福田汽车,2012-01-31,0.203
63,600169.XSHG,太原重工,2012-01-31,0.114
64,600170.XSHG,上海建工,2012-01-31,0.068
65,600177.XSHG,雅戈尔,2012-01-31,0.274
66,600183.XSHG,生益科技,2012-01-31,0.086
67,600188.XSHG,兖州煤业,2012-01-31,0.302
68,600196.XSHG,复星医药,2012-01-31,0.208
69,600208.XSHG,新湖中宝,2012-01-31,0.133
70,600216.XSHG,浙江医药,2012-01-31,0.117
71,600219.XSHG,南山铝业,2012-01-31,0.175
72,600221.XSHG,海南航空,2012-01-31,0.116
73,600256.XSHG,广汇股份,2012-01-31,0.509
74,600266.XSHG,北京城建,2012-01-31,0.11
75,600271.XSHG,航天信息,2012-01-31,0.224
76,600307.XSHG,酒钢宏兴,2012-01-31,0.069
77,600309.XSHG,烟台万华,2012-01-31,0.311
78,600316.XSHG,洪都航空,2012-01-31,0.142
79,600320.XSHG,振华重工,2012-01-31,0.182
80,600331.XSHG,宏达股份,2012-01-31,0.161
81,600348.XSHG,阳泉煤业,2012-01-31,0.473
82,600352.XSHG,浙江龙盛,2012-01-31,0.133
83,600362.XSHG,江西铜业,2012-01-31,0.445
84,600369.XSHG,西南证券,2012-01-31,0.172
85,600376.XSHG,首开股份,2012-01-31,0.152
86,600380.XSHG,健康元,2012-01-31,0.063
87,600383.XSHG,金地集团,2012-01-31,0.499
88,600395.XSHG,盘江股份,2012-01-31,0.171
89,600415.XSHG,小商品城,2012-01-31,0.225
90,600418.XSHG,江淮汽车,2012-01-31,0.115
91,600428.XSHG,中远航运,2012-01-31,0.077
92,600432.XSHG,吉恩镍业,2012-01-31,0.119
93,600456.XSHG,宝钛股份,2012-01-31,0.091
94,600489.XSHG,中金黄金,2012-01-31,0.466
95,600497.XSHG,驰宏锌锗,2012-01-31,0.217
96,600500.XSHG,中化国际,2012-01-31,0.103
97,600508.XSHG,上海能源,2012-01-31,0.124
98,600516.XSHG,方大炭素,2012-01-31,0.141
99,600518.XSHG,康美药业,2012-01-31,0.387
100,600519.XSHG,贵州茅台,2012-01-31,1.631
101,600528.XSHG,中铁二局,2012-01-31,0.08199999999999999
102,600547.XSHG,山东黄金,2012-01-31,0.523
103,600549.XSHG,厦门钨业,2012-01-31,0.203
104,600550.XSHG,天威保变,2012-01-31,0.162
105,600583.XSHG,海油工程,2012-01-31,0.234
106,600585.XSHG,海螺水泥,2012-01-31,0.732
107,600588.XSHG,用友软件,2012-01-31,0.141
108,600595.XSHG,中孚实业,2012-01-31,0.104
109,600598.XSHG,北大荒,2012-01-31,0.13
110,600600.XSHG,青岛啤酒,2012-01-31,0.232
111,600635.XSHG,大众公用,2012-01-31,0.131
112,600642.XSHG,申能股份,2012-01-31,0.271
113,600649.XSHG,城投控股,2012-01-31,0.151
114,600655.XSHG,豫园商城,2012-01-31,0.221
