,code,display_name,date,weight
0,600362.XSHG,江西铜业,2011-02-10,0.59
1,600369.XSHG,西南证券,2011-02-10,0.09
2,600380.XSHG,健康元,2011-02-10,0.12
3,600395.XSHG,盘江股份,2011-02-10,0.18
4,600432.XSHG,吉恩镍业,2011-02-10,0.15
5,600456.XSHG,宝钛股份,2011-02-10,0.1
6,600497.XSHG,驰宏锌锗,2011-02-10,0.25
7,600500.XSHG,中化国际,2011-02-10,0.17
8,600508.XSHG,上海能源,2011-02-10,0.13
9,600517.XSHG,置信电气,2011-02-10,0.1
10,600518.XSHG,康美药业,2011-02-10,0.45
11,600528.XSHG,中铁二局,2011-02-10,0.14
12,600535.XSHG,天士力,2011-02-10,0.17
13,600547.XSHG,山东黄金,2011-02-10,0.59
14,600582.XSHG,天地科技,2011-02-10,0.16
15,600585.XSHG,海螺水泥,2011-02-10,0.73
16,600588.XSHG,用友软件,2011-02-10,0.16
17,600595.XSHG,中孚实业,2011-02-10,0.15
18,600597.XSHG,光明乳业,2011-02-10,0.08
19,600598.XSHG,北大荒,2011-02-10,0.2
20,600600.XSHG,青岛啤酒,2011-02-10,0.2
21,600611.XSHG,大众交通,2011-02-10,0.09
22,600635.XSHG,大众公用,2011-02-10,0.16
23,600642.XSHG,申能股份,2011-02-10,0.26
24,600657.XSHG,信达地产,2011-02-10,0.05
25,600663.XSHG,陆家嘴,2011-02-10,0.12
26,600664.XSHG,哈药股份,2011-02-10,0.31
27,600690.XSHG,青岛海尔,2011-02-10,0.4
28,600694.XSHG,大商股份,2011-02-10,0.24
29,600703.XSHG,三安光电,2011-02-10,0.23
30,600737.XSHG,中粮屯河,2011-02-10,0.12
31,600741.XSHG,华域汽车,2011-02-10,0.24
32,600779.XSHG,水井坊,2011-02-10,0.13
33,600804.XSHG,鹏博士,2011-02-10,0.11
34,600808.XSHG,马钢股份,2011-02-10,0.16
35,600823.XSHG,世茂股份,2011-02-10,0.08
36,600832.XSHG,东方明珠,2011-02-10,0.24
37,600837.XSHG,海通证券,2011-02-10,0.85
38,600863.XSHG,内蒙华电,2011-02-10,0.12
39,600875.XSHG,东方电气,2011-02-10,0.42
40,600879.XSHG,航天电子,2011-02-10,0.15
41,600887.XSHG,伊利股份,2011-02-10,0.54
42,600900.XSHG,长江电力,2011-02-10,0.7
43,600970.XSHG,中材国际,2011-02-10,0.25
44,600999.XSHG,招商证券,2011-02-10,0.24
45,601001.XSHG,大同煤业,2011-02-10,0.23
46,601006.XSHG,大秦铁路,2011-02-10,0.92
47,601099.XSHG,太平洋,2011-02-10,0.06
48,601101.XSHG,昊华能源,2011-02-10,0.11
49,601107.XSHG,四川成渝,2011-02-10,0.08
50,601111.XSHG,中国国航,2011-02-10,0.35
51,601158.XSHG,重庆水务,2011-02-10,0.16
52,601166.XSHG,兴业银行,2011-02-10,1.99
53,601168.XSHG,西部矿业,2011-02-10,0.51
54,601169.XSHG,北京银行,2011-02-10,0.93
55,601179.XSHG,中国西电,2011-02-10,0.2
56,601268.XSHG,二重重装,2011-02-10,0.1
57,601288.XSHG,农业银行,2011-02-10,0.49
58,601299.XSHG,中国北车,2011-02-10,0.54
59,601328.XSHG,交通银行,2011-02-10,2.11
60,601333.XSHG,广深铁路,2011-02-10,0.19
61,601369.XSHG,陕鼓动力,2011-02-10,0.09
62,601398.XSHG,工商银行,2011-02-10,1.19
63,601600.XSHG,中国铝业,2011-02-10,0.37
64,601601.XSHG,中国太保,2011-02-10,1.29
65,601618.XSHG,中国中冶,2011-02-10,0.36
66,601666.XSHG,平煤股份,2011-02-10,0.32
67,601668.XSHG,中国建筑,2011-02-10,0.8
68,601688.XSHG,华泰证券,2011-02-10,0.28
69,601699.XSHG,潞安环能,2011-02-10,0.45
