code,display_name,date,weight
600166.XSHG,福田汽车,2015-08-14,0.111
601179.XSHG,中国西电,2015-08-14,0.174
002500.XSHE,山西证券,2015-08-14,0.176
601788.XSHG,光大证券,2015-08-14,0.301
600518.XSHG,康美药业,2015-08-14,0.552
600519.XSHG,贵州茅台,2015-08-14,1.051
601998.XSHG,中信银行,2015-08-14,0.245
000858.XSHE,五粮液,2015-08-14,0.494
600516.XSHG,方大炭素,2015-08-14,0.114
000729.XSHE,燕京啤酒,2015-08-14,0.126
600221.XSHG,海航控股,2015-08-14,0.317
600028.XSHG,中国石化,2015-08-14,0.638
000728.XSHE,国元证券,2015-08-14,0.268
000166.XSHE,申万宏源,2015-08-14,0.598
000503.XSHE,国新健康,2015-08-14,0.26
002310.XSHE,东方园林,2015-08-14,0.195
600188.XSHG,兖州煤业,2015-08-14,0.041
601699.XSHG,潞安环能,2015-08-14,0.083
000581.XSHE,威孚高科,2015-08-14,0.151
002465.XSHE,海格通信,2015-08-14,0.293
000060.XSHE,中金岭南,2015-08-14,0.181
000061.XSHE,农产品,2015-08-14,0.133
000776.XSHE,广发证券,2015-08-14,0.558
000063.XSHE,中兴通讯,2015-08-14,0.477
000778.XSHE,新兴铸管,2015-08-14,0.286
600588.XSHG,用友网络,2015-08-14,0.278
000069.XSHE,华侨城A,2015-08-14,0.346
002241.XSHE,歌尔股份,2015-08-14,0.229
601669.XSHG,中国电建,2015-08-14,0.41
601668.XSHG,中国建筑,2015-08-14,1.056
601106.XSHG,中国一重,2015-08-14,0.271
300002.XSHE,神州泰岳,2015-08-14,0.179
000333.XSHE,美的集团,2015-08-14,0.707
600642.XSHG,申能股份,2015-08-14,0.192
300058.XSHE,蓝色光标,2015-08-14,0.179
300059.XSHE,东方财富,2015-08-14,0.593
000100.XSHE,TCL集团,2015-08-14,0.417
002146.XSHE,荣盛发展,2015-08-14,0.151
600118.XSHG,中国卫星,2015-08-14,0.356
601969.XSHG,海南矿业,2015-08-14,0.033
600115.XSHG,东方航空,2015-08-14,0.356
601216.XSHG,君正集团,2015-08-14,0.137
600111.XSHG,北方稀土,2015-08-14,0.312
601929.XSHG,吉视传媒,2015-08-14,0.142
600038.XSHG,中直股份,2015-08-14,0.142
600332.XSHG,白云山,2015-08-14,0.161
601899.XSHG,紫金矿业,2015-08-14,0.385
002304.XSHE,洋河股份,2015-08-14,0.288
600031.XSHG,三一重工,2015-08-14,0.293
600030.XSHG,中信证券,2015-08-14,1.655
002142.XSHE,宁波银行,2015-08-14,0.26
002081.XSHE,金螳螂,2015-08-14,0.197
601727.XSHG,上海电气,2015-08-14,0.396
000800.XSHE,一汽轿车,2015-08-14,0.135
600036.XSHG,招商银行,2015-08-14,2.887
600029.XSHG,南方航空,2015-08-14,0.415
600804.XSHG,鹏博士,2015-08-14,0.267
000883.XSHE,湖北能源,2015-08-14,0.161
600837.XSHG,海通证券,2015-08-14,1.408
000768.XSHE,中航飞机,2015-08-14,0.48
600839.XSHG,四川长虹,2015-08-14,0.281
601288.XSHG,农业银行,2015-08-14,0.921
600875.XSHG,东方电气,2015-08-14,0.194
601818.XSHG,光大银行,2015-08-14,0.914
002202.XSHE,金风科技,2015-08-14,0.26
600170.XSHG,上海建工,2015-08-14,0.164
601111.XSHG,中国国航,2015-08-14,0.304
600535.XSHG,天士力,2015-08-14,0.278
002353.XSHE,杰瑞股份,2015-08-14,0.215
600309.XSHG,万华化学,2015-08-14,0.225
600741.XSHG,华域汽车,2015-08-14,0.178
601688.XSHG,华泰证券,2015-08-14,0.641
601118.XSHG,海南橡胶,2015-08-14,0.094
002653.XSHE,海思科,2015-08-14,0.054
600583.XSHG,海油工程,2015-08-14,0.26
601958.XSHG,金钼股份,2015-08-14,0.088
002399.XSHE,海普瑞,2015-08-14,0.065
000970.XSHE,中科三环,2015-08-14,0.145
000878.XSHE,云南铜业,2015-08-14,0.175
600109.XSHG,国金证券,2015-08-14,0.306
600108.XSHG,亚盛集团,2015-08-14,0.123
601618.XSHG,中国中冶,2015-08-14,0.342
000425.XSHE,徐工机械,2015-08-14,0.158
600104.XSHG,上汽集团,2015-08-14,0.644
600348.XSHG,阳泉煤业,2015-08-14,0.082
000876.XSHE,新希望,2015-08-14,0.192
601328.XSHG,交通银行,2015-08-14,1.358
000402.XSHE,金融街,2015-08-14,0.247
000651.XSHE,格力电器,2015-08-14,1.086
601888.XSHG,中国国旅,2015-08-14,0.245
601333.XSHG,广深铁路,2015-08-14,0.193
601555.XSHG,东吴证券,2015-08-14,0.232
002410.XSHE,广联达,2015-08-14,0.172
600027.XSHG,华电国际,2015-08-14,0.174
000895.XSHE,双汇发展,2015-08-14,0.195
603000.XSHG,人民网,2015-08-14,0.125
601800.XSHG,中国交建,2015-08-14,0.223
000568.XSHE,泸州老窖,2015-08-14,0.176
002385.XSHE,大北农,2015-08-14,0.224
300017.XSHE,网宿科技,2015-08-14,0.266
000712.XSHE,锦龙股份,2015-08-14,0.099
601018.XSHG,宁波港,2015-08-14,0.311
601808.XSHG,中海油服,2015-08-14,0.119
002294.XSHE,信立泰,2015-08-14,0.095
000898.XSHE,鞍钢股份,2015-08-14,0.107
600489.XSHG,中金黄金,2015-08-14,0.139
600886.XSHG,国投电力,2015-08-14,0.51
600887.XSHG,伊利股份,2015-08-14,1.07
000002.XSHE,万科A,2015-08-14,1.391
601117.XSHG,中国化学,2015-08-14,0.153
000001.XSHE,平安银行,2015-08-14,0.715
600633.XSHG,浙数文化,2015-08-14,0.101
300133.XSHE,华策影视,2015-08-14,0.135
600739.XSHG,辽宁成大,2015-08-14,0.196
600637.XSHG,东方明珠,2015-08-14,0.475
600485.XSHG,信威集团,2015-08-14,0.056
000009.XSHE,中国宝安,2015-08-14,0.138
000960.XSHE,锡业股份,2015-08-14,0.103
000963.XSHE,华东医药,2015-08-14,0.157
601336.XSHG,新华保险,2015-08-14,0.363
300104.XSHE,乐视网,2015-08-14,0.463
600406.XSHG,国电南瑞,2015-08-14,0.247
002456.XSHE,欧菲光,2015-08-14,0.172
600585.XSHG,海螺水泥,2015-08-14,0.377
601607.XSHG,上海医药,2015-08-14,0.199
601601.XSHG,中国太保,2015-08-14,0.792
601600.XSHG,中国铝业,2015-08-14,0.277
600827.XSHG,百联股份,2015-08-14,0.137
