,code,display_name,date,weight
0,601288.XSHG,农业银行,2012-04-16,1.094
1,601688.XSHG,华泰证券,2012-04-16,0.338
2,600999.XSHG,招商证券,2012-04-16,0.602
3,002304.XSHE,洋河股份,2012-04-16,0.857
4,601989.XSHG,中国重工,2012-04-16,0.518
5,601299.XSHG,中国北车,2012-04-16,0.35
6,601179.XSHG,中国西电,2012-04-16,0.136
7,601117.XSHG,中国化学,2012-04-16,0.262
8,601888.XSHG,中国国旅,2012-04-16,0.15
9,600863.XSHG,内蒙华电,2012-04-16,0.128
10,601607.XSHG,上海医药,2012-04-16,0.174
11,000961.XSHE,中南建设,2012-04-16,0.079
12,600000.XSHG,浦发银行,2012-04-16,2.039
13,600005.XSHG,武钢股份,2012-04-16,0.237
14,600008.XSHG,首创股份,2012-04-16,0.113
15,600009.XSHG,上海机场,2012-04-16,0.256
16,600010.XSHG,包钢股份,2012-04-16,0.321
17,600015.XSHG,华夏银行,2012-04-16,0.753
18,600016.XSHG,民生银行,2012-04-16,2.897
19,600019.XSHG,宝钢股份,2012-04-16,0.508
20,600026.XSHG,中海发展,2012-04-16,0.078
21,600028.XSHG,中国石化,2012-04-16,0.626
22,600029.XSHG,南方航空,2012-04-16,0.196
23,600030.XSHG,中信证券,2012-04-16,1.825
24,600031.XSHG,三一重工,2012-04-16,0.857
25,600036.XSHG,招商银行,2012-04-16,2.963
26,600037.XSHG,歌华有线,2012-04-16,0.106
27,600048.XSHG,保利地产,2012-04-16,0.86
28,600050.XSHG,中国联通,2012-04-16,0.728
29,600058.XSHG,五矿发展,2012-04-16,0.226
30,600062.XSHG,华润双鹤,2012-04-16,0.104
31,600066.XSHG,宇通客车,2012-04-16,0.255
32,600068.XSHG,葛洲坝,2012-04-16,0.319
33,600085.XSHG,同仁堂,2012-04-16,0.18600000000000005
34,600089.XSHG,特变电工,2012-04-16,0.416
35,600096.XSHG,云天化,2012-04-16,0.08900000000000001
36,600100.XSHG,同方股份,2012-04-16,0.307
37,600104.XSHG,上汽集团,2012-04-16,0.685
38,600108.XSHG,亚盛集团,2012-04-16,0.16
39,600109.XSHG,国金证券,2012-04-16,0.07400000000000001
40,600111.XSHG,包钢稀土,2012-04-16,1.02
41,600118.XSHG,中国卫星,2012-04-16,0.126
42,600123.XSHG,兰花科创,2012-04-16,0.309
43,600125.XSHG,铁龙物流,2012-04-16,0.162
44,600132.XSHG,重庆啤酒,2012-04-16,0.175
45,600143.XSHG,金发科技,2012-04-16,0.275
46,600150.XSHG,中国船舶,2012-04-16,0.279
47,600151.XSHG,航天机电,2012-04-16,0.075
48,600153.XSHG,建发股份,2012-04-16,0.217
49,600161.XSHG,天坛生物,2012-04-16,0.076
50,600166.XSHG,福田汽车,2012-04-16,0.222
51,600169.XSHG,太原重工,2012-04-16,0.111
52,600170.XSHG,上海建工,2012-04-16,0.08900000000000001
53,600177.XSHG,雅戈尔,2012-04-16,0.267
54,600183.XSHG,生益科技,2012-04-16,0.095
55,600188.XSHG,兖州煤业,2012-04-16,0.278
56,600196.XSHG,复星医药,2012-04-16,0.219
57,600208.XSHG,新湖中宝,2012-04-16,0.158
58,600216.XSHG,浙江医药,2012-04-16,0.12
59,600219.XSHG,南山铝业,2012-04-16,0.172
60,600221.XSHG,海南航空,2012-04-16,0.111
61,600256.XSHG,广汇股份,2012-04-16,0.5870000000000001
62,600266.XSHG,北京城建,2012-04-16,0.129
63,600271.XSHG,航天信息,2012-04-16,0.222
64,600307.XSHG,酒钢宏兴,2012-04-16,0.067
65,600309.XSHG,烟台万华,2012-04-16,0.301
66,600316.XSHG,洪都航空,2012-04-16,0.134
67,600320.XSHG,振华重工,2012-04-16,0.166
68,600331.XSHG,宏达股份,2012-04-16,0.147
69,600348.XSHG,阳泉煤业,2012-04-16,0.453
70,600352.XSHG,浙江龙盛,2012-04-16,0.133
71,600362.XSHG,江西铜业,2012-04-16,0.414
72,600369.XSHG,西南证券,2012-04-16,0.174
73,600376.XSHG,首开股份,2012-04-16,0.187
74,600380.XSHG,健康元,2012-04-16,0.063
75,600383.XSHG,金地集团,2012-04-16,0.5670000000000001
76,600395.XSHG,盘江股份,2012-04-16,0.199
77,600415.XSHG,小商品城,2012-04-16,0.217
78,600418.XSHG,江淮汽车,2012-04-16,0.122
79,600428.XSHG,中远航运,2012-04-16,0.08199999999999999
80,600432.XSHG,吉恩镍业,2012-04-16,0.118
81,600456.XSHG,宝钛股份,2012-04-16,0.095
82,600489.XSHG,中金黄金,2012-04-16,0.447
83,600497.XSHG,驰宏锌锗,2012-04-16,0.213
84,600500.XSHG,中化国际,2012-04-16,0.106
85,600508.XSHG,上海能源,2012-04-16,0.121
86,600516.XSHG,方大炭素,2012-04-16,0.141
87,600518.XSHG,康美药业,2012-04-16,0.415
88,600519.XSHG,贵州茅台,2012-04-16,1.777
89,600528.XSHG,中铁二局,2012-04-16,0.075
90,600547.XSHG,山东黄金,2012-04-16,0.471
91,600549.XSHG,厦门钨业,2012-04-16,0.241
92,600550.XSHG,天威保变,2012-04-16,0.145
93,600583.XSHG,海油工程,2012-04-16,0.222
94,600585.XSHG,海螺水泥,2012-04-16,0.6890000000000001
95,600588.XSHG,用友软件,2012-04-16,0.166
96,600595.XSHG,中孚实业,2012-04-16,0.099
97,600598.XSHG,北大荒,2012-04-16,0.121
98,600600.XSHG,青岛啤酒,2012-04-16,0.243
99,600635.XSHG,大众公用,2012-04-16,0.14400000000000002
100,600642.XSHG,申能股份,2012-04-16,0.254
101,600649.XSHG,城投控股,2012-04-16,0.16
102,600655.XSHG,豫园商城,2012-04-16,0.202
103,600660.XSHG,福耀玻璃,2012-04-16,0.265
104,600664.XSHG,哈药股份,2012-04-16,0.138
105,600674.XSHG,川投能源,2012-04-16,0.128
106,600690.XSHG,青岛海尔,2012-04-16,0.35600000000000004
107,600694.XSHG,大商股份,2012-04-16,0.182
108,600718.XSHG,东软集团,2012-04-16,0.129
109,600737.XSHG,中粮屯河,2012-04-16,0.07400000000000001
110,600739.XSHG,辽宁成大,2012-04-16,0.491
111,600741.XSHG,华域汽车,2012-04-16,0.217
112,600779.XSHG,水井坊,2012-04-16,0.159
113,600795.XSHG,国电电力,2012-04-16,0.399
114,600804.XSHG,鹏博士,2012-04-16,0.175
115,600808.XSHG,马钢股份,2012-04-16,0.121
116,600809.XSHG,山西汾酒,2012-04-16,0.185
117,600811.XSHG,东方集团,2012-04-16,0.162
118,600812.XSHG,华北制药,2012-04-16,0.102
119,600832.XSHG,东方明珠,2012-04-16,0.192
120,600837.XSHG,海通证券,2012-04-16,1.692
121,600839.XSHG,四川长虹,2012-04-16,0.177
122,600875.XSHG,东方电气,2012-04-16,0.294
123,600879.XSHG,航天电子,2012-04-16,0.111
124,600881.XSHG,亚泰集团,2012-04-16,0.227
125,600895.XSHG,张江高科,2012-04-16,0.134
126,600900.XSHG,长江电力,2012-04-16,0.643
127,600970.XSHG,中材国际,2012-04-16,0.142
128,600997.XSHG,开滦股份,2012-04-16,0.15
129,601001.XSHG,大同煤业,2012-04-16,0.175
130,601006.XSHG,大秦铁路,2012-04-16,0.8859999999999999
131,601009.XSHG,南京银行,2012-04-16,0.371
132,601088.XSHG,中国神华,2012-04-16,1.7480000000000002
133,601111.XSHG,中国国航,2012-04-16,0.207
134,601166.XSHG,兴业银行,2012-04-16,2.017
135,601168.XSHG,西部矿业,2012-04-16,0.381
136,601169.XSHG,北京银行,2012-04-16,0.87
137,601186.XSHG,中国铁建,2012-04-16,0.264
138,601318.XSHG,中国平安,2012-04-16,2.659
139,601328.XSHG,交通银行,2012-04-16,2.173
140,601333.XSHG,广深铁路,2012-04-16,0.197
141,601390.XSHG,中国中铁,2012-04-16,0.266
142,601398.XSHG,工商银行,2012-04-16,1.364
143,601600.XSHG,中国铝业,2012-04-16,0.395
144,601601.XSHG,中国太保,2012-04-16,1.277
145,601628.XSHG,中国人寿,2012-04-16,0.517
146,601666.XSHG,平煤股份,2012-04-16,0.279
147,601699.XSHG,潞安环能,2012-04-16,0.503
148,601727.XSHG,上海电气,2012-04-16,0.21600000000000005
149,601766.XSHG,中国南车,2012-04-16,0.32299999999999995
150,601808.XSHG,中海油服,2012-04-16,0.202
151,601857.XSHG,中国石油,2012-04-16,0.6990000000000001
152,601866.XSHG,中海集运,2012-04-16,0.147
153,601898.XSHG,中煤能源,2012-04-16,0.336
154,601899.XSHG,紫金矿业,2012-04-16,0.677
155,601918.XSHG,国投新集,2012-04-16,0.151
156,601919.XSHG,中国远洋,2012-04-16,0.239
157,601939.XSHG,建设银行,2012-04-16,0.912
158,601958.XSHG,金钼股份,2012-04-16,0.263
159,601988.XSHG,中国银行,2012-04-16,0.426
160,601998.XSHG,中信银行,2012-04-16,0.24
161,601668.XSHG,中国建筑,2012-04-16,0.95
162,000001.XSHE,深发展A,2012-04-16,0.833
163,000002.XSHE,万科A,2012-04-16,1.668
164,000009.XSHE,中国宝安,2012-04-16,0.262
165,000012.XSHE,南玻A,2012-04-16,0.251
166,000021.XSHE,长城开发,2012-04-16,0.079
167,000024.XSHE,招商地产,2012-04-16,0.302
168,000027.XSHE,深圳能源,2012-04-16,0.099
169,000039.XSHE,中集集团,2012-04-16,0.249
170,000059.XSHE,辽通化工,2012-04-16,0.108
171,000060.XSHG,中金岭南,2012-04-16,0.273
172,000061.XSHE,农产品,2012-04-16,0.14800000000000002
173,000063.XSHE,中兴通讯,2012-04-16,0.644
174,000069.XSHE,华侨城A,2012-04-16,0.418
175,000100.XSHE,TCL集团,2012-04-16,0.299
176,000157.XSHE,中联重科,2012-04-16,0.87
177,000338.XSHE,潍柴动力,2012-04-16,0.482
178,000401.XSHE,冀东水泥,2012-04-16,0.266
179,000402.XSHE,金融街,2012-04-16,0.31
180,000422.XSHE,湖北宜化,2012-04-16,0.195
181,000423.XSHE,东阿阿胶,2012-04-16,0.438
182,000425.XSHE,徐工机械,2012-04-16,0.238
183,000527.XSHE,美的电器,2012-04-16,0.5379999999999999
184,000528.XSHE,柳工,2012-04-16,0.172
185,000538.XSHE,云南白药,2012-04-16,0.273
186,000562.XSHE,宏源证券,2012-04-16,0.173
187,000568.XSHE,泸州老窖,2012-04-16,0.589
188,000623.XSHE,吉林敖东,2012-04-16,0.281
189,000625.XSHE,长安汽车,2012-04-16,0.18
190,000630.XSHE,铜陵有色,2012-04-16,0.289
191,000651.XSHE,格力电器,2012-04-16,0.919
192,000680.XSHE,山推股份,2012-04-16,0.111
193,000686.XSHE,东北证券,2012-04-16,0.086
194,000709.XSHE,河北钢铁,2012-04-16,0.329
195,000718.XSHE,苏宁环球,2012-04-16,0.116
196,000728.XSHE,国元证券,2012-04-16,0.218
197,000729.XSHE,燕京啤酒,2012-04-16,0.199
198,000758.XSHE,中色股份,2012-04-16,0.219
199,000768.XSHE,西飞国际,2012-04-16,0.212
200,000778.XSHE,新兴铸管,2012-04-16,0.154
201,000780.XSHE,平庄能源,2012-04-16,0.106
202,000783.XSHE,长江证券,2012-04-16,0.325
203,000792.XSHE,盐湖股份,2012-04-16,0.43
204,000800.XSHE,一汽轿车,2012-04-16,0.183
205,000807.XSHE,云铝股份,2012-04-16,0.109
206,000825.XSHE,太钢不锈,2012-04-16,0.175
207,000839.XSHE,中信国安,2012-04-16,0.146
208,000858.XSHE,五粮液,2012-04-16,1.31
209,000876.XSHE,新希望,2012-04-16,0.177
210,000878.XSHE,云南铜业,2012-04-16,0.236
211,000895.XSHE,双汇发展,2012-04-16,0.426
212,000898.XSHE,鞍钢股份,2012-04-16,0.162
213,000933.XSHE,神火股份,2012-04-16,0.21
214,000937.XSHE,冀中能源,2012-04-16,0.268
215,000960.XSHE,锡业股份,2012-04-16,0.207
216,000968.XSHE,煤气化,2012-04-16,0.08800000000000001
217,000969.XSHE,安泰科技,2012-04-16,0.168
218,000983.XSHE,西山煤电,2012-04-16,0.525
219,000999.XSHE,华润三九,2012-04-16,0.139
220,002001.XSHE,新和成,2012-04-16,0.146
221,002007.XSHE,华兰生物,2012-04-16,0.139
222,002024.XSHE,苏宁电器,2012-04-16,0.898
223,002122.XSHE,天马股份,2012-04-16,0.084
224,002128.XSHE,露天煤业,2012-04-16,0.124
225,002142.XSHE,宁波银行,2012-04-16,0.226
226,002155.XSHE,辰州矿业,2012-04-16,0.205
227,002202.XSHE,金风科技,2012-04-16,0.237
228,002244.XSHE,滨江集团,2012-04-16,0.07200000000000001
229,601618.XSHG,中国中冶,2012-04-16,0.255
230,002299.XSHE,圣农发展,2012-04-16,0.108
231,002344.XSHE,海宁皮城,2012-04-16,0.091
232,002378.XSHE,章源钨业,2012-04-16,0.052000000000000005
233,002431.XSHE,棕榈园林,2012-04-16,0.075
234,600160.XSHG,巨化股份,2012-04-16,0.159
235,600259.XSHG,广晟有色,2012-04-16,0.16
236,600498.XSHG,烽火通信,2012-04-16,0.123
237,600783.XSHG,鲁信创投,2012-04-16,0.083
238,601099.XSHG,太平洋,2012-04-16,0.066
239,601992.XSHG,金隅股份,2012-04-16,0.106
240,601991.XSHG,大唐发电,2012-04-16,0.201
241,601258.XSHG,庞大集团,2012-04-16,0.085
242,601233.XSHG,桐昆股份,2012-04-16,0.071
243,601216.XSHG,内蒙君正,2012-04-16,0.045
244,600873.XSHG,梅花集团,2012-04-16,0.07400000000000001
245,600770.XSHG,综艺股份,2012-04-16,0.132
246,600372.XSHG,中航电子,2012-04-16,0.135
247,600252.XSHG,中恒集团,2012-04-16,0.159
248,600098.XSHG,广州控股,2012-04-16,0.08900000000000001
249,002603.XSHE,以岭药业,2012-04-16,0.051
250,002594.XSHE,比亚迪,2012-04-16,0.049
251,000581.XSHE,威孚高科,2012-04-16,0.257
252,000629.XSHE,攀钢钒钛,2012-04-16,0.443
253,002038.XSHE,双鹭药业,2012-04-16,0.121
254,000559.XSHE,万向钱潮,2012-04-16,0.101
255,000869.XSHE,张裕A,2012-04-16,0.2
256,002069.XSHE,獐子岛,2012-04-16,0.124
