,open,close,high,low,volume,money
IF1301,2537.0,2531.2,2548.8,2506.6,729477.0,553482676020.0
IF1302,2548.6,2544.0,2561.2,2521.2,13369.0,10192898700.0
IF1303,2563.0,2558.2,2574.8,2535.8,21707.0,16644994440.0
IF1306,2588.8,2583.2,2599.6,2562.6,2329.0,1803228180.0
