,open,close,high,low,volume,money
IF1704,3513.0,3501.6,3513.8,3500.8,10484.0,11029315980.0
IF1705,3490.6,3481.6,3494.8,3481.6,750.0,784691580.0
IF1706,3464.6,3460.2,3472.0,3460.2,1088.0,1131217380.0
IF1709,3403.4,3395.4,3407.8,3391.2,389.0,396533580.0
