,open,close,high,low,volume,money
IF1201,2433.2,2470.2,2493.2,2420.4,47997.0,35408380440.0
IF1202,2450.0,2488.4,2515.8,2438.0,469912.0,349145627040.0
IF1203,2467.0,2503.2,2528.8,2455.0,11364.0,8501761320.0
IF1206,2485.6,2525.4,2547.6,2477.6,1354.0,1020833820.0
