,open,close,high,low,volume,money
IF1605,3102.0,3141.2,3147.0,3098.4,15358.0,14419442940.0
IF1606,3056.4,3099.0,3102.2,3056.4,1384.0,1281329280.0
IF1609,2950.0,2990.0,2993.2,2947.6,430.0,383871420.0
IF1612,2879.4,2910.6,2918.6,2875.2,124.0,107726760.0
