,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600031,23389,420600031,三一重工股份有限公司,600031.XSHG,2010-12-31,年度分红,2011-03-18,10送5股派0.6元(含税),506247.0758,2011-04-11,10送5股派0.6元(含税),506247.0758,2011-04-18,10送5股派0.6元(含税),506247.0758,0.6,30374.8245,2011-04-21,2011-04-22,2011-04-28,506247.0758,313002,实施方案
600161,27746,420600161,北京天坛生物制品股份有限公司,600161.XSHG,2010-12-31,年度分红,2011-03-15,10派1元(含税),51546.6868,2011-04-08,10派1元(含税),51546.6868,2011-04-18,10派1元(含税),51546.6868,1.0,5154.6687,2011-04-21,2011-04-22,2011-04-28,51546.6868,313002,实施方案
600376,34548,420600376,北京首都开发股份有限公司,600376.XSHG,2010-12-31,年度分红,2011-03-17,10转增3股派2元(含税),114975.0,2011-04-09,10转增3股派2元(含税),114975.0,2011-04-18,10转增3股派2元(含税),114975.0,2.0,22995.0,2011-04-21,2011-04-22,2011-04-28,114975.0,313002,实施方案
601369,9818,300012093,西安陕鼓动力股份有限公司,601369.XSHG,2010-12-31,年度分红,2011-03-15,10转增5股派5元(含税),109251.3489,2011-04-07,10转增5股派5元(含税),109251.3489,2011-04-16,10转增5股派5元(含税),109251.3489,5.0,54625.6745,2011-04-21,2011-04-22,2011-04-28,109251.3489,313002,实施方案
