,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002128,2237,300002704,内蒙古霍林河露天煤业股份有限公司,002128.XSHE,2010-12-31,年度分红,2011-03-10,10派5元(含税),132668.6166,2011-04-15,10派5元(含税),132668.6166,2011-05-19,10派5元(含税),132668.6166,5.0,66334.3083,2011-05-25,2011-05-26,2011-05-26,132668.6166,313002,实施方案
002344,8351,300010329,海宁中国皮革城股份有限公司,002344.XSHE,2010-12-31,年度分红,2011-04-27,10转增10股派5元(含税),28000.0,2011-05-18,10转增10股派5元(含税),28000.0,2011-05-20,10转增10股派5元(含税),28000.0,5.0,14000.0,2011-05-25,2011-05-26,2011-05-26,28000.0,313002,实施方案
002465,11723,300014188,广州海格通信集团股份有限公司,002465.XSHE,2010-12-31,年度分红,2011-04-18,10派6元(含税),33250.651,2011-05-10,10派6元(含税),33250.651,2011-05-20,10派6元(含税),33250.651,6.0,19950.3906,2011-05-25,2011-05-26,2011-05-26,33250.651,313002,实施方案
002475,11888,300014448,立讯精密工业股份有限公司,002475.XSHE,2010-12-31,年度分红,2011-03-18,10转增5股派3元(含税),17380.0,2011-04-08,10转增5股派3元(含税),17380.0,2011-05-20,10转增5股派3元(含税),17380.0,3.0,5214.0,2011-05-25,2011-05-26,2011-05-26,17380.0,313002,实施方案
600547,38598,420600547,山东黄金矿业股份有限公司,600547.XSHG,2010-12-31,年度分红,2011-02-26,10派1元(含税),142307.2408,2011-03-19,10派1元(含税),142307.2408,2011-05-17,10派1元(含税),142307.2408,1.0,14230.7241,2011-05-20,2011-05-23,2011-05-26,142307.2408,313002,实施方案
