,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002493,12438,300015502,荣盛石化股份有限公司,002493.XSHE,2017-12-31,年度分红,2018-03-28,10转增5股派1.2元(含税),381600.0,2018-04-21,10转增5股派1.2元(含税),381600.0,2018-04-27,10转增5股派1.2元(含税),381600.0,5.0,1.2,1.2,190800.0,45792.0,2018-05-07,2018-05-08,2018-05-08,2018-05-08,381600.0,572400.0,341721.5,512582.25,2018-05-08,313002,实施方案
