,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,5659,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2010-06-30,,2010-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,5660,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2010-12-31,年度分红,2011-04-26,10派5.3元(含税),100500.0,2011-05-19,10派5.3元(含税),100500.0,2011-05-21,10派5.3元(含税),100500.0,,,5.3,,,,,,,53265.0,2011-05-26,,2011-05-27,,,2011-05-27,,,,,100500.0,,,,,,,,,313002,实施方案,
2,5661,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2011-06-30,中期分红,2011-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,5662,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2011-12-31,年度分红,2012-04-26,10派8.4元(含税),100500.0,2012-05-17,10派8.4元(含税),100500.0,2012-05-18,10派8.4元(含税),100500.0,,,8.4,,,,,,,84420.0,2012-05-24,,2012-05-25,,,2012-05-25,,,,,100500.0,,,,,,,,,313002,实施方案,
4,5663,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,5664,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2012-12-31,年度分红,2013-02-28,10派7.5元(含税),100500.0,2013-03-22,10派7.5元(含税),100500.0,2013-03-26,10派7.5元(含税),100500.0,,,7.5,,,7.125,,,,75375.0,2013-03-29,,2013-04-01,,,2013-04-01,,,,,100500.0,,,,,,,,,313002,实施方案,
6,5665,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,5666,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2013-12-31,年度分红,2014-04-25,10派2.8元(含税),101100.0,2014-05-24,10派2.8元(含税),101100.0,2014-05-28,10派2.8元(含税),101100.0,,,2.8,,,2.66,,,,28308.0,2014-06-04,,2014-06-05,,,2014-06-05,,,,,101100.0,,,,,,,,,313002,实施方案,
8,5667,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,5668,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2014-12-31,年度分红,2015-04-01,10送6转增9股派1元(含税),101100.0,2015-05-04,10送6转增9股派1元(含税),101100.0,2015-05-06,10送6转增9股派1元(含税),101100.0,6.0,9.0,1.0,,,0.65,,60660.0,90990.0,10110.0,2015-05-11,,2015-05-12,,,2015-05-12,,2015-05-12,2015-05-12,,101100.0,252750.0,100500.0,251250.0,,2015-05-12,,,,313002,实施方案,
10,5669,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2015-06-30,中期分红,2015-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,5670,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2015-12-31,年度分红,2016-04-25,不分配不转增,,2016-05-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,5671,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2016-06-30,中期分红,2016-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,5672,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2016-12-31,年度分红,2017-04-22,不分配不转增,,2017-05-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,5673,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,5674,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2017-12-31,年度分红,2018-04-27,不分配不转增,,2018-05-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
16,167459,300005143,上海美特斯邦威服饰股份有限公司,002269.XSHE,2018-06-30,中期分红,2018-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
