,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,131015,420600648,上海外高桥集团股份有限公司,600648.XSHG,2010-06-30,,2010-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,131016,420600648,上海外高桥集团股份有限公司,600648.XSHG,2010-12-31,年度分红,2011-03-16,10派1.4元(含税),101078.0943,2011-04-13,10派1.4元(含税),101078.0943,2011-05-19,10派1.4元(含税),101078.0943,,,1.4,0.2142,,,6.5369,,,14150.9332,2011-05-24,2011-05-27,2011-05-25,2011-05-25,2011-05-24,2011-06-07,2011-06-10,,,,101078.0943,,,,,,,,6.5369,313002,实施方案,
2,131017,420600648,上海外高桥集团股份有限公司,600648.XSHG,2011-06-30,中期分红,2011-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,131018,420600648,上海外高桥集团股份有限公司,600648.XSHG,2011-12-31,年度分红,2012-04-28,10派1元(含税),101078.0943,2012-06-30,10派1元(含税),101078.0943,2012-08-03,10派1元(含税),101078.0943,,,1.0,0.1584,,,6.3146,,,10107.8094,2012-08-08,2012-08-13,2012-08-09,2012-08-09,2012-08-08,2012-08-15,2012-08-24,,,,101078.0943,,,,,,,,,313002,实施方案,
4,131019,420600648,上海外高桥集团股份有限公司,600648.XSHG,2012-06-30,中期分红,2012-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,131020,420600648,上海外高桥集团股份有限公司,600648.XSHG,2012-12-31,年度分红,2013-04-02,10派1.4元(含税),101078.0943,2013-06-15,10派1.4元(含税),101078.0943,2013-07-03,10派1.4元(含税),101078.0943,,,1.4,0.2273,,1.33,6.1598,,,14150.9332,2013-07-08,2013-07-11,2013-07-09,2013-07-09,2013-07-08,2013-07-15,2013-07-22,,,,101078.0943,,,,,,,,,313002,实施方案,
6,131021,420600648,上海外高桥集团股份有限公司,600648.XSHG,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,131022,420600648,上海外高桥集团股份有限公司,600648.XSHG,2013-12-31,年度分红,2014-04-30,10派1.5元(含税),113534.9124,2014-05-30,10派1.5元(含税),113534.9124,2014-07-10,10派1.5元(含税),113534.9124,,,1.5,0.2431,,1.425,6.1695,,,17030.2369,2014-07-15,2014-07-18,2014-07-16,2014-07-16,2014-07-15,2014-07-16,2014-07-28,,,,113534.9124,,,,,,,,,313002,实施方案,
8,131023,420600648,上海外高桥集团股份有限公司,600648.XSHG,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,131024,420600648,上海外高桥集团股份有限公司,600648.XSHG,2014-12-31,年度分红,2015-04-30,10派1.9元(含税),113534.9124,2015-05-30,10派1.9元(含税),113534.9124,2015-06-24,10派1.9元(含税),113534.9124,,,1.9,0.3104,,1.805,6.1207,,,21571.6334,2015-06-29,2015-07-02,2015-06-30,2015-06-30,2015-06-29,2015-06-30,2015-07-15,,,,113534.9124,,,,,,,,,313002,实施方案,
10,131025,420600648,上海外高桥集团股份有限公司,600648.XSHG,2015-06-30,中期分红,2015-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,131026,420600648,上海外高桥集团股份有限公司,600648.XSHG,2015-12-31,年度分红,2016-04-28,10派1.5元(含税),113534.9124,2016-06-25,10派1.5元(含税),113534.9124,2016-07-22,10派1.5元(含税),113534.9124,,,1.5,0.226,,1.5,6.6375,,,17030.2369,2016-07-27,2016-08-01,2016-07-28,2016-07-28,2016-07-27,2016-07-28,2016-08-15,,,,113534.9124,,,,,,,,,313002,实施方案,
12,131027,420600648,上海外高桥集团股份有限公司,600648.XSHG,2016-06-30,中期分红,2016-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,131028,420600648,上海外高桥集团股份有限公司,600648.XSHG,2016-12-31,年度分红,2017-04-28,10派2元(含税),113534.9124,2017-06-15,10派2元(含税),113534.9124,2017-06-30,10派2元(含税),113534.9124,,,2.0,0.2948,,2.0,6.7852,,,22706.9825,2017-07-06,2017-07-11,2017-07-07,2017-07-07,2017-07-06,2017-07-07,2017-07-25,,,,113534.9124,,,,,,,,,313002,实施方案,
14,131029,420600648,上海外高桥集团股份有限公司,600648.XSHG,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,43724,420600648,上海外高桥集团股份有限公司,600648.XSHG,2017-12-31,年度分红,2018-04-27,10派2元(含税),113534.9124,2018-06-08,10派2元(含税),113534.9124,2018-07-06,10派2元(含税),113534.9124,,,2.0,0.3125,,2.0,6.4003,,,22706.9825,2018-07-12,2018-07-17,2018-07-13,2018-07-13,2018-07-12,2018-07-13,2018-07-31,,,,113534.9124,,,,,,,,,313002,实施方案,
16,167398,420600648,上海外高桥集团股份有限公司,600648.XSHG,2018-06-30,中期分红,2018-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
