,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,156046,430000778,新兴铸管股份有限公司,000778.XSHE,2010-06-30,,2010-08-11,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,156047,430000778,新兴铸管股份有限公司,000778.XSHE,2010-12-31,年度分红,2011-03-05,10派1元(含税),191687.1574,2011-04-16,10派1元(含税),191687.1574,2011-06-01,10派1元(含税),191687.1574,,,1.0,,,,,,,19168.7157,2011-06-08,,2011-06-09,,,2011-06-09,,,,,191687.1574,,,,,,,,,313002,实施方案,
2,156048,430000778,新兴铸管股份有限公司,000778.XSHE,2011-06-30,中期分红,2011-08-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,156049,430000778,新兴铸管股份有限公司,000778.XSHE,2011-12-31,年度分红,2012-03-20,10派5元(含税),191687.1574,2012-04-18,10派5元(含税),191687.1574,2012-05-31,10派5元(含税),191687.1574,,,5.0,,,,,,,95843.5787,2012-06-07,,2012-06-08,,,2012-06-08,,,,,191687.1574,,,,,,,,,313002,实施方案,
4,156050,430000778,新兴铸管股份有限公司,000778.XSHE,2012-06-30,中期分红,2012-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,156051,430000778,新兴铸管股份有限公司,000778.XSHE,2012-12-31,年度分红,2013-03-19,10派1元(含税),191687.1574,2013-04-20,10派1元(含税),191687.1574,2013-06-01,10派1元(含税),191687.1574,,,1.0,,,0.95,,,,19168.7157,2013-06-06,,2013-06-07,,,2013-06-07,,,,,191687.1574,,,,,,,,,313002,实施方案,
6,156052,430000778,新兴铸管股份有限公司,000778.XSHE,2013-06-30,中期分红,2013-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,156053,430000778,新兴铸管股份有限公司,000778.XSHE,2013-12-31,年度分红,2014-04-08,10送5股派1元(含税),242887.1574,2014-04-30,10送5股派1元(含税),242887.1574,2014-06-17,10送5股派1元(含税),242887.1574,5.0,,1.0,,,0.7,,121443.5787,,24288.7157,2014-06-20,,2014-06-23,,,2014-06-23,,2014-06-23,2014-06-23,,242887.1574,364330.7361,242804.8648,364207.2972,,,,,,313002,实施方案,
8,156054,430000778,新兴铸管股份有限公司,000778.XSHE,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,156055,430000778,新兴铸管股份有限公司,000778.XSHE,2014-12-31,年度分红,2015-04-21,10派0.4元(含税),364330.7361,2015-05-16,10派0.4元(含税),364330.7361,2015-07-09,10派0.4元(含税),364330.7361,,,0.4,,,0.38,,,,14573.2294,2015-07-14,,2015-07-15,,,2015-07-15,,,,,364330.7361,,,,,,,,,313002,实施方案,
10,156056,430000778,新兴铸管股份有限公司,000778.XSHE,2015-06-30,中期分红,2015-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,156057,430000778,新兴铸管股份有限公司,000778.XSHE,2015-12-31,年度分红,2016-04-19,10派0.3元(含税),364330.7361,2016-05-21,10派0.3元(含税),364330.7361,2016-07-12,10派0.3元(含税),364330.7361,,,0.3,,,0.3,,,,10929.9221,2016-07-15,,2016-07-18,,,2016-07-18,,,,,364330.7361,,,,,,,,,313002,实施方案,
12,156058,430000778,新兴铸管股份有限公司,000778.XSHE,2016-06-30,中期分红,2016-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,156059,430000778,新兴铸管股份有限公司,000778.XSHE,2016-12-31,年度分红,2017-04-25,10派0.3元(含税),399088.0176,2017-05-19,10派0.3元(含税),399088.0176,2017-07-08,10派0.3元(含税),399088.0176,,,0.3,,,0.3,,,,11972.6405,2017-07-13,,2017-07-14,,,2017-07-14,,,,,399088.0176,,,,,,,,,313002,实施方案,
14,156060,430000778,新兴铸管股份有限公司,000778.XSHE,2017-06-30,中期分红,2017-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44480,430000778,新兴铸管股份有限公司,000778.XSHE,2017-12-31,年度分红,2018-04-10,10派1.5元（含税）,399088.0176,2018-05-12,10派1.5元（含税）,399088.0176,2018-06-30,10派1.5元（含税）,399088.0176,,,1.5,,,1.5,,,,59863.2026,2018-07-05,,2018-07-06,,,2018-07-06,,,,,399088.0176,,,,,,,,,313002,实施方案,
16,165974,430000778,新兴铸管股份有限公司,000778.XSHE,2018-06-30,中期分红,2018-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
