,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002230,4893,300004565,科大讯飞股份有限公司,002230.XSHE,2017-12-31,年度分红,2018-03-29,10转增5股派1元(含税),138869.3628,2018-04-19,10转增5股派1元(含税),138869.3628,2018-05-05,10转增5股派1元(含税),138832.0328,5.0,1.0,1.0,69416.0164,13883.2033,2018-05-11,2018-05-14,2018-05-14,2018-05-14,138832.0328,208248.0492,121006.9947,181510.4921,2018-05-14,313002,实施方案
