,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002129,2227,300002703,天津中环半导体股份有限公司,002129.XSHE,2016-12-31,年度分红,2017-04-08,10派0.3元(含税),264423.6466,2017-07-01,10派0.3元(含税),264423.6466,2017-07-20,10派0.3元(含税),264423.6466,0.3,0.3,7932.7094,2017-07-25,2017-07-26,2017-07-26,264423.6466,313002,实施方案
002416,10413,300012689,深圳市爱施德股份有限公司,002416.XSHE,2016-12-31,年度分红,2017-04-29,10派1.5元(含税),103273.4839,2017-06-09,10派1.5元(含税),103273.4839,2017-07-20,10派1.5元(含税),103273.4839,1.5,1.5,15491.0226,2017-07-25,2017-07-26,2017-07-26,103273.4839,313002,实施方案
600029,23340,420600029,中国南方航空股份有限公司,600029.XSHG,2016-12-31,年度分红,2017-03-31,10派1元(含税),981756.7,2017-07-01,10派1元(含税),981756.7,2017-07-20,10派1元(含税),981756.7,1.0,1.0,98175.67,2017-07-25,2017-07-26,2017-07-26,981756.7,313002,实施方案
601872,1089,300001441,招商局能源运输股份有限公司,601872.XSHG,2016-12-31,年度分红,2017-03-31,10派1元(含税),529945.8112,2017-06-01,10派1元(含税),529945.8112,2017-07-18,10派1元(含税),529945.8112,1.0,1.0,52994.5811,2017-07-25,2017-07-26,2017-07-26,529945.8112,313002,实施方案
