,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000656,152360,430000656,金科地产集团股份有限公司,000656.XSHE,2011-12-31,年度分红,2012-04-24,10派1元(含税),115854.0051,2012-05-22,10派1元(含税),115854.0051,2012-07-13,10派1元(含税),115854.0051,1.0,11585.4005,2012-07-18,2012-07-19,2012-07-19,115854.0051,313002,实施方案
000927,160315,430000927,天津一汽夏利汽车股份有限公司,000927.XSHE,2011-12-31,年度分红,2012-04-21,10派0.2元(含税),159517.402,2012-05-23,10派0.2元(含税),159517.402,2012-07-11,10派0.2元(含税),159517.402,0.2,3190.348,2012-07-18,2012-07-19,2012-07-19,159517.402,313002,实施方案
600188,28698,420600188,兖州煤业股份有限公司,600188.XSHG,2011-12-31,年度分红,2012-03-26,10派5.7元(含税),491840.0,2012-06-26,10派5.7元(含税),491840.0,2012-07-06,10派5.7元(含税),491840.0,5.7,280348.8,2012-07-11,2012-07-12,2012-07-19,491840.0,313002,实施方案
