,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,143807,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2010-06-30,,2010-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,143808,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2010-12-31,年度分红,2011-04-22,10派0.2元(含税),181373.1596,2011-05-31,10派0.2元(含税),181373.1596,2011-07-20,10派0.2元(含税),181373.1596,,,0.2,,,,,,,3627.4632,2011-07-26,,2011-07-27,,,2011-07-27,,,,,181373.1596,,,,,,,,,313002,实施方案,
2,143809,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2011-06-30,中期分红,2011-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,143810,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2011-12-31,年度分红,2012-03-30,10派0.3元(含税),181373.1596,2012-04-24,10派0.3元(含税),181373.1596,2012-06-12,10派0.3元(含税),181373.1596,,,0.3,,,,,,,5441.1948,2012-06-18,,2012-06-19,,,2012-06-19,,,,,181373.1596,,,,,,,,,313002,实施方案,
4,143811,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2012-06-30,中期分红,2012-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,143812,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2012-12-31,年度分红,2013-03-30,10派0.3元(含税),181373.1596,2013-05-11,10派0.3元(含税),181373.1596,2013-06-24,10派0.3元(含税),181373.1596,,,0.3,,,0.285,,,,5441.1948,2013-06-27,,2013-06-28,,,2013-06-28,,,,,181373.1596,,,,,,,,,313002,实施方案,
6,143813,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2013-06-30,中期分红,2013-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,143814,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2013-12-31,年度分红,2014-04-12,10派0.3元(含税),181373.1596,2014-05-10,10派0.3元(含税),181373.1596,2014-06-26,10派0.3元(含税),181373.1596,,,0.3,,,0.285,,,,5441.1948,2014-07-02,,2014-07-03,,,2014-07-03,,,,,181373.1596,,,,,,,,,313002,实施方案,
8,143815,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2014-06-30,中期分红,2014-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,143816,430000031,中粮地产(集团)股份有限公司,000031.XSHE,2014-12-31,年度分红,2015-04-18,10派0.35元(含税),181373.1596,2015-05-16,10派0.35元(含税),181373.1596,2015-06-19,10派0.35元(含税),181373.1596,,,0.35,,,0.3325,,,,6348.0606,2015-06-26,,2015-06-29,,,2015-06-29,,,,,181373.1596,,,,,,,,,313002,实施方案,
