,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,16163,300021237,江苏国信股份有限公司,002608.XSHE,2011-12-31,年度分红,2012-04-13,10派1.5元(含税),14700.0,2012-05-09,10派1.5元(含税),14700.0,2012-06-27,10派1.5元(含税),14700.0,,,1.5,,,,,,,2205.0,2012-07-03,,2012-07-04,,,2012-07-04,,,,,14700.0,,,,,,,,,313002,实施方案,
1,16164,300021237,江苏国信股份有限公司,002608.XSHE,2012-06-30,中期分红,2012-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
2,16165,300021237,江苏国信股份有限公司,002608.XSHE,2012-12-31,年度分红,2013-04-13,10转增5股派1.5元(含税),14700.0,2013-06-08,10转增5股派1.5元(含税),14700.0,2013-07-09,10转增5股派1.5元(含税),14700.0,,5.0,1.5,,,1.425,,,7350.0,2205.0,2013-07-12,,2013-07-15,,,2013-07-15,,,2013-07-15,,14700.0,22050.0,5012.5,7518.75,,2013-07-15,,,,313002,实施方案,
3,16166,300021237,江苏国信股份有限公司,002608.XSHE,2013-06-30,中期分红,2013-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
4,16167,300021237,江苏国信股份有限公司,002608.XSHE,2013-12-31,年度分红,2014-04-11,10转增7股派1元(含税),22050.0,2014-05-17,10转增7股派1元(含税),22050.0,2014-07-04,10转增7股派1元(含税),22050.0,,7.0,1.0,,,0.95,,,15435.0,2205.0,2014-07-11,,2014-07-14,,,2014-07-14,,,2014-07-14,,22050.0,37485.0,7682.8125,13060.7813,,2014-07-14,,,,313002,实施方案,
5,16168,300021237,江苏国信股份有限公司,002608.XSHE,2014-06-30,中期分红,2014-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
6,16169,300021237,江苏国信股份有限公司,002608.XSHE,2014-12-31,年度分红,2015-04-29,不分配不转增,,2015-05-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
7,16170,300021237,江苏国信股份有限公司,002608.XSHE,2015-06-30,中期分红,2015-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
8,16171,300021237,江苏国信股份有限公司,002608.XSHE,2015-12-31,年度分红,2016-04-29,不分配不转增,,2016-05-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
9,16172,300021237,江苏国信股份有限公司,002608.XSHE,2016-06-30,中期分红,2016-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
10,16173,300021237,江苏国信股份有限公司,002608.XSHE,2016-09-08,特别分红,2016-09-08,10转增13.870379股,37485.0,2016-09-24,10转增13.870379股,37485.0,2016-12-22,10转增13.870379股,37485.0,,13.8704,,,,,,,51993.1171,,2016-12-27,,,,,,,,,,37485.0,89478.1171,37305.7025,89298.8196,"转增股份不向股东分配，由管理人向债权人进行分配或处置，其中447,646,166股于2016年12月27日收市后定向登记至债权人指定的证券账户，其余提存至破产企业财产处置专用账户。新增股份上市日因公司停牌未维护。",2016-12-27,,,,313002,实施方案,
11,16174,300021237,江苏国信股份有限公司,002608.XSHE,2016-12-31,年度分红,2017-03-30,不分配不转增,,2017-04-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,16175,300021237,江苏国信股份有限公司,002608.XSHE,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,16176,300021237,江苏国信股份有限公司,002608.XSHE,2017-12-31,年度分红,2018-04-26,不分配不转增,,2018-05-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,166399,300021237,江苏国信股份有限公司,002608.XSHE,2018-06-30,中期分红,2018-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
