,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,25771,420600104,上海汽车集团股份有限公司,600104.XSHG,2010-06-30,,2010-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,25772,420600104,上海汽车集团股份有限公司,600104.XSHG,2010-12-31,年度分红,2011-03-31,10派2元(含税),924242.1691,2011-05-28,10派2元(含税),924242.1691,2011-06-24,10派2元(含税),924242.1691,,,2.0,,,,,,,184848.4338,2011-06-30,,2011-07-01,,,2011-07-06,,,,,924242.1691,,,,,,,,,313002,实施方案,
2,25773,420600104,上海汽车集团股份有限公司,600104.XSHG,2011-06-30,中期分红,2011-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,25774,420600104,上海汽车集团股份有限公司,600104.XSHG,2011-12-31,年度分红,2012-03-30,10派3元(含税),1102556.6629,2012-05-25,10派3元(含税),1102556.6629,2012-06-29,10派3元(含税),1102556.6629,,,3.0,,,,,,,330766.9989,2012-07-04,,2012-07-05,,,2012-07-10,,,,,1102556.6629,,,,,,,,,313002,实施方案,
4,25775,420600104,上海汽车集团股份有限公司,600104.XSHG,2012-06-30,中期分红,2012-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,25776,420600104,上海汽车集团股份有限公司,600104.XSHG,2012-12-31,年度分红,2013-03-29,10派6元(含税),1102556.6629,2013-05-31,10派6元(含税),1102556.6629,2013-07-05,10派6元(含税),1102556.6629,,,6.0,,,5.7,,,,661533.9977,2013-07-10,,2013-07-11,,,2013-07-16,,,,,1102556.6629,,,,,,,,,313002,实施方案,
6,25777,420600104,上海汽车集团股份有限公司,600104.XSHG,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,25778,420600104,上海汽车集团股份有限公司,600104.XSHG,2013-12-31,年度分红,2014-03-28,10派12元(含税),1102556.6629,2014-06-20,10派12元(含税),1102556.6629,2014-07-24,10派12元(含税),1102556.6629,,,12.0,,,11.4,,,,1323067.9955,2014-07-29,,2014-07-30,,,2014-07-30,,,,,1102556.6629,,,,,,,,,313002,实施方案,
8,25779,420600104,上海汽车集团股份有限公司,600104.XSHG,2014-06-30,中期分红,2014-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,25780,420600104,上海汽车集团股份有限公司,600104.XSHG,2014-12-31,年度分红,2015-04-03,10派13元(含税),1102556.6629,2015-06-19,10派13元(含税),1102556.6629,2015-07-16,10派13元(含税),1102556.6629,,,13.0,,,12.35,,,,1433323.6618,2015-07-21,,2015-07-22,,,2015-07-22,,,,,1102556.6629,,,,,,,,,313002,实施方案,
