,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
600031,23391,420600031,三一重工股份有限公司,600031.XSHG,2011-12-31,年度分红,2012-03-29,10派3元(含税),759370.6137,2012-06-27,10派3元(含税),759370.6137,2012-08-02,10派3元(含税),759370.6137,3.0,227811.1841,2012-08-07,2012-08-08,2012-08-14,759370.6137,313002,实施方案
600601,40242,420600601,方正科技集团股份有限公司,600601.XSHG,2011-12-31,年度分红,2012-04-07,10派0.1元(含税),219489.1204,2012-06-16,10派0.1元(含税),219489.1204,2012-08-02,10派0.1元(含税),219489.1204,0.1,2194.8912,2012-08-07,2012-08-08,2012-08-14,219489.1204,313002,实施方案
