,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,1145,300001463,新疆中泰化学股份有限公司,002092.XSHE,2010-06-30,中期分红,2010-08-23,10转增5股派1.3元（含税）,76956.0,2010-09-08,10转增5股派1.3元（含税）,76956.0,2010-09-11,10转增5股派1.3元（含税）,76956.0,,5.0,1.3,,,,,,38478.0,10004.28,2010-09-17,,2010-09-20,,,2010-09-20,,,2010-09-20,,76956.0,115434.0,42778.7375,64168.1062,,2010-09-20,,,,313002,实施方案,
1,1146,300001463,新疆中泰化学股份有限公司,002092.XSHE,2010-12-31,年度分红,2011-03-17,10派0.5元(含税),115434.0,2011-04-07,10派0.5元(含税),115434.0,2011-05-04,10派0.5元(含税),115434.0,,,0.5,,,,,,,5771.7,2011-05-10,,2011-05-11,,,2011-05-11,,,,,115434.0,,,,,,,,,313002,实施方案,
2,1147,300001463,新疆中泰化学股份有限公司,002092.XSHE,2011-06-30,中期分红,2011-08-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,1148,300001463,新疆中泰化学股份有限公司,002092.XSHE,2011-12-31,年度分红,2012-03-15,10派1元(含税),115434.0,2012-04-07,10派1元(含税),115434.0,2012-04-10,10派1元(含税),115434.0,,,1.0,,,,,,,11543.4,2012-04-17,,2012-04-18,,,2012-04-18,,,,,115434.0,,,,,,,,,313002,实施方案,
4,1149,300001463,新疆中泰化学股份有限公司,002092.XSHE,2012-06-30,中期分红,2012-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,1150,300001463,新疆中泰化学股份有限公司,002092.XSHE,2012-12-31,年度分红,2013-02-19,10派2元(含税),115434.0,2013-03-13,10派2元(含税),115434.0,2013-03-15,10派2元(含税),115434.0,,,2.0,,,1.9,,,,23086.8,2013-03-20,,2013-03-21,,,2013-03-21,,,,,115434.0,,,,,,,,,313002,实施方案,
6,1151,300001463,新疆中泰化学股份有限公司,002092.XSHE,2013-06-30,中期分红,2013-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,1152,300001463,新疆中泰化学股份有限公司,002092.XSHE,2013-12-31,年度分红,2014-03-08,10派0.7元(含税),139023.9078,2014-04-02,10派0.7元(含税),139023.9078,2014-04-09,10派0.7元(含税),139023.9078,,,0.7,,,0.665,,,,9731.6735,2014-04-15,,2014-04-16,,,2014-04-16,,,,,139023.9078,,,,,,,,,313002,实施方案,
8,1153,300001463,新疆中泰化学股份有限公司,002092.XSHE,2014-06-30,中期分红,2014-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,1154,300001463,新疆中泰化学股份有限公司,002092.XSHE,2014-12-31,年度分红,2015-04-28,10派0.26元(含税),139023.9078,2015-05-20,10派0.26元(含税),139023.9078,2015-05-22,10派0.26元(含税),139023.9078,,,0.26,,,0.247,,,,3614.6216,2015-05-28,,2015-05-29,,,2015-05-29,,,,,139023.9078,,,,,,,,,313002,实施方案,
