,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,145712,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2010-06-30,,2010-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,145713,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2010-12-31,年度分红,2011-04-15,不分配不转增,,2011-05-07,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,145714,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2011-06-30,中期分红,2011-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,145715,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2011-12-31,年度分红,2012-03-30,不分配不转增,,2012-04-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,145716,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2012-06-30,中期分红,2012-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,145717,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2012-12-31,年度分红,2013-04-16,10派1元(含税),134752.2914,2013-05-24,10派1元(含税),134752.2914,2013-07-05,10派1元(含税),134752.2914,,,1.0,,,0.95,,,,13475.2291,2013-07-11,,2013-07-12,,,2013-07-12,,,,,134752.2914,,,,,,,,,313002,实施方案,
6,145718,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2013-06-30,中期分红,2013-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,145719,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2013-12-31,年度分红,2014-04-15,10派1元(含税),134752.2914,2014-06-19,10派1元(含税),134752.2914,2014-08-05,10派1元(含税),134752.2914,,,1.0,,,0.95,,,,13475.2291,2014-08-12,,2014-08-13,,,2014-08-13,,,,,134752.2914,,,,,,,,,313002,实施方案,
8,145720,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2014-06-30,中期分红,2014-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,145721,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2014-12-31,年度分红,2015-04-14,10派0.5元(含税),134752.2914,2015-06-17,10派0.5元(含税),134752.2914,2015-07-18,10派0.5元(含税),134752.2914,,,0.5,,,0.475,,,,6737.6146,2015-07-24,,2015-07-27,,,2015-07-27,,,,,134752.2914,,,,,,,,,313002,实施方案,
10,145722,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2015-06-30,中期分红,2015-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,145723,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2015-12-31,年度分红,2016-04-12,不分配不转增,,2016-05-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,145724,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2016-06-30,中期分红,2016-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,145725,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2016-12-31,年度分红,2017-03-23,不分配不转增,,2017-05-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,145726,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2017-06-30,中期分红,2017-08-18,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44111,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2017-12-31,年度分红,2018-03-23,不分配不转增,,2018-05-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
16,165093,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2018-06-30,中期分红,2018-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169216,430000401,唐山冀东水泥股份有限公司,000401.XSHE,2018-12-31,年度分红,2019-03-21,10派4元(含税),134752.2914,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
