,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
002174,3362,300003663,游族网络股份有限公司,002174.XSHE,2015-12-31,年度分红,2016-02-18,10转增20股派1.8元(含税),28710.5015,2016-03-29,10转增20股派1.8元(含税),28710.5015,2016-03-30,10转增20股派1.8元(含税),28710.5015,20.0,1.8,1.8,57421.003,5167.8903,2016-04-07,2016-04-08,2016-04-08,2016-04-08,28710.5015,86131.5045,8800.3142,26400.9426,2016-04-08,313002,实施方案
