,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
300133,11195,300013428,浙江华策影视股份有限公司,300133.XSHE,2011-06-30,中期分红,2011-08-17,10转增7股派3元(含税),11296.0,2011-09-07,10转增7股派3元(含税),11296.0,2011-10-24,10转增7股派3元(含税),11296.0,3.0,3388.8,2011-10-28,2011-10-31,2011-10-31,11296.0,313002,实施方案
601718,11619,300013870,际华集团股份有限公司,601718.XSHG,2011-06-30,中期分红,2011-08-22,10派0.25元(含税),385700.0,2011-09-17,10派0.25元(含税),385700.0,2011-10-20,10派0.25元(含税),385700.0,0.25,9642.5,2011-10-25,2011-10-26,2011-10-31,385700.0,313002,实施方案
