,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,163006,430002024,苏宁易购集团股份有限公司,002024.XSHE,2010-06-30,中期分红,2010-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,163007,430002024,苏宁易购集团股份有限公司,002024.XSHE,2010-12-31,年度分红,2011-03-16,10派1元(含税),699621.1866,2011-04-07,10派1元(含税),699621.1866,2011-05-05,10派1元(含税),699621.1866,,,1.0,,,,,,,69962.1187,2011-05-10,,2011-05-11,,,2011-05-11,,,,,699621.1866,,,,,,,,,313002,实施方案,
2,163008,430002024,苏宁易购集团股份有限公司,002024.XSHE,2011-06-30,中期分红,2011-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,163009,430002024,苏宁易购集团股份有限公司,002024.XSHE,2011-12-31,年度分红,2012-03-31,10派1.5元(含税),699621.1866,2012-05-05,10派1.5元(含税),699621.1866,2012-05-25,10派1.5元(含税),699621.1866,,,1.5,,,,,,,104943.178,2012-05-30,,2012-05-31,,,2012-05-31,,,,,699621.1866,,,,,,,,,313002,实施方案,
4,163010,430002024,苏宁易购集团股份有限公司,002024.XSHE,2012-06-30,中期分红,2012-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,163011,430002024,苏宁易购集团股份有限公司,002024.XSHE,2012-12-31,年度分红,2013-03-30,10派0.5元(含税),738304.315,2013-05-04,10派0.5元(含税),738304.315,2013-05-16,10派0.5元(含税),738304.315,,,0.5,,,0.475,,,,36915.2158,2013-05-23,,2013-05-24,,,2013-05-24,,,,,738304.315,,,,,,,,,313002,实施方案,
6,163012,430002024,苏宁易购集团股份有限公司,002024.XSHE,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,163013,430002024,苏宁易购集团股份有限公司,002024.XSHE,2013-12-31,年度分红,2014-03-29,不分配不转增,,2014-05-09,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
8,163014,430002024,苏宁易购集团股份有限公司,002024.XSHE,2014-06-30,中期分红,2014-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,163015,430002024,苏宁易购集团股份有限公司,002024.XSHE,2014-12-31,年度分红,2015-03-31,10派0.5元(含税),738304.315,2015-04-22,10派0.5元(含税),738304.315,2015-05-08,10派0.5元(含税),738304.315,,,0.5,,,0.475,,,,36915.2158,2015-05-14,,2015-05-15,,,2015-05-15,,,,,738304.315,,,,,,,,,313002,实施方案,
