,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002292,6273,300007988,奥飞娱乐股份有限公司,002292.XSHE,2012-12-31,年度分红,2013-03-19,10转增5股派0.5元(含税),40960.0,2013-04-10,10转增5股派0.5元(含税),40960.0,2013-04-12,10转增5股派0.5元(含税),40960.0,0.5,0.475,2048.0,2013-04-17,2013-04-18,2013-04-18,40960.0,313002,实施方案
600157,27594,420600157,永泰能源股份有限公司,600157.XSHG,2012-12-31,年度分红,2013-03-09,10派3元(含税),176755.953,2013-03-30,10派3元(含税),176755.953,2013-04-09,10派3元(含税),176755.953,3.0,2.85,53026.7859,2013-04-12,2013-04-15,2013-04-18,176755.953,313002,实施方案
