,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,157629,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2010-06-30,,2010-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,157630,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2010-12-31,年度分红,2011-04-29,10派1元(含税),569624.7796,2011-05-21,10派1元(含税),569624.7796,2011-06-15,10派1元(含税),569624.7796,,,1.0,,,,,,,56962.478,2011-06-21,,2011-06-22,,,2011-06-22,,,,,569624.7796,,,,,,,,,313002,实施方案,
2,157631,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2011-06-30,中期分红,2011-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,157632,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2011-12-31,年度分红,2012-04-27,10派0.5元(含税),569624.7796,2012-05-26,10派0.5元(含税),569624.7796,2012-06-19,10派0.5元(含税),569624.7796,,,0.5,,,,,,,28481.239,2012-06-26,,2012-06-27,,,2012-06-27,,,,,569624.7796,,,,,,,,,313002,实施方案,
4,157633,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2012-06-30,中期分红,2012-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,157634,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2012-12-31,年度分红,2013-04-19,10派0.5元(含税),569624.7796,2013-05-10,10派0.5元(含税),569624.7796,2013-06-27,10派0.5元(含税),569624.7796,,,0.5,,,0.475,,,,28481.239,2013-07-02,,2013-07-03,,,2013-07-03,,,,,569624.7796,,,,,,,,,313002,实施方案,
6,157635,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2013-06-30,中期分红,2013-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,157636,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2013-12-31,年度分红,2014-04-26,10派0.3元(含税),569624.7796,2014-05-22,10派0.3元(含税),569624.7796,2014-06-17,10派0.3元(含税),569624.7796,,,0.3,,,0.285,,,,17088.7434,2014-06-23,,2014-06-24,,,2014-06-24,,,,,569624.7796,,,,,,,,,313002,实施方案,
8,157637,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2014-06-30,中期分红,2014-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,157638,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2014-12-31,年度分红,2015-04-25,不分配不转增,,2015-05-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
10,157639,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2015-06-30,中期分红,2015-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,157640,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2015-12-31,年度分红,2016-04-28,不分配不转增,,2016-05-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,157641,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2016-06-30,中期分红,2016-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,157642,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2016-12-31,年度分红,2017-04-27,10派0.2元(含税),569624.7796,2017-05-20,10派0.2元(含税),569624.7796,2017-06-21,10派0.2元(含税),569624.7796,,,0.2,,,0.2,,,,11392.4956,2017-06-26,,2017-06-27,,,2017-06-27,,,,,569624.7796,,,,,,,,,313002,实施方案,
14,157643,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2017-06-30,中期分红,2017-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,44528,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2017-12-31,年度分红,2018-04-20,10派2.43元(含税),569624.7796,2018-06-21,10派2.43元(含税),569624.7796,2018-07-03,10派2.43元(含税),569624.7796,,,2.43,,,2.43,,,,138418.8214,2018-07-09,,2018-07-10,,,2018-07-10,,,,,569624.7796,,,,,,,,,313002,实施方案,
16,168320,430000825,山西太钢不锈钢股份有限公司,000825.XSHE,2018-06-30,中期分红,2018-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
