,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,at_bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
000783,156222,430000783,长江证券股份有限公司,000783.XSHE,2015-12-31,年度分红,2016-03-26,10派3.5元(含税),474246.7678,2016-04-20,10派3.5元(含税),474246.7678,2016-04-22,10派3.5元(含税),474246.7678,3.5,3.5,165986.3687,2016-04-28,2016-04-29,2016-04-29,474246.7678,313002,实施方案
002024,163017,430002024,苏宁易购集团股份有限公司,002024.XSHE,2015-12-31,年度分红,2016-03-31,10派0.6元(含税),738304.315,2016-04-22,10派0.6元(含税),738304.315,2016-04-23,10派0.6元(含税),738304.315,0.6,0.6,44298.2589,2016-04-28,2016-04-29,2016-04-29,738304.315,313002,实施方案
300017,6704,300008387,网宿科技股份有限公司,300017.XSHE,2015-12-31,年度分红,2016-03-22,10派2元(含税),78938.4564,2016-04-13,10派2元(含税),78938.4564,2016-04-22,10派2元(含税),78938.4564,2.0,2.0,15787.6913,2016-04-28,2016-04-29,2016-04-29,78938.4564,313002,实施方案
