,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,23176,420600021,上海电力股份有限公司,600021.XSHG,2010-06-30,,2010-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,23177,420600021,上海电力股份有限公司,600021.XSHG,2010-12-31,年度分红,2011-03-28,10派0.5元(含税),213973.9257,2011-04-21,10派0.5元(含税),213973.9257,2011-05-13,10派0.5元(含税),213973.9257,,,0.5,,,,,,,10698.6963,2011-05-18,,2011-05-19,,,2011-05-25,,,,,213973.9257,,,,,,,,,313002,实施方案,
2,23178,420600021,上海电力股份有限公司,600021.XSHG,2011-06-30,中期分红,2011-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,23179,420600021,上海电力股份有限公司,600021.XSHG,2011-12-31,年度分红,2012-03-29,10派0.5元(含税),213973.9257,2012-06-18,10派0.5元(含税),213973.9257,2012-07-03,10派0.5元(含税),213973.9257,,,0.5,,,,,,,10698.6963,2012-07-09,,2012-07-10,,,2012-07-16,,,,,213973.9257,,,,,,,,,313002,实施方案,
4,23180,420600021,上海电力股份有限公司,600021.XSHG,2012-06-30,中期分红,2012-08-08,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,23181,420600021,上海电力股份有限公司,600021.XSHG,2012-12-31,年度分红,2013-04-23,10派1.5元(含税),213973.9257,2013-06-27,10派1.5元(含税),213973.9257,2013-07-10,10派1.5元(含税),213973.9257,,,1.5,,,1.425,,,,32096.0889,2013-07-16,,2013-07-17,,,2013-07-25,,,,,213973.9257,,,,,,,,,313002,实施方案,
6,23182,420600021,上海电力股份有限公司,600021.XSHG,2013-06-30,中期分红,2013-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,23183,420600021,上海电力股份有限公司,600021.XSHG,2013-12-31,年度分红,2014-03-25,10派2元(含税),213973.9257,2014-06-21,10派2元(含税),213973.9257,2014-07-23,10派2元(含税),213973.9257,,,2.0,,,1.9,,,,42794.7851,2014-07-29,,2014-07-30,,,2014-07-30,,,,,213973.9257,,,,,,,,,313002,实施方案,
8,23184,420600021,上海电力股份有限公司,600021.XSHG,2014-06-30,中期分红,2014-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,23185,420600021,上海电力股份有限公司,600021.XSHG,2014-12-31,年度分红,2015-03-27,10派2.5元(含税),213973.9257,2015-06-27,10派2.5元(含税),213973.9257,2015-07-15,10派2.5元(含税),213973.9257,,,2.5,,,2.375,,,,53493.4814,2015-07-21,,2015-07-22,,,2015-07-22,,,,,213973.9257,,,,,,,,,313002,实施方案,
10,23186,420600021,上海电力股份有限公司,600021.XSHG,2015-06-30,中期分红,2015-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,23187,420600021,上海电力股份有限公司,600021.XSHG,2015-12-31,年度分红,2016-03-29,10派2.5元(含税),213973.9257,2016-06-30,10派2.5元(含税),213973.9257,2016-07-22,10派2.5元(含税),213973.9257,,,2.5,,,2.5,,,,53493.4814,2016-07-28,,2016-07-29,,,2016-07-29,,,,,213973.9257,,,,,,,,,313002,实施方案,
12,23188,420600021,上海电力股份有限公司,600021.XSHG,2016-06-30,中期分红,2016-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,23189,420600021,上海电力股份有限公司,600021.XSHG,2016-12-31,年度分红,2017-04-08,10派1.8元(含税),213973.9257,2017-05-09,10派1.8元(含税),213973.9257,2017-06-16,10派1.8元(含税),213973.9257,,,1.8,,,1.8,,,,38515.3066,2017-06-22,,2017-06-23,,,2017-06-23,,,,,213973.9257,,,,,,,,,313002,实施方案,
14,23190,420600021,上海电力股份有限公司,600021.XSHG,2017-06-30,中期分红,2017-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,23191,420600021,上海电力股份有限公司,600021.XSHG,2017-12-31,年度分红,2018-04-03,10派2元(含税),240965.7149,2018-04-28,10派2元(含税),240965.7149,2018-05-12,10派2元(含税),240965.7149,,,2.0,,,2.0,,,,48193.143,2018-05-17,,2018-05-18,,,2018-05-18,,,,,240965.7149,,,,,,,,,313002,实施方案,
16,166942,420600021,上海电力股份有限公司,600021.XSHG,2018-06-30,中期分红,2018-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
