,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
002236,5021,300004625,浙江大华技术股份有限公司,002236.XSHE,2010-12-31,年度分红,2011-04-26,10送5转增5股派5元(含税),13954.02,2011-05-18,10送5转增5股派5元(含税),13954.02,2011-06-01,10送5转增5股派5元(含税),13954.02,5.0,6977.01,2011-06-07,2011-06-08,2011-06-08,13954.02,313002,实施方案
600325,33119,420600325,珠海华发实业股份有限公司,600325.XSHG,2010-12-31,年度分红,2011-03-11,10派1元(含税),81704.562,2011-04-09,10派1元(含税),81704.562,2011-05-27,10派1元(含税),81704.562,1.0,8170.4562,2011-06-01,2011-06-02,2011-06-08,81704.562,313002,实施方案
