,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,30240,420600233,圆通速递股份有限公司,600233.XSHG,2010-06-30,,2010-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,30241,420600233,圆通速递股份有限公司,600233.XSHG,2010-12-31,年度分红,2011-03-22,10派1.5元(含税),16500.0,2011-05-27,10派1.5元(含税),16500.0,2011-07-04,10派1.5元(含税),16500.0,,,1.5,,,,,,,2475.0,2011-07-07,,2011-07-08,,,2011-07-15,,,,,16500.0,,,,,,,,,313002,实施方案,
2,30242,420600233,圆通速递股份有限公司,600233.XSHG,2011-06-30,中期分红,2011-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,30243,420600233,圆通速递股份有限公司,600233.XSHG,2011-12-31,年度分红,2012-04-24,10派1.2元(含税),16500.0,2012-05-16,10派1.2元(含税),16500.0,2012-07-02,10派1.2元(含税),16500.0,,,1.2,,,,,,,1980.0,2012-07-05,,2012-07-06,,,2012-07-13,,,,,16500.0,,,,,,,,,313002,实施方案,
4,30244,420600233,圆通速递股份有限公司,600233.XSHG,2012-06-30,中期分红,2012-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,30245,420600233,圆通速递股份有限公司,600233.XSHG,2012-12-31,年度分红,2013-04-16,10派1.5元(含税),16500.0,2013-05-17,10派1.5元(含税),16500.0,2013-05-28,10派1.5元(含税),16500.0,,,1.5,,,1.425,,,,2475.0,2013-05-31,,2013-06-03,,,2013-06-07,,,,,16500.0,,,,,,,,,313002,实施方案,
6,30246,420600233,圆通速递股份有限公司,600233.XSHG,2013-06-30,中期分红,2013-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,30247,420600233,圆通速递股份有限公司,600233.XSHG,2013-12-31,年度分红,2014-03-25,10派1.5元(含税),16500.0,2014-05-27,10派1.5元(含税),16500.0,2014-06-20,10派1.5元(含税),16500.0,,,1.5,,,1.425,,,,2475.0,2014-06-25,,2014-06-26,,,2014-06-26,,,,,16500.0,,,,,,,,,313002,实施方案,
8,30248,420600233,圆通速递股份有限公司,600233.XSHG,2014-06-30,中期分红,2014-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,30249,420600233,圆通速递股份有限公司,600233.XSHG,2014-12-31,年度分红,2015-04-10,10派1元(含税),16500.0,2015-05-21,10派1元(含税),16500.0,2015-05-28,10派1元(含税),16500.0,,,1.0,,,0.95,,,,1650.0,2015-06-03,,2015-06-04,,,2015-06-04,,,,,16500.0,,,,,,,,,313002,实施方案,
10,30250,420600233,圆通速递股份有限公司,600233.XSHG,2015-06-30,中期分红,2015-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,30251,420600233,圆通速递股份有限公司,600233.XSHG,2015-12-31,年度分红,2016-03-08,10转增10股派0.9元(含税),16500.0,2016-04-13,10转增10股派0.9元(含税),16500.0,2016-04-20,10转增10股派0.9元(含税),16500.0,,10.0,0.9,,,0.9,,,16500.0,1485.0,2016-04-25,,2016-04-26,,,2016-04-26,,,2016-04-27,,16500.0,33000.0,16500.0,33000.0,,,,,,313002,实施方案,
12,30252,420600233,圆通速递股份有限公司,600233.XSHG,2016-06-30,中期分红,2016-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,30253,420600233,圆通速递股份有限公司,600233.XSHG,2016-12-31,年度分红,2017-04-28,10派1.5元(含税),282122.9621,2017-05-24,10派1.5元(含税),282122.9621,2017-06-20,10派1.5元(含税),282122.9621,,,1.5,,,1.5,,,,42318.4443,2017-06-26,,2017-06-27,,,2017-06-27,,,,,282122.9621,,,,,,,,,313002,实施方案,
14,30254,420600233,圆通速递股份有限公司,600233.XSHG,2017-06-30,中期分红,2017-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,30255,420600233,圆通速递股份有限公司,600233.XSHG,2017-12-31,年度分红,2018-03-24,10派1.1元(含税),,2018-04-17,10派1.1元(含税),,2018-06-07,10派1.1元(含税),283077.1222,,,1.1,,,1.1,,,,31138.4834,2018-06-12,,2018-06-13,,,2018-06-13,,,,,283077.1222,,,,以利润分配实施公告指定的股权登记日的总股本为基数,,,,,313002,实施方案,
16,166688,420600233,圆通速递股份有限公司,600233.XSHG,2018-06-30,中期分红,2018-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
