,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,transfer_ratio,bonus_ratio_rmb,at_bonus_ratio_rmb,transfer_number,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,a_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,a_transfer_arrival_date,plan_progress_code,plan_progress
600498,37255,420600498,烽火通信科技股份有限公司,600498.XSHG,2012-12-31,年度分红,2013-04-20,10转增10股派3.2元(含税),48236.1275,2013-05-11,10转增10股派3.2元(含税),48236.1275,2013-05-16,10转增10股派3.2元(含税),48236.1275,10.0,3.2,3.04,48236.1275,15435.5608,2013-05-21,2013-05-22,2013-05-27,2013-05-23,48236.1275,96472.255,44286.1275,88572.255,2013-05-23,313002,实施方案
