,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,7479,300009267,中国船舶重工股份有限公司,601989.XSHG,2010-06-30,中期分红,2010-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,7480,300009267,中国船舶重工股份有限公司,601989.XSHG,2010-12-31,年度分红,2011-04-30,10派0.652元(含税),665100.0,2011-05-24,10派0.652元(含税),665100.0,2011-06-16,10派0.652元(含税),665100.0,,,0.652,,,,,,,43364.52,2011-06-21,,2011-06-22,,,2011-06-29,,,,,665100.0,,,,,,,,,313002,实施方案,
2,7481,300009267,中国船舶重工股份有限公司,601989.XSHG,2011-06-30,中期分红,2011-08-19,10转增6股,916731.656,2011-09-06,10转增6股,916731.656,2011-10-26,10转增6股,916731.656,,6.0,,,,,,,550038.9936,,2011-10-31,,2011-11-01,,,,,,2011-11-02,,916731.656,1466770.6496,212500.0,340000.0,,2011-11-02,,,,313002,实施方案,
3,7482,300009267,中国船舶重工股份有限公司,601989.XSHG,2011-12-31,年度分红,2012-04-11,10派0.68元(含税),1466770.6496,2012-05-03,10派0.68元(含税),1466770.6496,2012-05-03,10派0.68元(含税),1466770.6496,,,0.68,,,,,,,99740.4042,2012-05-09,,2012-05-10,,,2012-05-14,,,,,1466770.6496,,,,,,,,,313002,实施方案,
4,7483,300009267,中国船舶重工股份有限公司,601989.XSHG,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,7484,300009267,中国船舶重工股份有限公司,601989.XSHG,2012-12-31,年度分红,2013-04-26,10派0.645元(含税),,2013-05-31,10派0.645元(含税),,2013-06-27,10派0.645元(含税),1466772.0279,,,0.645,,,0.6128,,,,94606.7958,2013-07-03,,2013-07-04,,,2013-07-10,,,,,1466772.0279,,,,以公司截止利润分配实施的股权登记日的总股本为基数，向全体股东每10股派发现0.645元人民币（含税）,,,,,313002,实施方案,
6,7485,300009267,中国船舶重工股份有限公司,601989.XSHG,2013-06-30,中期分红,2013-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,7486,300009267,中国船舶重工股份有限公司,601989.XSHG,2013-12-31,年度分红,2014-04-29,10派0.46元(含税),,2014-05-21,10派0.46元(含税),,2014-06-24,10派0.46元(含税),,,,0.46,,,0.46,,,,,2014-06-27,,2014-06-30,,,2014-06-30,,,,,,,,,以公司截止利润分配实施的股权登记日的总股本为基数,,,,,313002,实施方案,
8,7487,300009267,中国船舶重工股份有限公司,601989.XSHG,2014-06-30,中期分红,2014-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,7488,300009267,中国船舶重工股份有限公司,601989.XSHG,2014-12-31,年度分红,2015-04-30,10派0.38元(含税),1836166.5066,2015-07-01,10派0.38元(含税),1836166.5066,2015-08-12,10派0.38元(含税),1836166.5066,,,0.38,,,0.361,,,,69774.3273,2015-08-17,,2015-08-18,,,2015-08-18,,,,,1836166.5066,,,,,,,,,313002,实施方案,
10,7489,300009267,中国船舶重工股份有限公司,601989.XSHG,2015-06-30,中期分红,2015-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,7490,300009267,中国船舶重工股份有限公司,601989.XSHG,2015-12-31,年度分红,2016-04-29,不分配不转增,,2016-06-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
12,7491,300009267,中国船舶重工股份有限公司,601989.XSHG,2016-06-30,中期分红,2016-08-31,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,7492,300009267,中国船舶重工股份有限公司,601989.XSHG,2016-12-31,年度分红,2017-04-26,不分配不转增,,2017-06-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
14,7493,300009267,中国船舶重工股份有限公司,601989.XSHG,2017-06-30,中期分红,2017-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
