,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,bonus_ratio_rmb,bonus_amount_rmb,a_registration_date,a_xr_date,a_bonus_date,total_capital_before_transfer,plan_progress_code,plan_progress
601928,16920,300021782,江苏凤凰出版传媒股份有限公司,601928.XSHG,2012-06-30,中期分红,2012-08-24,10派1.2元(含税),254490.0,2012-10-10,10派1.2元(含税),254490.0,2012-10-29,10派1.2元(含税),254490.0,1.2,30538.8,2012-11-01,2012-11-02,2012-11-08,254490.0,313002,实施方案
